,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,CDSS Use Only
Sacramento,2393.0,2575.0,-182.0,6008.0,8401.0,6096.0,3903.0,3.0,35.0,1.0,2035.0,1.0,86.0,0.0,157.0,2305.0,15082.0,81317.0,15054.0,81143.0,28.0,174.0,698.0,7305.0,411.0,15.0,0.0,3421.0,29.0,27.0,426.0,3477.0,-420.0,420.0,28.0,99.0,28.0,152.0,636.0,3157.0,15780.0,88622.0,15286.0,86924.0,217623.0,162.0,2345.0,485.0,1087.0,835.0,9.0,9.0,611.0,996.0,7932.0,14784.0,80690.0,991.0,4139.0,939.0,29.0,0.0,3849.0,68.0,15.0,968.0,3932.0,23.0,0.0,0.0,201.0,5.0,1.0,23.0,207.0,0.0,0.0,
San Benito,97.0,99.0,-2.0,185.0,282.0,214.0,118.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,14.0,68.0,272.0,2223.0,272.0,2223.0,0.0,0.0,19.0,227.0,4.0,0.0,0.0,113.0,1.0,0.0,4.0,114.0,4.0,-4.0,2.0,7.0,1.0,10.0,8.0,100.0,291.0,2450.0,286.0,2425.0,6051.0,2.0,26.0,5.0,22.0,3.0,0.0,0.0,3.0,19.0,198.0,272.0,2252.0,21.0,211.0,20.0,1.0,0.0,206.0,2.0,0.0,21.0,208.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,
San Bernardino,3775.0,3831.0,-56.0,11053.0,14828.0,11528.0,7482.0,0.0,4.0,8.0,3719.0,0.0,2.0,0.0,319.0,3300.0,25395.0,144879.0,25396.0,144880.0,-1.0,-1.0,1206.0,11239.0,413.0,4.0,0.0,6995.0,49.0,21.0,417.0,7065.0,-32.0,32.0,50.0,158.0,99.0,870.0,672.0,3114.0,26601.0,156118.0,26398.0,154793.0,398273.0,120.0,1233.0,196.0,960.0,433.0,63.0,7.0,365.0,1597.0,11796.0,25004.0,144322.0,2569.0,11919.0,2534.0,20.0,0.0,11707.0,80.0,25.0,2554.0,11812.0,15.0,0.0,0.0,105.0,2.0,0.0,15.0,107.0,0.0,0.0,
San Diego  a/,8333.0,8113.0,220.0,9353.0,17686.0,10154.0,6176.0,6.0,102.0,8.0,3804.0,1.0,422.0,0.0,166.0,7532.0,14325.0,118686.0,14296.0,118080.0,29.0,606.0,732.0,9789.0,267.0,6.0,1.0,5768.0,88.0,46.0,274.0,5902.0,-77.0,77.0,16.0,129.0,20.0,241.0,499.0,3440.0,15057.0,128475.0,14717.0,125928.0,290748.0,238.0,2458.0,330.0,1710.0,1043.0,32.0,10.0,837.0,978.0,10172.0,14079.0,118303.0,1065.0,5967.0,979.0,27.0,1.0,5247.0,91.0,17.0,1007.0,5355.0,58.0,0.0,0.0,598.0,9.0,5.0,58.0,612.0,0.0,0.0,
San Francisco,1001.0,1105.0,-104.0,2399.0,3400.0,2371.0,1606.0,7.0,37.0,0.0,674.0,0.0,76.0,0.0,91.0,1029.0,2230.0,29687.0,2251.0,29403.0,-21.0,284.0,150.0,2334.0,73.0,3.0,1.0,1440.0,34.0,55.0,77.0,1529.0,-57.0,57.0,0.0,0.0,0.0,0.0,130.0,748.0,2380.0,32021.0,2230.0,30383.0,51607.0,73.0,1219.0,139.0,805.0,1162.0,54.0,11.0,833.0,200.0,2578.0,2180.0,29443.0,182.0,1201.0,168.0,13.0,0.0,1112.0,49.0,15.0,181.0,1176.0,1.0,0.0,0.0,24.0,1.0,0.0,1.0,25.0,0.0,0.0,
San Joaquin,1363.0,1412.0,-49.0,2878.0,4241.0,3073.0,1817.0,1.0,11.0,2.0,1095.0,0.0,2.0,0.0,159.0,1168.0,7560.0,42043.0,7563.0,42044.0,-3.0,-1.0,297.0,3170.0,130.0,1.0,0.0,1661.0,16.0,9.0,131.0,1686.0,-96.0,96.0,26.0,73.0,77.0,419.0,159.0,896.0,7857.0,45213.0,7790.0,44587.0,118860.0,48.0,620.0,66.0,487.0,186.0,17.0,1.0,139.0,369.0,3127.0,7488.0,42086.0,806.0,3877.0,796.0,6.0,0.0,3805.0,30.0,6.0,802.0,3841.0,4.0,0.0,0.0,35.0,1.0,0.0,4.0,36.0,0.0,0.0,
San Luis Obispo,567.0,567.0,0.0,741.0,1308.0,797.0,448.0,1.0,14.0,0.0,230.0,0.0,27.0,0.0,119.0,511.0,944.0,8380.0,944.0,8380.0,0.0,0.0,46.0,738.0,30.0,1.0,0.0,412.0,5.0,0.0,31.0,417.0,-13.0,13.0,0.0,14.0,11.0,90.0,17.0,204.0,990.0,9118.0,984.0,9054.0,18524.0,0.0,69.0,6.0,54.0,8.0,4.0,0.0,10.0,54.0,709.0,936.0,8409.0,80.0,462.0,76.0,1.0,0.0,413.0,3.0,2.0,77.0,418.0,3.0,0.0,0.0,42.0,2.0,0.0,3.0,44.0,0.0,0.0,
San Mateo,5817.0,5817.0,0.0,1149.0,6966.0,1140.0,606.0,1.0,18.0,1.0,446.0,0.0,45.0,0.0,87.0,5826.0,926.0,13243.0,938.0,13273.0,-12.0,-30.0,63.0,1378.0,18.0,1.0,0.0,553.0,28.0,6.0,19.0,587.0,-9.0,9.0,16.0,17.0,0.0,137.0,37.0,628.0,989.0,14621.0,952.0,13975.0,29668.0,50.0,625.0,35.0,468.0,223.0,15.0,2.0,178.0,69.0,1617.0,920.0,13004.0,76.0,701.0,72.0,4.0,0.0,658.0,27.0,4.0,76.0,689.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,12.0,0.0,0.0,
Santa Barbara,1161.0,1159.0,2.0,1303.0,2464.0,1542.0,1053.0,11.0,39.0,1.0,406.0,0.0,53.0,0.0,82.0,922.0,2497.0,14694.0,2428.0,14819.0,69.0,-125.0,160.0,1567.0,62.0,0.0,0.0,977.0,9.0,5.0,62.0,991.0,-1.0,1.0,1.0,31.0,0.0,1.0,98.0,543.0,2657.0,16261.0,2639.0,16054.0,40077.0,19.0,163.0,17.0,152.0,1.0,66.0,1.0,55.0,137.0,1342.0,2520.0,14919.0,174.0,770.0,172.0,1.0,0.0,737.0,8.0,2.0,173.0,747.0,1.0,0.0,0.0,23.0,0.0,0.0,1.0,23.0,0.0,0.0,
Santa Clara,2910.0,2983.0,-73.0,2899.0,5809.0,2916.0,1932.0,1.0,41.0,4.0,652.0,0.0,34.0,0.0,328.0,2893.0,4823.0,45590.0,4788.0,45509.0,35.0,81.0,250.0,3827.0,123.0,6.0,3.0,1723.0,29.0,48.0,132.0,1800.0,-111.0,111.0,4.0,30.0,22.0,185.0,203.0,1701.0,5073.0,49417.0,4964.0,47794.0,105188.0,114.0,1133.0,105.0,847.0,1072.0,7.0,4.0,776.0,271.0,3708.0,4802.0,45709.0,392.0,2983.0,377.0,8.0,0.0,2656.0,47.0,20.0,385.0,2723.0,7.0,0.0,0.0,253.0,5.0,2.0,7.0,260.0,0.0,0.0,
Santa Cruz,1235.0,1319.0,-84.0,944.0,2179.0,902.0,516.0,0.0,15.0,0.0,324.0,0.0,30.0,0.0,62.0,1277.0,1127.0,12517.0,1102.0,12367.0,25.0,150.0,116.0,1186.0,25.0,0.0,0.0,489.0,2.0,0.0,25.0,491.0,0.0,0.0,2.0,6.0,0.0,1.0,89.0,688.0,1243.0,13703.0,1238.0,13643.0,27449.0,6.0,61.0,5.0,53.0,0.0,9.0,0.0,7.0,122.0,1218.0,1121.0,12485.0,92.0,593.0,89.0,0.0,0.0,563.0,2.0,0.0,89.0,565.0,3.0,0.0,0.0,28.0,0.0,0.0,3.0,28.0,0.0,0.0,
Shasta,372.0,375.0,-3.0,936.0,1308.0,998.0,520.0,1.0,6.0,1.0,457.0,0.0,8.0,0.0,20.0,310.0,1306.0,10738.0,1306.0,10738.0,0.0,0.0,73.0,1015.0,21.0,0.0,0.0,498.0,0.0,1.0,21.0,499.0,7.0,-7.0,8.0,22.0,13.0,114.0,24.0,387.0,1379.0,11753.0,1374.0,11712.0,24935.0,4.0,30.0,4.0,26.0,19.0,0.0,1.0,15.0,74.0,1071.0,1305.0,10682.0,135.0,960.0,133.0,1.0,0.0,937.0,0.0,0.0,134.0,937.0,1.0,0.0,0.0,23.0,0.0,0.0,1.0,23.0,0.0,0.0,
Sierra,2.0,2.0,0.0,13.0,15.0,15.0,11.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,152.0,5.0,152.0,0.0,0.0,3.0,11.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,10.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,163.0,8.0,163.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,7.0,149.0,0.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Siskiyou,163.0,167.0,-4.0,235.0,398.0,267.0,113.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,13.0,131.0,430.0,2699.0,430.0,2699.0,0.0,0.0,32.0,224.0,7.0,0.0,0.0,103.0,3.0,0.0,7.0,106.0,3.0,-3.0,1.0,14.0,2.0,20.0,19.0,87.0,462.0,2923.0,461.0,2908.0,7147.0,1.0,10.0,1.0,9.0,7.0,0.0,0.0,6.0,25.0,245.0,437.0,2678.0,50.0,224.0,49.0,0.0,0.0,220.0,1.0,0.0,49.0,221.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,
Solano,779.0,837.0,-58.0,1312.0,2091.0,1342.0,850.0,6.0,31.0,0.0,376.0,0.0,66.0,0.0,116.0,749.0,2714.0,18758.0,2754.0,18135.0,-40.0,623.0,124.0,1762.0,62.0,1.0,0.0,772.0,8.0,7.0,63.0,787.0,-38.0,38.0,13.0,43.0,5.0,88.0,81.0,806.0,2838.0,20520.0,2812.0,20312.0,43011.0,194.0,175.0,25.0,154.0,78.0,56.0,1.0,54.0,169.0,1879.0,2669.0,18641.0,173.0,1174.0,167.0,2.0,0.0,1118.0,9.0,2.0,169.0,1129.0,4.0,0.0,0.0,45.0,0.0,0.0,4.0,45.0,0.0,0.0,
Sonoma,971.0,1035.0,-64.0,1473.0,2444.0,1291.0,808.0,0.0,105.0,0.0,436.0,0.0,69.0,0.0,47.0,1153.0,1591.0,16546.0,1587.0,16493.0,4.0,53.0,36.0,1347.0,33.0,1.0,0.0,762.0,8.0,4.0,34.0,774.0,-48.0,48.0,12.0,17.0,32.0,292.0,6.0,216.0,1627.0,17893.0,1598.0,17600.0,34921.0,17.0,288.0,28.0,231.0,78.0,5.0,1.0,62.0,98.0,1500.0,1529.0,16393.0,119.0,985.0,107.0,3.0,0.0,833.0,12.0,4.0,110.0,849.0,9.0,0.0,0.0,136.0,0.0,0.0,9.0,136.0,0.0,0.0,
Stanislaus,884.0,897.0,-13.0,3142.0,4026.0,3300.0,2038.0,0.0,12.0,1.0,1136.0,0.0,6.0,0.0,125.0,726.0,5590.0,34470.0,5590.0,34470.0,0.0,0.0,354.0,2984.0,124.0,0.0,0.0,1897.0,11.0,6.0,124.0,1914.0,28.0,-28.0,15.0,42.0,56.0,310.0,131.0,746.0,5944.0,37454.0,5916.0,37245.0,90952.0,16.0,215.0,26.0,173.0,42.0,4.0,2.0,36.0,369.0,3117.0,5575.0,34337.0,558.0,3138.0,555.0,1.0,0.0,3097.0,14.0,3.0,556.0,3114.0,2.0,0.0,0.0,24.0,0.0,0.0,2.0,24.0,0.0,0.0,
Sutter,219.0,236.0,-17.0,412.0,631.0,482.0,251.0,1.0,10.0,1.0,209.0,0.0,6.0,0.0,21.0,149.0,741.0,4648.0,741.0,4648.0,0.0,0.0,41.0,482.0,13.0,0.0,0.0,233.0,4.0,1.0,13.0,238.0,-6.0,6.0,4.0,11.0,3.0,56.0,27.0,171.0,782.0,5130.0,764.0,5072.0,13465.0,6.0,70.0,18.0,44.0,15.0,0.0,0.0,14.0,55.0,453.0,727.0,4677.0,79.0,458.0,78.0,1.0,0.0,440.0,4.0,0.0,79.0,444.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,
Tehama,159.0,165.0,-6.0,358.0,517.0,368.0,194.0,0.0,21.0,0.0,151.0,0.0,6.0,0.0,23.0,149.0,534.0,3811.0,534.0,3811.0,0.0,0.0,33.0,382.0,2.0,0.0,0.0,191.0,1.0,0.0,2.0,192.0,16.0,-16.0,4.0,16.0,2.0,24.0,9.0,166.0,567.0,4193.0,566.0,4164.0,10294.0,0.0,36.0,1.0,25.0,4.0,0.0,0.0,4.0,22.0,390.0,545.0,3803.0,50.0,364.0,49.0,0.0,0.0,351.0,3.0,1.0,49.0,355.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,9.0,0.0,0.0,
Trinity,43.0,44.0,-1.0,74.0,117.0,98.0,73.0,0.0,7.0,0.0,25.0,0.0,2.0,0.0,0.0,19.0,64.0,875.0,64.0,875.0,0.0,0.0,2.0,120.0,1.0,0.0,0.0,72.0,0.0,0.0,1.0,72.0,-2.0,2.0,1.0,1.0,0.0,11.0,2.0,34.0,66.0,995.0,66.0,995.0,1847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,119.0,60.0,876.0,6.0,77.0,6.0,0.0,0.0,76.0,0.0,0.0,6.0,76.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
Tulare  a/,7373.0,7373.0,0.0,2368.0,9741.0,3121.0,2408.0,4.0,34.0,5.0,626.0,0.0,76.0,0.0,82.0,6620.0,8630.0,44774.0,8181.0,43834.0,449.0,940.0,171.0,4096.0,177.0,1.0,0.0,2164.0,61.0,5.0,178.0,2230.0,-155.0,155.0,13.0,49.0,76.0,468.0,59.0,1194.0,8801.0,48870.0,8728.0,47848.0,127028.0,319.0,1014.0,71.0,820.0,252.0,10.0,2.0,202.0,789.0,5018.0,8012.0,43852.0,528.0,2428.0,516.0,4.0,0.0,2311.0,38.0,7.0,520.0,2356.0,8.0,0.0,0.0,68.0,4.0,0.0,8.0,72.0,0.0,0.0,
Tuolumne,103.0,104.0,-1.0,260.0,363.0,254.0,136.0,1.0,1.0,0.0,99.0,0.0,0.0,0.0,19.0,109.0,318.0,2663.0,318.0,2663.0,0.0,0.0,11.0,253.0,6.0,0.0,0.0,130.0,0.0,0.0,6.0,130.0,-3.0,3.0,1.0,9.0,2.0,22.0,5.0,89.0,329.0,2916.0,328.0,2907.0,5620.0,2.0,8.0,1.0,7.0,3.0,0.0,0.0,2.0,21.0,273.0,308.0,2643.0,35.0,247.0,35.0,0.0,0.0,244.0,1.0,0.0,35.0,245.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,
Ventura,4593.0,4593.0,0.0,2514.0,7107.0,2651.0,1812.0,3.0,38.0,0.0,738.0,0.0,85.0,0.0,101.0,4456.0,2870.0,32068.0,2984.0,31717.0,-114.0,351.0,140.0,2936.0,64.0,1.0,0.0,1708.0,26.0,13.0,65.0,1747.0,-14.0,14.0,0.0,0.0,0.0,0.0,89.0,1175.0,3010.0,35004.0,2984.0,34468.0,77306.0,48.0,426.0,26.0,339.0,251.0,0.0,0.0,197.0,175.0,3152.0,2835.0,31852.0,220.0,1443.0,212.0,2.0,0.0,1365.0,16.0,4.0,214.0,1385.0,6.0,0.0,0.0,57.0,1.0,0.0,6.0,58.0,0.0,0.0,
Yolo,333.0,333.0,0.0,712.0,1045.0,727.0,533.0,8.0,11.0,0.0,159.0,0.0,19.0,0.0,35.0,318.0,1022.0,8990.0,1004.0,8953.0,18.0,37.0,54.0,850.0,37.0,4.0,0.0,481.0,7.0,4.0,41.0,492.0,-41.0,41.0,4.0,16.0,0.0,4.0,50.0,297.0,1076.0,9840.0,1016.0,9603.0,21029.0,17.0,309.0,60.0,167.0,93.0,0.0,0.0,70.0,71.0,843.0,1005.0,8997.0,80.0,650.0,71.0,6.0,0.0,559.0,9.0,5.0,77.0,573.0,3.0,0.0,0.0,76.0,0.0,1.0,3.0,77.0,0.0,0.0,
Yuba,160.0,160.0,0.0,433.0,593.0,467.0,244.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,14.0,126.0,835.0,5077.0,835.0,5077.0,0.0,0.0,43.0,484.0,11.0,0.0,0.0,229.0,3.0,1.0,11.0,233.0,-5.0,5.0,3.0,18.0,1.0,41.0,33.0,187.0,878.0,5561.0,874.0,5523.0,13753.0,1.0,44.0,4.0,29.0,10.0,0.0,0.0,9.0,54.0,514.0,824.0,5047.0,86.0,437.0,86.0,0.0,0.0,419.0,3.0,2.0,86.0,424.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,
