,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,CDSS Use Only
Sacramento,3274.0,3528.0,-254.0,7239.0,10513.0,6729.0,3999.0,6.0,82.0,1.0,2414.0,0.0,58.0,0.0,315.0,3784.0,16368.0,71681.0,16368.0,71681.0,0.0,0.0,1525.0,7759.0,523.0,18.0,1.0,3383.0,47.0,27.0,542.0,3457.0,-161.0,37.0,19.0,64.0,33.0,190.0,1092.0,4011.0,17893.0,79440.0,17531.0,78113.0,213883.0,96.0,1733.0,358.0,892.0,594.0,0.0,4.0,435.0,1274.0,8551.0,16619.0,70889.0,1525.0,4066.0,1462.0,20.0,0.0,3749.0,51.0,8.0,1482.0,3808.0,40.0,3.0,0.0,251.0,6.0,1.0,43.0,258.0,0.0,0.0,
San Benito,154.0,156.0,-2.0,356.0,510.0,340.0,196.0,0.0,2.0,0.0,121.0,0.0,1.0,0.0,23.0,170.0,339.0,2105.0,339.0,2105.0,0.0,0.0,44.0,226.0,21.0,0.0,0.0,173.0,2.0,0.0,21.0,175.0,12.0,-12.0,0.0,2.0,1.0,7.0,10.0,54.0,383.0,2331.0,381.0,2308.0,6265.0,1.0,25.0,2.0,22.0,1.0,0.0,0.0,1.0,19.0,191.0,364.0,2140.0,60.0,264.0,59.0,0.0,0.0,252.0,3.0,0.0,59.0,255.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,9.0,0.0,0.0,
San Bernardino,2802.0,2845.0,-43.0,11820.0,14622.0,11571.0,6660.0,1.0,11.0,0.0,4430.0,0.0,7.0,0.0,481.0,3051.0,27380.0,128251.0,27381.0,128252.0,-1.0,-1.0,1151.0,9383.0,375.0,3.0,0.0,6212.0,45.0,25.0,378.0,6282.0,39.0,-39.0,67.0,155.0,49.0,321.0,618.0,2664.0,28531.0,137634.0,28359.0,136296.0,381374.0,93.0,1290.0,164.0,1031.0,365.0,43.0,8.0,307.0,1216.0,9388.0,27315.0,128246.0,2661.0,10233.0,2630.0,14.0,0.0,9900.0,64.0,8.0,2644.0,9972.0,17.0,0.0,0.0,259.0,2.0,0.0,17.0,261.0,0.0,0.0,
San Diego,5313.0,6087.0,-774.0,10338.0,15651.0,10324.0,5601.0,10.0,148.0,2.0,4170.0,1.0,693.0,0.0,551.0,5327.0,17640.0,110831.0,17298.0,108554.0,342.0,2277.0,1028.0,8552.0,379.0,2.0,0.0,5091.0,90.0,39.0,381.0,5220.0,-3.0,3.0,29.0,44.0,26.0,150.0,595.0,3135.0,18668.0,119383.0,18377.0,117207.0,273774.0,234.0,2388.0,288.0,1653.0,691.0,0.0,3.0,523.0,1126.0,10607.0,17542.0,108776.0,1350.0,5617.0,1294.0,27.0,0.0,5038.0,94.0,12.0,1321.0,5144.0,29.0,0.0,0.0,460.0,10.0,3.0,29.0,473.0,0.0,0.0,
San Francisco,1317.0,1419.0,-102.0,2315.0,3632.0,2275.0,1333.0,9.0,39.0,0.0,778.0,0.0,51.0,0.0,164.0,1357.0,2553.0,27968.0,2565.0,27640.0,-12.0,328.0,268.0,1882.0,63.0,3.0,0.0,1219.0,22.0,26.0,66.0,1267.0,-2.0,2.0,0.0,0.0,0.0,0.0,204.0,613.0,2821.0,29850.0,2639.0,28698.0,50203.0,34.0,1007.0,179.0,612.0,737.0,0.0,3.0,540.0,231.0,2759.0,2590.0,27091.0,238.0,1190.0,210.0,16.0,0.0,1086.0,28.0,17.0,226.0,1131.0,9.0,3.0,0.0,58.0,0.0,1.0,12.0,59.0,0.0,0.0,
San Joaquin  a/,1853.0,1904.0,-51.0,3334.0,5187.0,3342.0,1898.0,5.0,27.0,0.0,1295.0,0.0,10.0,0.0,149.0,1845.0,8998.0,35957.0,8998.0,35958.0,0.0,-1.0,559.0,2653.0,212.0,3.0,0.0,1638.0,32.0,13.0,215.0,1683.0,70.0,-70.0,23.0,66.0,49.0,213.0,202.0,761.0,9557.0,38610.0,9483.0,38020.0,114069.0,31.0,584.0,71.0,444.0,190.0,24.0,3.0,146.0,401.0,2331.0,9156.0,36279.0,881.0,3370.0,867.0,6.0,0.0,3228.0,43.0,10.0,873.0,3281.0,8.0,0.0,0.0,88.0,1.0,0.0,8.0,89.0,0.0,0.0,
San Luis Obispo,467.0,467.0,0.0,736.0,1203.0,780.0,404.0,0.0,16.0,0.0,280.0,0.0,15.0,0.0,96.0,423.0,1070.0,7509.0,1070.0,7509.0,0.0,0.0,43.0,697.0,19.0,0.0,0.0,381.0,4.0,0.0,19.0,385.0,-5.0,5.0,1.0,5.0,2.0,41.0,26.0,261.0,1113.0,8206.0,1107.0,8156.0,17963.0,0.0,52.0,6.0,42.0,6.0,4.0,0.0,8.0,66.0,769.0,1047.0,7437.0,99.0,428.0,93.0,0.0,0.0,381.0,3.0,0.0,93.0,384.0,6.0,0.0,0.0,44.0,0.0,0.0,6.0,44.0,0.0,0.0,
San Mateo,3517.0,3517.0,0.0,1270.0,4787.0,1215.0,549.0,4.0,8.0,1.0,617.0,0.0,72.0,0.0,48.0,3572.0,1422.0,13306.0,1409.0,13314.0,13.0,-8.0,65.0,1046.0,20.0,0.0,0.0,503.0,19.0,7.0,20.0,529.0,-4.0,4.0,12.0,12.0,0.0,114.0,37.0,387.0,1487.0,14352.0,1438.0,13739.0,31533.0,53.0,599.0,49.0,449.0,221.0,0.0,0.0,164.0,78.0,1423.0,1409.0,12929.0,123.0,588.0,115.0,2.0,0.0,528.0,13.0,4.0,117.0,545.0,6.0,0.0,0.0,37.0,4.0,2.0,6.0,43.0,0.0,0.0,
Santa Barbara,1438.0,1357.0,81.0,2013.0,3451.0,1773.0,889.0,9.0,168.0,22.0,650.0,7.0,221.0,12.0,200.0,1678.0,2263.0,10933.0,2178.0,10953.0,85.0,-20.0,203.0,1381.0,108.0,1.0,0.0,773.0,4.0,3.0,109.0,780.0,-2.0,2.0,2.0,16.0,1.0,5.0,93.0,578.0,2466.0,12314.0,2456.0,12201.0,33327.0,13.0,102.0,10.0,89.0,0.0,32.0,0.0,24.0,143.0,1168.0,2323.0,11146.0,282.0,774.0,279.0,0.0,0.0,746.0,4.0,0.0,279.0,750.0,3.0,0.0,0.0,24.0,0.0,0.0,3.0,24.0,0.0,0.0,
Santa Clara,2613.0,2781.0,-168.0,3067.0,5680.0,3147.0,1728.0,5.0,94.0,0.0,1160.0,0.0,54.0,0.0,259.0,2533.0,6266.0,43636.0,6341.0,43385.0,-75.0,251.0,480.0,3436.0,139.0,5.0,0.0,1485.0,47.0,52.0,144.0,1584.0,-1.0,1.0,10.0,22.0,6.0,127.0,321.0,1702.0,6746.0,47072.0,6645.0,45528.0,110677.0,90.0,1137.0,98.0,807.0,1047.0,0.0,3.0,737.0,576.0,4276.0,6170.0,42796.0,529.0,2803.0,512.0,9.0,0.0,2574.0,51.0,27.0,521.0,2652.0,8.0,0.0,0.0,146.0,3.0,2.0,8.0,151.0,0.0,0.0,
Santa Cruz,1295.0,1353.0,-58.0,1178.0,2473.0,964.0,503.0,1.0,54.0,0.0,411.0,0.0,37.0,0.0,50.0,1509.0,1256.0,9446.0,1234.0,9403.0,22.0,43.0,97.0,1088.0,33.0,0.0,0.0,465.0,5.0,0.0,33.0,470.0,0.0,0.0,0.0,9.0,1.0,8.0,63.0,601.0,1353.0,10534.0,1352.0,10471.0,22915.0,1.0,56.0,1.0,56.0,0.0,7.0,0.0,7.0,100.0,1085.0,1253.0,9449.0,149.0,738.0,144.0,0.0,0.0,528.0,1.0,0.0,144.0,529.0,5.0,0.0,0.0,207.0,2.0,0.0,5.0,209.0,0.0,0.0,
Shasta,600.0,610.0,-10.0,1076.0,1676.0,1250.0,633.0,6.0,46.0,0.0,570.0,0.0,34.0,0.0,47.0,426.0,1547.0,9303.0,1547.0,9303.0,0.0,0.0,50.0,969.0,43.0,0.0,0.0,586.0,4.0,0.0,43.0,590.0,-37.0,37.0,8.0,25.0,8.0,69.0,28.0,248.0,1597.0,10272.0,1594.0,10239.0,23609.0,2.0,25.0,3.0,21.0,19.0,0.0,0.0,12.0,57.0,766.0,1540.0,9506.0,201.0,981.0,199.0,0.0,0.0,951.0,3.0,0.0,199.0,954.0,2.0,0.0,0.0,27.0,0.0,0.0,2.0,27.0,0.0,0.0,
Sierra,6.0,7.0,-1.0,13.0,19.0,16.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,10.0,141.0,10.0,141.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10.0,155.0,10.0,155.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,9.0,147.0,0.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Siskiyou,141.0,144.0,-3.0,322.0,463.0,316.0,167.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,18.0,147.0,416.0,2411.0,416.0,2411.0,0.0,0.0,56.0,230.0,20.0,0.0,0.0,147.0,0.0,0.0,20.0,147.0,13.0,-13.0,4.0,7.0,0.0,9.0,19.0,80.0,472.0,2641.0,472.0,2637.0,6827.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,25.0,179.0,447.0,2462.0,49.0,239.0,49.0,0.0,0.0,235.0,0.0,0.0,49.0,235.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,
Solano,1092.0,875.0,217.0,1484.0,2576.0,1492.0,859.0,5.0,62.0,1.0,535.0,0.0,159.0,0.0,97.0,1084.0,3156.0,16244.0,3210.0,16091.0,-54.0,153.0,278.0,1884.0,94.0,1.0,0.0,753.0,9.0,2.0,95.0,764.0,2.0,-4.0,6.0,17.0,3.0,82.0,172.0,1025.0,3434.0,18128.0,3410.0,17953.0,42497.0,178.0,157.0,24.0,133.0,52.0,43.0,0.0,42.0,222.0,2047.0,3212.0,16081.0,298.0,1197.0,281.0,4.0,0.0,1150.0,11.0,2.0,285.0,1163.0,13.0,0.0,0.0,33.0,1.0,0.0,13.0,34.0,0.0,0.0,
Sonoma,1036.0,1112.0,-76.0,1411.0,2447.0,1374.0,768.0,2.0,97.0,1.0,553.0,0.0,107.0,0.0,52.0,1073.0,1927.0,15705.0,1936.0,15563.0,-9.0,142.0,99.0,1186.0,61.0,0.0,0.0,696.0,8.0,3.0,61.0,707.0,0.0,0.0,4.0,6.0,9.0,145.0,25.0,328.0,2026.0,16891.0,1991.0,16662.0,34862.0,23.0,246.0,35.0,179.0,62.0,0.0,0.0,50.0,84.0,1494.0,1942.0,15397.0,194.0,1227.0,189.0,4.0,0.0,897.0,14.0,4.0,193.0,915.0,1.0,0.0,0.0,303.0,7.0,2.0,1.0,312.0,0.0,0.0,
Stanislaus,1189.0,1200.0,-11.0,3208.0,4397.0,3016.0,1728.0,5.0,39.0,0.0,1160.0,0.0,17.0,0.0,128.0,1381.0,6614.0,32912.0,6614.0,32912.0,0.0,0.0,360.0,2495.0,136.0,0.0,0.0,1587.0,5.0,0.0,136.0,1592.0,12.0,-12.0,24.0,80.0,19.0,94.0,169.0,741.0,6974.0,35407.0,6950.0,35276.0,92243.0,11.0,135.0,24.0,108.0,24.0,8.0,0.0,23.0,473.0,2469.0,6501.0,32938.0,587.0,2735.0,572.0,2.0,0.0,2661.0,8.0,0.0,574.0,2669.0,13.0,0.0,0.0,66.0,0.0,0.0,13.0,66.0,0.0,0.0,
Sutter,138.0,148.0,-10.0,567.0,705.0,466.0,249.0,1.0,9.0,0.0,187.0,0.0,5.0,0.0,30.0,239.0,747.0,4105.0,747.0,4105.0,0.0,0.0,66.0,392.0,16.0,1.0,0.0,228.0,3.0,1.0,17.0,232.0,10.0,-10.0,4.0,17.0,0.0,21.0,35.0,132.0,813.0,4497.0,802.0,4442.0,12405.0,5.0,65.0,11.0,46.0,8.0,2.0,0.0,9.0,36.0,313.0,777.0,4184.0,72.0,424.0,68.0,1.0,0.0,402.0,2.0,0.0,69.0,404.0,2.0,1.0,0.0,20.0,0.0,0.0,3.0,20.0,0.0,0.0,
Tehama,93.0,98.0,-5.0,444.0,537.0,400.0,237.0,0.0,1.0,0.0,124.0,0.0,3.0,0.0,39.0,137.0,677.0,3602.0,677.0,3602.0,0.0,0.0,45.0,370.0,17.0,0.0,0.0,220.0,0.0,0.0,17.0,220.0,-8.0,8.0,3.0,9.0,2.0,18.0,31.0,115.0,722.0,3972.0,720.0,3952.0,10507.0,0.0,18.0,2.0,16.0,3.0,2.0,0.0,4.0,41.0,300.0,681.0,3672.0,68.0,181.0,68.0,0.0,0.0,172.0,1.0,0.0,68.0,173.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,
Trinity,31.0,31.0,0.0,80.0,111.0,82.0,55.0,0.0,2.0,0.0,21.0,0.0,1.0,0.0,6.0,29.0,75.0,702.0,75.0,702.0,0.0,0.0,1.0,82.0,1.0,0.0,0.0,53.0,1.0,0.0,1.0,54.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,24.0,76.0,784.0,76.0,781.0,1657.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,6.0,57.0,70.0,727.0,4.0,58.0,4.0,0.0,0.0,57.0,1.0,0.0,4.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Tulare,4121.0,4121.0,0.0,3184.0,7305.0,3021.0,2396.0,0.0,0.0,3.0,560.0,0.0,0.0,0.0,62.0,4284.0,21305.0,37608.0,21305.0,37608.0,0.0,0.0,935.0,4451.0,299.0,4.0,2.0,2028.0,58.0,5.0,305.0,2091.0,-2.0,2.0,275.0,541.0,8.0,495.0,349.0,1322.0,22240.0,42059.0,22164.0,41349.0,119846.0,167.0,694.0,73.0,555.0,200.0,15.0,3.0,155.0,538.0,3742.0,21702.0,38317.0,752.0,2337.0,732.0,6.0,0.0,2232.0,27.0,4.0,738.0,2263.0,14.0,0.0,0.0,74.0,0.0,0.0,14.0,74.0,0.0,0.0,
Tuolumne,106.0,110.0,-4.0,253.0,359.0,268.0,166.0,0.0,8.0,0.0,85.0,0.0,2.0,0.0,17.0,91.0,360.0,2319.0,360.0,2319.0,0.0,0.0,28.0,208.0,12.0,0.0,0.0,153.0,0.0,1.0,12.0,154.0,6.0,-6.0,0.0,6.0,3.0,16.0,7.0,38.0,388.0,2527.0,387.0,2522.0,5357.0,0.0,4.0,1.0,3.0,3.0,0.0,0.0,2.0,14.0,198.0,374.0,2329.0,34.0,233.0,34.0,0.0,0.0,225.0,0.0,0.0,34.0,225.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,
Ventura,2716.0,2716.0,0.0,2615.0,5331.0,2454.0,1559.0,7.0,59.0,0.0,767.0,0.0,182.0,0.0,128.0,2877.0,3454.0,25947.0,3454.0,25947.0,0.0,0.0,209.0,2589.0,96.0,0.0,0.0,1435.0,18.0,10.0,96.0,1463.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,1126.0,3663.0,28536.0,3651.0,28138.0,70968.0,30.0,355.0,12.0,284.0,142.0,0.0,0.0,114.0,209.0,3501.0,3454.0,25035.0,354.0,1190.0,345.0,1.0,0.0,1123.0,11.0,0.0,346.0,1134.0,8.0,0.0,0.0,53.0,3.0,0.0,8.0,56.0,0.0,0.0,
Yolo,656.0,656.0,0.0,642.0,1298.0,644.0,356.0,3.0,33.0,0.0,247.0,0.0,32.0,0.0,41.0,654.0,888.0,6776.0,927.0,6637.0,-39.0,139.0,76.0,564.0,17.0,2.0,0.0,326.0,11.0,0.0,19.0,337.0,-1.0,1.0,3.0,9.0,1.0,6.0,54.0,211.0,964.0,7340.0,930.0,7135.0,17425.0,16.0,234.0,33.0,137.0,96.0,0.0,1.0,68.0,86.0,712.0,878.0,6628.0,94.0,434.0,82.0,2.0,1.0,366.0,6.0,2.0,85.0,374.0,9.0,0.0,0.0,59.0,1.0,0.0,9.0,60.0,0.0,0.0,
Yuba,348.0,350.0,-2.0,552.0,900.0,635.0,346.0,1.0,11.0,0.0,275.0,0.0,6.0,0.0,14.0,265.0,964.0,4380.0,964.0,4380.0,0.0,0.0,59.0,521.0,28.0,0.0,0.0,317.0,1.0,0.0,28.0,318.0,6.0,-6.0,1.0,14.0,1.0,39.0,23.0,156.0,1023.0,4901.0,1016.0,4865.0,13066.0,3.0,37.0,6.0,30.0,7.0,0.0,1.0,6.0,43.0,435.0,980.0,4466.0,131.0,480.0,130.0,0.0,0.0,471.0,1.0,0.0,130.0,472.0,1.0,0.0,0.0,7.0,1.0,0.0,1.0,8.0,0.0,0.0,
