,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,CDSS Use Only
Sacramento,1966.0,2305.0,-339.0,6387.0,8353.0,6513.0,4211.0,5.0,54.0,1.0,2128.0,0.0,88.0,0.0,173.0,1840.0,14654.0,80990.0,14784.0,80690.0,-130.0,300.0,839.0,7828.0,441.0,17.0,0.0,3678.0,47.0,28.0,458.0,3753.0,-283.0,283.0,23.0,135.0,37.0,187.0,604.0,3470.0,15493.0,88818.0,14980.0,87119.0,217215.0,162.0,2380.0,505.0,1092.0,844.0,9.0,8.0,607.0,975.0,8057.0,14518.0,80761.0,1097.0,4576.0,1033.0,38.0,0.0,4272.0,61.0,22.0,1071.0,4355.0,26.0,0.0,0.0,215.0,6.0,0.0,26.0,221.0,0.0,0.0,
San Benito,56.0,68.0,-12.0,175.0,231.0,164.0,101.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,5.0,67.0,272.0,2251.0,272.0,2252.0,0.0,-1.0,18.0,204.0,2.0,0.0,0.0,95.0,4.0,0.0,2.0,99.0,7.0,-7.0,1.0,7.0,1.0,10.0,7.0,95.0,290.0,2455.0,287.0,2426.0,6042.0,4.0,26.0,3.0,26.0,3.0,0.0,0.0,3.0,17.0,217.0,273.0,2238.0,22.0,217.0,22.0,0.0,0.0,208.0,4.0,0.0,22.0,212.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,
San Bernardino,3254.0,3300.0,-46.0,11602.0,14856.0,11783.0,7790.0,2.0,9.0,14.0,3688.0,0.0,6.0,0.0,291.0,3073.0,25004.0,144322.0,25004.0,144322.0,0.0,0.0,1450.0,11590.0,444.0,3.0,1.0,7267.0,45.0,30.0,448.0,7342.0,28.0,-28.0,45.0,183.0,101.0,907.0,828.0,3186.0,26454.0,155912.0,26261.0,154569.0,396358.0,112.0,1231.0,186.0,961.0,451.0,62.0,7.0,382.0,1400.0,11432.0,25054.0,144480.0,2897.0,12897.0,2864.0,18.0,0.0,12707.0,78.0,20.0,2882.0,12805.0,15.0,0.0,0.0,92.0,0.0,0.0,15.0,92.0,0.0,0.0,
San Diego  a/,7485.0,7532.0,-47.0,9875.0,17360.0,10053.0,6395.0,5.0,83.0,6.0,3505.0,0.0,271.0,0.0,147.0,7307.0,14077.0,118828.0,14079.0,118303.0,-2.0,525.0,661.0,10242.0,259.0,10.0,0.0,5979.0,105.0,42.0,269.0,6126.0,-190.0,190.0,12.0,125.0,21.0,267.0,549.0,3534.0,14738.0,129070.0,14397.0,126518.0,290340.0,237.0,2476.0,334.0,1720.0,1031.0,36.0,7.0,832.0,987.0,10349.0,13751.0,118721.0,1126.0,6381.0,1042.0,28.0,0.0,5631.0,93.0,19.0,1070.0,5743.0,55.0,1.0,0.0,622.0,15.0,1.0,56.0,638.0,0.0,0.0,
San Francisco,920.0,1029.0,-109.0,2652.0,3572.0,2672.0,1777.0,12.0,40.0,0.0,781.0,0.0,85.0,0.0,114.0,900.0,2180.0,29671.0,2180.0,29443.0,0.0,228.0,199.0,2577.0,83.0,9.0,1.0,1597.0,36.0,51.0,93.0,1684.0,-30.0,30.0,0.0,0.0,0.0,0.0,136.0,863.0,2379.0,32248.0,2220.0,30610.0,51860.0,82.0,1218.0,148.0,800.0,1151.0,56.0,11.0,838.0,150.0,2519.0,2229.0,29729.0,229.0,1413.0,211.0,13.0,3.0,1294.0,45.0,29.0,227.0,1368.0,2.0,0.0,0.0,42.0,2.0,1.0,2.0,45.0,0.0,0.0,
San Joaquin,1104.0,1168.0,-64.0,3079.0,4183.0,3064.0,1853.0,0.0,12.0,1.0,1080.0,0.0,7.0,0.0,130.0,1119.0,7488.0,42085.0,7488.0,42086.0,0.0,-1.0,297.0,3252.0,123.0,1.0,0.0,1686.0,26.0,17.0,124.0,1729.0,-67.0,67.0,24.0,100.0,56.0,398.0,160.0,958.0,7785.0,45337.0,7718.0,44697.0,118709.0,45.0,629.0,66.0,488.0,205.0,17.0,1.0,152.0,354.0,3013.0,7431.0,42324.0,808.0,3926.0,794.0,7.0,1.0,3838.0,38.0,8.0,802.0,3884.0,6.0,0.0,0.0,41.0,1.0,0.0,6.0,42.0,0.0,0.0,
San Luis Obispo,511.0,511.0,0.0,672.0,1183.0,743.0,406.0,0.0,20.0,0.0,231.0,0.0,13.0,0.0,106.0,440.0,936.0,8409.0,936.0,8409.0,0.0,0.0,36.0,773.0,24.0,0.0,0.0,378.0,4.0,0.0,24.0,382.0,-26.0,26.0,3.0,15.0,16.0,118.0,19.0,232.0,972.0,9182.0,967.0,9119.0,18566.0,0.0,64.0,5.0,51.0,10.0,4.0,0.0,12.0,46.0,655.0,926.0,8527.0,91.0,504.0,89.0,0.0,0.0,464.0,3.0,1.0,89.0,468.0,2.0,0.0,0.0,36.0,0.0,0.0,2.0,36.0,0.0,0.0,
San Mateo,5826.0,5826.0,0.0,1274.0,7100.0,1218.0,679.0,6.0,21.0,1.0,441.0,0.0,39.0,0.0,97.0,5882.0,915.0,12923.0,920.0,13004.0,-5.0,-81.0,36.0,1653.0,18.0,0.0,0.0,622.0,31.0,8.0,18.0,661.0,-31.0,31.0,16.0,17.0,0.0,180.0,33.0,764.0,951.0,14576.0,919.0,13925.0,29376.0,48.0,632.0,30.0,474.0,219.0,20.0,2.0,177.0,55.0,1462.0,896.0,13114.0,77.0,796.0,75.0,1.0,0.0,732.0,34.0,6.0,76.0,772.0,1.0,0.0,0.0,23.0,1.0,0.0,1.0,24.0,0.0,0.0,
Santa Barbara,956.0,922.0,34.0,1295.0,2251.0,1395.0,919.0,6.0,23.0,1.0,396.0,1.0,43.0,0.0,79.0,856.0,2494.0,14926.0,2520.0,14919.0,-26.0,7.0,185.0,1387.0,82.0,0.0,0.0,824.0,9.0,4.0,82.0,837.0,4.0,-4.0,4.0,36.0,0.0,2.0,95.0,516.0,2679.0,16313.0,2661.0,16101.0,40099.0,18.0,159.0,16.0,155.0,4.0,67.0,2.0,57.0,135.0,1276.0,2544.0,15037.0,165.0,735.0,161.0,4.0,0.0,705.0,4.0,1.0,165.0,710.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,
Santa Clara,2780.0,2893.0,-113.0,3096.0,5876.0,2922.0,1914.0,2.0,25.0,0.0,702.0,0.0,31.0,0.0,306.0,2954.0,4795.0,45805.0,4802.0,45709.0,-7.0,96.0,182.0,3604.0,123.0,8.0,1.0,1707.0,29.0,46.0,132.0,1782.0,-107.0,107.0,3.0,17.0,11.0,157.0,143.0,1541.0,4977.0,49409.0,4863.0,47779.0,104667.0,111.0,1160.0,108.0,854.0,1065.0,7.0,6.0,776.0,279.0,3760.0,4698.0,45649.0,393.0,3309.0,374.0,9.0,0.0,2926.0,61.0,28.0,383.0,3015.0,9.0,1.0,0.0,276.0,10.0,8.0,10.0,294.0,0.0,0.0,
Santa Cruz,1199.0,1277.0,-78.0,887.0,2086.0,850.0,486.0,2.0,13.0,0.0,311.0,0.0,25.0,0.0,53.0,1236.0,1163.0,12530.0,1121.0,12485.0,42.0,45.0,78.0,1292.0,18.0,0.0,0.0,463.0,4.0,1.0,18.0,468.0,-20.0,20.0,1.0,15.0,0.0,2.0,79.0,787.0,1241.0,13822.0,1238.0,13757.0,27517.0,3.0,66.0,3.0,57.0,0.0,11.0,0.0,8.0,106.0,1317.0,1135.0,12505.0,82.0,737.0,78.0,0.0,0.0,701.0,2.0,0.0,78.0,703.0,4.0,0.0,0.0,34.0,0.0,0.0,4.0,34.0,0.0,0.0,
Shasta,306.0,310.0,-4.0,1052.0,1358.0,1066.0,563.0,3.0,5.0,0.0,484.0,0.0,12.0,0.0,19.0,292.0,1305.0,10681.0,1305.0,10682.0,0.0,-1.0,52.0,1154.0,28.0,0.0,0.0,534.0,0.0,1.0,28.0,535.0,-23.0,23.0,5.0,28.0,7.0,156.0,35.0,412.0,1357.0,11835.0,1352.0,11795.0,24903.0,3.0,28.0,4.0,24.0,19.0,0.0,1.0,16.0,54.0,940.0,1303.0,10895.0,168.0,1078.0,166.0,1.0,0.0,1052.0,2.0,0.0,167.0,1054.0,1.0,0.0,0.0,24.0,0.0,0.0,1.0,24.0,0.0,0.0,
Sierra,0.0,0.0,0.0,7.0,7.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,149.0,7.0,149.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,154.0,7.0,154.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,143.0,3.0,6.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Siskiyou,129.0,131.0,-2.0,253.0,382.0,244.0,92.0,0.0,1.0,0.0,135.0,0.0,1.0,0.0,17.0,138.0,437.0,2678.0,437.0,2678.0,0.0,0.0,27.0,217.0,7.0,0.0,0.0,85.0,0.0,0.0,7.0,85.0,-3.0,3.0,4.0,9.0,4.0,22.0,15.0,98.0,464.0,2895.0,462.0,2882.0,7093.0,1.0,12.0,2.0,9.0,5.0,0.0,0.0,4.0,35.0,241.0,429.0,2654.0,44.0,208.0,43.0,0.0,0.0,205.0,0.0,0.0,43.0,205.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,
Solano,653.0,749.0,-96.0,1438.0,2091.0,1377.0,894.0,4.0,24.0,0.0,376.0,0.0,37.0,0.0,107.0,714.0,2749.0,18133.0,2669.0,18641.0,80.0,-508.0,63.0,1957.0,63.0,0.0,1.0,815.0,13.0,2.0,64.0,830.0,-111.0,111.0,9.0,54.0,6.0,132.0,95.0,830.0,2812.0,20090.0,2789.0,19872.0,42943.0,210.0,189.0,21.0,165.0,76.0,53.0,2.0,53.0,143.0,1807.0,2669.0,18283.0,249.0,1262.0,246.0,0.0,0.0,1211.0,11.0,3.0,246.0,1225.0,3.0,0.0,0.0,37.0,0.0,0.0,3.0,37.0,0.0,0.0,
Sonoma,1079.0,1153.0,-74.0,1489.0,2568.0,1501.0,934.0,0.0,173.0,1.0,500.0,0.0,102.0,0.0,66.0,1067.0,1535.0,16440.0,1529.0,16393.0,6.0,47.0,74.0,1444.0,53.0,3.0,0.0,869.0,9.0,0.0,56.0,878.0,-37.0,37.0,14.0,15.0,34.0,275.0,7.0,239.0,1609.0,17884.0,1578.0,17593.0,34770.0,16.0,295.0,30.0,232.0,73.0,5.0,1.0,59.0,71.0,1330.0,1538.0,16554.0,131.0,1021.0,121.0,5.0,0.0,877.0,19.0,3.0,126.0,899.0,5.0,0.0,0.0,117.0,4.0,1.0,5.0,122.0,0.0,0.0,
Stanislaus,714.0,726.0,-12.0,3234.0,3948.0,3301.0,2031.0,2.0,15.0,0.0,1136.0,0.0,3.0,0.0,134.0,647.0,5574.0,34336.0,5575.0,34337.0,-1.0,-1.0,331.0,3137.0,105.0,1.0,0.0,1915.0,7.0,3.0,106.0,1925.0,-16.0,16.0,19.0,68.0,63.0,351.0,159.0,777.0,5905.0,37473.0,5876.0,37263.0,90726.0,19.0,214.0,28.0,175.0,41.0,4.0,1.0,35.0,317.0,2957.0,5588.0,34516.0,595.0,3264.0,588.0,4.0,0.0,3197.0,16.0,1.0,592.0,3214.0,3.0,0.0,0.0,50.0,0.0,0.0,3.0,50.0,0.0,0.0,
Sutter,139.0,149.0,-10.0,464.0,603.0,466.0,255.0,0.0,10.0,0.0,180.0,0.0,6.0,0.0,31.0,137.0,727.0,4677.0,727.0,4677.0,0.0,0.0,54.0,484.0,17.0,1.0,0.0,233.0,2.0,2.0,18.0,237.0,-6.0,6.0,9.0,17.0,6.0,56.0,27.0,168.0,781.0,5161.0,762.0,5100.0,13489.0,5.0,73.0,19.0,46.0,16.0,1.0,0.0,15.0,41.0,424.0,740.0,4737.0,104.0,474.0,102.0,2.0,0.0,457.0,6.0,1.0,104.0,464.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,
Tehama,142.0,149.0,-7.0,356.0,498.0,372.0,204.0,2.0,16.0,1.0,144.0,0.0,7.0,0.0,23.0,126.0,545.0,3803.0,545.0,3803.0,0.0,0.0,19.0,415.0,11.0,0.0,0.0,189.0,4.0,0.0,11.0,193.0,-4.0,4.0,2.0,15.0,1.0,24.0,9.0,179.0,564.0,4218.0,563.0,4190.0,10311.0,0.0,26.0,1.0,25.0,3.0,0.0,0.0,3.0,26.0,347.0,538.0,3871.0,68.0,400.0,67.0,1.0,0.0,389.0,7.0,0.0,68.0,396.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,
Trinity,15.0,19.0,-4.0,64.0,79.0,66.0,43.0,0.0,3.0,1.0,18.0,0.0,0.0,0.0,4.0,13.0,60.0,876.0,60.0,876.0,0.0,0.0,10.0,83.0,4.0,0.0,0.0,39.0,0.0,0.0,4.0,39.0,2.0,-2.0,1.0,2.0,1.0,15.0,2.0,29.0,70.0,959.0,70.0,959.0,1791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,97.0,67.0,862.0,13.0,58.0,13.0,0.0,0.0,56.0,0.0,0.0,13.0,56.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,
Tulare  a/,6620.0,6620.0,0.0,2468.0,9088.0,2654.0,1949.0,3.0,39.0,2.0,632.0,2.0,69.0,0.0,71.0,6434.0,8450.0,45104.0,8012.0,43852.0,438.0,1252.0,139.0,3585.0,157.0,2.0,0.0,1743.0,32.0,15.0,159.0,1790.0,-167.0,167.0,13.0,48.0,72.0,433.0,62.0,1147.0,8589.0,48689.0,8517.0,47635.0,126886.0,304.0,1037.0,70.0,841.0,264.0,10.0,2.0,213.0,767.0,4930.0,7822.0,43759.0,660.0,2478.0,644.0,6.0,0.0,2366.0,23.0,7.0,650.0,2396.0,10.0,0.0,0.0,82.0,0.0,0.0,10.0,82.0,0.0,0.0,
Tuolumne,102.0,109.0,-7.0,257.0,359.0,279.0,163.0,0.0,2.0,0.0,105.0,0.0,3.0,0.0,11.0,80.0,308.0,2643.0,308.0,2643.0,0.0,0.0,10.0,300.0,11.0,0.0,0.0,151.0,0.0,1.0,11.0,152.0,-11.0,11.0,2.0,11.0,1.0,33.0,7.0,93.0,318.0,2943.0,317.0,2933.0,5651.0,2.0,8.0,1.0,7.0,5.0,0.0,0.0,3.0,20.0,275.0,298.0,2668.0,34.0,250.0,34.0,0.0,0.0,246.0,0.0,0.0,34.0,246.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,
Ventura,4456.0,4456.0,0.0,2558.0,7014.0,2753.0,1863.0,0.0,20.0,0.0,757.0,0.0,53.0,0.0,133.0,4261.0,2960.0,31862.0,2835.0,31852.0,125.0,10.0,207.0,4902.0,73.0,1.0,0.0,1759.0,22.0,8.0,74.0,1789.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,3113.0,3167.0,36764.0,3144.0,36221.0,77266.0,51.0,430.0,23.0,345.0,252.0,0.0,0.0,198.0,153.0,2907.0,3014.0,33857.0,250.0,1732.0,243.0,1.0,0.0,1643.0,17.0,3.0,244.0,1663.0,6.0,0.0,0.0,68.0,1.0,0.0,6.0,69.0,0.0,0.0,
Yolo,318.0,318.0,0.0,665.0,983.0,672.0,467.0,2.0,5.0,0.0,175.0,0.0,14.0,0.0,30.0,311.0,985.0,9067.0,1005.0,8997.0,-20.0,70.0,68.0,815.0,37.0,2.0,1.0,419.0,5.0,3.0,40.0,427.0,-24.0,24.0,4.0,25.0,1.0,2.0,47.0,337.0,1053.0,9882.0,1000.0,9640.0,21082.0,16.0,318.0,52.0,172.0,90.0,0.0,1.0,70.0,69.0,828.0,984.0,9054.0,74.0,498.0,67.0,2.0,0.0,419.0,5.0,3.0,69.0,427.0,5.0,0.0,0.0,68.0,3.0,0.0,5.0,71.0,0.0,0.0,
Yuba,126.0,126.0,0.0,488.0,614.0,507.0,256.0,0.0,0.0,0.0,238.0,0.0,0.0,0.0,13.0,107.0,824.0,5047.0,824.0,5047.0,0.0,0.0,49.0,529.0,6.0,0.0,0.0,247.0,2.0,1.0,6.0,250.0,3.0,-3.0,1.0,19.0,2.0,42.0,37.0,221.0,873.0,5576.0,868.0,5538.0,13745.0,2.0,42.0,5.0,29.0,10.0,0.0,0.0,9.0,41.0,471.0,832.0,5105.0,104.0,505.0,103.0,1.0,0.0,487.0,1.0,0.0,104.0,488.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,17.0,0.0,0.0,
