,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,CDSS Use Only
Sacramento,4367.0,4554.0,-187.0,7287.0,11654.0,7834.0,4562.0,5.0,107.0,1.0,2672.0,0.0,109.0,0.0,599.0,3820.0,16966.0,73688.0,16966.0,73688.0,0.0,0.0,1099.0,7919.0,552.0,18.0,1.0,3914.0,41.0,36.0,571.0,3991.0,-306.0,600.0,23.0,93.0,50.0,156.0,761.0,3079.0,18065.0,81607.0,17685.0,80136.0,216466.0,103.0,1807.0,375.0,946.0,718.0,0.0,5.0,525.0,1031.0,6440.0,17034.0,75167.0,1407.0,4178.0,1346.0,30.0,0.0,3863.0,56.0,12.0,1376.0,3931.0,31.0,0.0,0.0,242.0,5.0,0.0,31.0,247.0,0.0,0.0,
San Benito,108.0,113.0,-5.0,210.0,318.0,229.0,124.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,16.0,89.0,393.0,2172.0,393.0,2172.0,0.0,0.0,23.0,207.0,4.0,0.0,0.0,120.0,0.0,0.0,4.0,120.0,2.0,-2.0,2.0,4.0,0.0,15.0,15.0,70.0,416.0,2379.0,412.0,2356.0,6441.0,1.0,23.0,3.0,21.0,4.0,0.0,1.0,2.0,35.0,187.0,381.0,2192.0,45.0,197.0,42.0,0.0,0.0,187.0,2.0,0.0,42.0,189.0,3.0,0.0,0.0,8.0,0.0,0.0,3.0,8.0,0.0,0.0,
San Bernardino,3406.0,3451.0,-45.0,13357.0,16763.0,13784.0,8029.0,1.0,5.0,0.0,5173.0,0.0,5.0,0.0,582.0,2979.0,27511.0,131152.0,27510.0,131155.0,1.0,-3.0,1472.0,11370.0,453.0,3.0,0.0,7482.0,67.0,24.0,456.0,7573.0,116.0,-116.0,56.0,118.0,79.0,571.0,765.0,3224.0,28983.0,142522.0,28777.0,141159.0,388386.0,112.0,1309.0,199.0,1024.0,410.0,50.0,7.0,339.0,1292.0,9254.0,27691.0,133268.0,2912.0,11879.0,2862.0,18.0,1.0,11466.0,95.0,11.0,2881.0,11572.0,31.0,0.0,0.0,304.0,3.0,0.0,31.0,307.0,0.0,0.0,
San Diego,5107.0,5595.0,-488.0,11036.0,16143.0,10625.0,6225.0,171.0,439.0,30.0,3788.0,5.0,448.0,1.0,581.0,5518.0,17958.0,113773.0,17543.0,112417.0,415.0,1356.0,1273.0,9095.0,450.0,8.0,1.0,5615.0,107.0,44.0,459.0,5766.0,0.0,0.0,21.0,69.0,14.0,98.0,779.0,3162.0,19231.0,122868.0,18918.0,120544.0,276694.0,234.0,2462.0,309.0,1714.0,805.0,0.0,4.0,610.0,871.0,7761.0,18360.0,115107.0,1432.0,4975.0,1373.0,19.0,0.0,4507.0,80.0,13.0,1392.0,4600.0,40.0,0.0,0.0,365.0,9.0,1.0,40.0,375.0,0.0,0.0,
San Francisco,1507.0,1575.0,-68.0,2454.0,3961.0,2584.0,1721.0,9.0,41.0,0.0,711.0,0.0,74.0,0.0,152.0,1377.0,2594.0,27739.0,2608.0,27749.0,-14.0,-10.0,258.0,2272.0,98.0,8.0,0.0,1523.0,34.0,58.0,106.0,1615.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,657.0,2852.0,30011.0,2673.0,28763.0,50466.0,37.0,1110.0,177.0,659.0,837.0,2.0,2.0,589.0,179.0,2088.0,2673.0,27923.0,218.0,1196.0,186.0,20.0,0.0,1098.0,31.0,19.0,206.0,1148.0,11.0,1.0,0.0,45.0,2.0,1.0,12.0,48.0,0.0,0.0,
San Joaquin  a/,2011.0,2041.0,-30.0,3579.0,5590.0,3458.0,1984.0,2.0,32.0,0.0,1311.0,0.0,11.0,0.0,163.0,2132.0,9209.0,37593.0,9151.0,37380.0,58.0,213.0,348.0,2714.0,199.0,1.0,0.0,1754.0,19.0,11.0,200.0,1784.0,-85.0,85.0,18.0,40.0,17.0,115.0,198.0,690.0,9557.0,40307.0,9478.0,39700.0,116921.0,33.0,595.0,76.0,454.0,192.0,32.0,3.0,153.0,350.0,2332.0,9207.0,37975.0,852.0,3270.0,835.0,12.0,0.0,3142.0,35.0,14.0,847.0,3191.0,5.0,0.0,0.0,78.0,1.0,0.0,5.0,79.0,0.0,0.0,
San Luis Obispo,489.0,489.0,0.0,776.0,1265.0,792.0,388.0,0.0,11.0,0.0,262.0,0.0,21.0,0.0,142.0,473.0,1089.0,7857.0,1089.0,7857.0,0.0,0.0,67.0,708.0,34.0,1.0,0.0,350.0,3.0,0.0,35.0,353.0,-11.0,11.0,1.0,6.0,6.0,70.0,36.0,268.0,1156.0,8565.0,1147.0,8511.0,18434.0,0.0,59.0,9.0,46.0,7.0,2.0,0.0,8.0,84.0,587.0,1072.0,7978.0,89.0,351.0,86.0,0.0,0.0,320.0,3.0,1.0,86.0,324.0,3.0,0.0,0.0,26.0,1.0,0.0,3.0,27.0,0.0,0.0,
San Mateo,3940.0,3940.0,0.0,1453.0,5393.0,1468.0,693.0,1.0,15.0,0.0,712.0,0.0,100.0,0.0,63.0,3925.0,1342.0,13350.0,1378.0,13280.0,-36.0,70.0,80.0,1251.0,25.0,3.0,1.0,625.0,28.0,11.0,29.0,664.0,0.0,0.0,14.0,15.0,0.0,96.0,37.0,476.0,1422.0,14601.0,1363.0,13964.0,31594.0,63.0,641.0,58.0,463.0,225.0,0.0,1.0,174.0,80.0,1027.0,1342.0,13574.0,114.0,621.0,103.0,8.0,0.0,564.0,28.0,4.0,111.0,596.0,2.0,1.0,0.0,22.0,3.0,0.0,3.0,25.0,0.0,0.0,
Santa Barbara,982.0,1110.0,-128.0,1306.0,2288.0,1219.0,740.0,9.0,142.0,13.0,443.0,5.0,185.0,0.0,23.0,1069.0,2790.0,12025.0,2819.0,12044.0,-29.0,-19.0,174.0,1081.0,82.0,4.0,0.0,642.0,7.0,5.0,86.0,654.0,1.0,-1.0,5.0,11.0,0.0,2.0,82.0,415.0,2964.0,13106.0,2947.0,12976.0,35961.0,20.0,114.0,17.0,100.0,0.0,37.0,0.0,30.0,196.0,1009.0,2768.0,12097.0,207.0,632.0,198.0,1.0,0.0,608.0,2.0,2.0,199.0,612.0,8.0,0.0,0.0,19.0,1.0,0.0,8.0,20.0,0.0,0.0,
Santa Clara,2459.0,2564.0,-105.0,3625.0,6084.0,3500.0,2252.0,9.0,62.0,1.0,939.0,0.0,43.0,0.0,308.0,2584.0,6265.0,43708.0,6313.0,43454.0,-48.0,254.0,604.0,4128.0,220.0,5.0,1.0,1911.0,44.0,71.0,226.0,2026.0,0.0,0.0,12.0,35.0,21.0,108.0,345.0,1959.0,6869.0,47836.0,6743.0,46160.0,111003.0,107.0,1203.0,121.0,836.0,1194.0,0.0,5.0,840.0,482.0,3405.0,6387.0,44431.0,526.0,2982.0,510.0,5.0,0.0,2804.0,50.0,17.0,515.0,2871.0,11.0,0.0,0.0,104.0,4.0,3.0,11.0,111.0,0.0,0.0,
Santa Cruz,1374.0,1423.0,-49.0,1111.0,2485.0,1014.0,587.0,2.0,111.0,0.0,363.0,0.0,59.0,0.0,64.0,1471.0,1362.0,10200.0,1370.0,10154.0,-8.0,46.0,103.0,1131.0,28.0,0.0,0.0,555.0,3.0,1.0,28.0,559.0,0.0,0.0,1.0,6.0,1.0,4.0,73.0,562.0,1465.0,11331.0,1463.0,11267.0,24688.0,2.0,56.0,2.0,56.0,0.0,8.0,0.0,8.0,98.0,953.0,1367.0,10378.0,117.0,772.0,108.0,0.0,0.0,613.0,2.0,0.0,108.0,615.0,9.0,0.0,0.0,156.0,1.0,0.0,9.0,157.0,0.0,0.0,
Shasta,453.0,462.0,-9.0,1102.0,1555.0,1176.0,644.0,3.0,26.0,0.0,477.0,0.0,14.0,0.0,55.0,379.0,1558.0,9916.0,1558.0,9916.0,0.0,0.0,80.0,996.0,38.0,0.0,0.0,605.0,1.0,0.0,38.0,606.0,-12.0,12.0,3.0,25.0,10.0,84.0,41.0,269.0,1638.0,10912.0,1636.0,10872.0,24576.0,4.0,30.0,2.0,29.0,18.0,0.0,0.0,11.0,62.0,817.0,1576.0,10095.0,207.0,901.0,207.0,0.0,0.0,881.0,2.0,1.0,207.0,884.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,
Sierra,4.0,4.0,0.0,11.0,15.0,11.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,13.0,146.0,13.0,146.0,0.0,0.0,-1.0,17.0,1.0,0.0,0.0,8.0,1.0,0.0,1.0,9.0,-2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,12.0,163.0,12.0,162.0,309.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,152.0,1.0,16.0,1.0,0.0,0.0,16.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Siskiyou,151.0,153.0,-2.0,283.0,434.0,314.0,140.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,30.0,120.0,458.0,2506.0,458.0,2506.0,0.0,0.0,21.0,260.0,7.0,0.0,0.0,133.0,0.0,0.0,7.0,133.0,-7.0,7.0,2.0,9.0,2.0,19.0,17.0,92.0,479.0,2766.0,479.0,2759.0,7082.0,1.0,5.0,0.0,6.0,1.0,0.0,0.0,1.0,37.0,241.0,442.0,2525.0,47.0,218.0,45.0,0.0,0.0,211.0,1.0,0.0,45.0,212.0,2.0,0.0,0.0,6.0,0.0,0.0,2.0,6.0,0.0,0.0,
Solano,838.0,905.0,-67.0,1595.0,2433.0,1549.0,952.0,3.0,49.0,2.0,495.0,0.0,106.0,0.0,100.0,884.0,3304.0,16800.0,3274.0,16702.0,30.0,98.0,185.0,1799.0,85.0,1.0,0.0,857.0,6.0,3.0,86.0,866.0,0.0,0.0,2.0,24.0,6.0,98.0,91.0,811.0,3489.0,18599.0,3466.0,18415.0,43166.0,194.0,167.0,23.0,141.0,47.0,39.0,0.0,43.0,182.0,1486.0,3307.0,17113.0,291.0,1149.0,283.0,1.0,0.0,1113.0,2.0,0.0,284.0,1115.0,7.0,0.0,0.0,34.0,0.0,0.0,7.0,34.0,0.0,0.0,
Sonoma,1328.0,1420.0,-92.0,1488.0,2816.0,1636.0,964.0,2.0,154.0,2.0,603.0,1.0,130.0,0.0,67.0,1180.0,1958.0,15656.0,1956.0,15564.0,2.0,92.0,118.0,1407.0,60.0,0.0,0.0,891.0,7.0,6.0,60.0,904.0,0.0,0.0,5.0,5.0,13.0,161.0,40.0,337.0,2076.0,17063.0,2036.0,16827.0,35144.0,21.0,263.0,39.0,186.0,68.0,0.0,1.0,50.0,98.0,1213.0,1978.0,15850.0,159.0,1133.0,146.0,4.0,0.0,899.0,8.0,0.0,150.0,907.0,8.0,1.0,0.0,222.0,4.0,0.0,9.0,226.0,0.0,0.0,
Stanislaus,1732.0,1747.0,-15.0,3318.0,5050.0,3177.0,1856.0,9.0,149.0,0.0,1137.0,0.0,48.0,0.0,184.0,1873.0,6553.0,33574.0,6553.0,33574.0,0.0,0.0,316.0,2534.0,116.0,2.0,0.0,1731.0,6.0,1.0,118.0,1738.0,-15.0,15.0,9.0,48.0,9.0,92.0,195.0,641.0,6869.0,36108.0,6842.0,35964.0,93061.0,12.0,158.0,26.0,121.0,26.0,8.0,1.0,23.0,379.0,2335.0,6490.0,33773.0,571.0,2777.0,557.0,3.0,0.0,2692.0,5.0,4.0,560.0,2701.0,11.0,0.0,0.0,76.0,0.0,0.0,11.0,76.0,0.0,0.0,
Sutter,175.0,188.0,-13.0,516.0,691.0,531.0,250.0,1.0,6.0,0.0,247.0,0.0,4.0,0.0,34.0,160.0,815.0,4397.0,815.0,4397.0,0.0,0.0,13.0,418.0,15.0,1.0,0.0,233.0,1.0,0.0,16.0,234.0,-28.0,28.0,4.0,4.0,2.0,25.0,19.0,127.0,828.0,4815.0,816.0,4755.0,13033.0,3.0,70.0,12.0,47.0,11.0,6.0,0.0,13.0,43.0,329.0,785.0,4486.0,95.0,383.0,92.0,0.0,0.0,369.0,1.0,0.0,92.0,370.0,3.0,0.0,0.0,12.0,1.0,0.0,3.0,13.0,0.0,0.0,
Tehama,162.0,171.0,-9.0,407.0,569.0,439.0,250.0,3.0,11.0,0.0,150.0,0.0,2.0,0.0,39.0,130.0,701.0,3875.0,701.0,3875.0,0.0,0.0,55.0,378.0,16.0,0.0,0.0,230.0,4.0,0.0,16.0,234.0,5.0,-5.0,7.0,8.0,4.0,22.0,23.0,119.0,756.0,4253.0,753.0,4231.0,11096.0,0.0,22.0,3.0,19.0,2.0,2.0,0.0,3.0,41.0,289.0,715.0,3964.0,76.0,357.0,75.0,0.0,0.0,345.0,3.0,0.0,75.0,348.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,9.0,0.0,0.0,
Trinity,17.0,18.0,-1.0,80.0,97.0,81.0,56.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,2.0,16.0,84.0,803.0,84.0,803.0,0.0,0.0,-2.0,77.0,2.0,0.0,0.0,54.0,0.0,0.0,2.0,54.0,-5.0,5.0,0.0,4.0,0.0,4.0,1.0,10.0,82.0,880.0,82.0,878.0,1807.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,46.0,80.0,834.0,7.0,33.0,7.0,0.0,0.0,32.0,0.0,0.0,7.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
Tulare,4577.0,4577.0,0.0,2611.0,7188.0,2754.0,2019.0,0.0,0.0,5.0,688.0,0.0,0.0,0.0,42.0,4434.0,23077.0,42707.0,23077.0,42707.0,0.0,0.0,832.0,3796.0,188.0,0.0,0.0,1794.0,22.0,15.0,188.0,1831.0,0.0,0.0,376.0,686.0,36.0,328.0,232.0,951.0,23909.0,46503.0,23829.0,45665.0,124564.0,129.0,796.0,77.0,639.0,257.0,8.0,3.0,199.0,430.0,2608.0,23479.0,43895.0,653.0,2096.0,636.0,2.0,0.0,2002.0,21.0,5.0,638.0,2028.0,15.0,0.0,0.0,67.0,1.0,0.0,15.0,68.0,0.0,0.0,
Tuolumne,121.0,128.0,-7.0,248.0,369.0,269.0,163.0,0.0,10.0,0.0,91.0,0.0,1.0,0.0,15.0,100.0,373.0,2456.0,373.0,2456.0,0.0,0.0,30.0,225.0,13.0,0.0,0.0,148.0,1.0,1.0,13.0,150.0,-4.0,4.0,4.0,7.0,2.0,12.0,15.0,52.0,403.0,2681.0,401.0,2674.0,5658.0,1.0,7.0,2.0,6.0,2.0,0.0,0.0,1.0,15.0,194.0,388.0,2487.0,49.0,230.0,48.0,0.0,0.0,225.0,0.0,1.0,48.0,226.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,
Ventura,2896.0,2896.0,0.0,2627.0,5523.0,2673.0,1781.0,5.0,58.0,0.0,802.0,0.0,122.0,0.0,90.0,2850.0,3554.0,25790.0,3554.0,25790.0,0.0,0.0,174.0,2629.0,81.0,0.0,0.0,1667.0,27.0,6.0,81.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,929.0,3728.0,28419.0,3690.0,27975.0,72524.0,33.0,394.0,38.0,316.0,158.0,0.0,0.0,128.0,168.0,2403.0,3560.0,26016.0,291.0,1349.0,287.0,1.0,0.0,1253.0,20.0,4.0,288.0,1277.0,3.0,0.0,0.0,71.0,1.0,0.0,3.0,72.0,0.0,0.0,
Yolo,792.0,792.0,0.0,652.0,1444.0,555.0,336.0,4.0,49.0,0.0,176.0,0.0,42.0,0.0,43.0,889.0,951.0,7002.0,964.0,6859.0,-13.0,143.0,80.0,588.0,25.0,3.0,0.0,293.0,9.0,6.0,28.0,308.0,0.0,0.0,3.0,12.0,0.0,5.0,49.0,263.0,1031.0,7590.0,985.0,7378.0,17896.0,15.0,246.0,44.0,131.0,111.0,0.0,2.0,81.0,55.0,595.0,976.0,6995.0,72.0,436.0,62.0,6.0,0.0,376.0,8.0,4.0,68.0,388.0,4.0,0.0,0.0,47.0,1.0,0.0,4.0,48.0,0.0,0.0,
Yuba,161.0,162.0,-1.0,522.0,683.0,542.0,253.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,16.0,141.0,970.0,4659.0,970.0,4659.0,0.0,0.0,44.0,382.0,16.0,0.0,0.0,236.0,1.0,0.0,16.0,237.0,11.0,-11.0,1.0,6.0,1.0,35.0,15.0,115.0,1014.0,5041.0,1006.0,5001.0,13401.0,3.0,43.0,7.0,33.0,9.0,0.0,1.0,7.0,33.0,405.0,981.0,4636.0,103.0,411.0,102.0,1.0,0.0,398.0,3.0,1.0,103.0,402.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,
