,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,CDSS Use Only
Sacramento,3404.0,3551.0,-147.0,7558.0,10962.0,7903.0,4425.0,8.0,36.0,6.0,2685.0,0.0,51.0,0.0,787.0,3059.0,17107.0,77317.0,17107.0,77317.0,0.0,0.0,951.0,7361.0,589.0,11.0,1.0,3729.0,55.0,40.0,601.0,3824.0,-381.0,357.0,30.0,122.0,34.0,167.0,667.0,2891.0,18058.0,84678.0,17668.0,83196.0,219935.0,129.0,1841.0,385.0,924.0,773.0,0.0,5.0,558.0,1053.0,7481.0,17005.0,77197.0,1331.0,4184.0,1273.0,33.0,1.0,3833.0,65.0,19.0,1307.0,3917.0,23.0,1.0,0.0,262.0,5.0,0.0,24.0,267.0,0.0,0.0,
San Benito,150.0,156.0,-6.0,246.0,396.0,255.0,130.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,14.0,141.0,343.0,2189.0,343.0,2189.0,0.0,0.0,6.0,211.0,6.0,0.0,0.0,123.0,1.0,0.0,6.0,124.0,-13.0,13.0,1.0,9.0,1.0,10.0,11.0,55.0,349.0,2400.0,345.0,2376.0,6198.0,1.0,30.0,4.0,22.0,2.0,0.0,0.0,2.0,23.0,210.0,326.0,2190.0,44.0,171.0,41.0,2.0,0.0,167.0,0.0,0.0,43.0,167.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,
San Bernardino,2619.0,2678.0,-59.0,13276.0,15895.0,13207.0,8292.0,1.0,0.0,0.0,4608.0,0.0,0.0,0.0,307.0,2688.0,27760.0,136393.0,27760.0,136397.0,0.0,-4.0,1722.0,12056.0,481.0,3.0,0.0,7718.0,57.0,33.0,484.0,7808.0,331.0,-331.0,43.0,137.0,55.0,567.0,809.0,3875.0,29482.0,148449.0,29284.0,147008.0,399905.0,120.0,1346.0,187.0,1075.0,442.0,62.0,11.0,366.0,1573.0,10397.0,27909.0,138052.0,2877.0,12371.0,2815.0,18.0,1.0,11950.0,99.0,10.0,2834.0,12059.0,42.0,1.0,0.0,308.0,3.0,1.0,43.0,312.0,0.0,0.0,
San Diego,5437.0,6055.0,-618.0,10638.0,16075.0,10501.0,6347.0,61.0,335.0,60.0,3642.0,3.0,240.0,10.0,442.0,5574.0,19215.0,116413.0,19116.0,117384.0,99.0,-971.0,1506.0,8607.0,858.0,27.0,4.0,5323.0,93.0,42.0,889.0,5458.0,-3.0,3.0,16.0,71.0,22.0,94.0,582.0,2981.0,20721.0,125020.0,20354.0,122796.0,283223.0,222.0,2366.0,358.0,1613.0,814.0,0.0,9.0,611.0,1138.0,9989.0,19583.0,115031.0,1491.0,5494.0,1425.0,30.0,0.0,4952.0,93.0,11.0,1455.0,5056.0,35.0,1.0,0.0,415.0,19.0,4.0,36.0,438.0,0.0,0.0,
San Francisco,1416.0,1509.0,-93.0,2416.0,3832.0,2371.0,1589.0,15.0,38.0,3.0,680.0,0.0,43.0,0.0,99.0,1461.0,2457.0,28323.0,2597.0,28067.0,-140.0,256.0,335.0,2045.0,143.0,11.0,3.0,1367.0,30.0,35.0,157.0,1432.0,2.0,-2.0,0.0,0.0,0.0,0.0,176.0,615.0,2792.0,30368.0,2615.0,28942.0,50505.0,49.0,1076.0,174.0,666.0,962.0,0.0,3.0,760.0,262.0,2554.0,2530.0,27814.0,235.0,1083.0,220.0,11.0,0.0,1007.0,36.0,17.0,231.0,1060.0,4.0,0.0,0.0,21.0,1.0,1.0,4.0,23.0,0.0,0.0,
San Joaquin  a/,1927.0,1983.0,-56.0,3464.0,5391.0,3306.0,1920.0,8.0,36.0,0.0,1243.0,0.0,18.0,0.0,143.0,2085.0,8998.0,38654.0,8998.0,38656.0,0.0,-2.0,395.0,3052.0,205.0,0.0,0.0,1680.0,27.0,8.0,205.0,1715.0,-84.0,84.0,31.0,66.0,46.0,268.0,197.0,919.0,9393.0,41706.0,9337.0,41104.0,118578.0,45.0,549.0,55.0,454.0,185.0,33.0,1.0,148.0,413.0,2817.0,8980.0,38889.0,984.0,3401.0,972.0,5.0,0.0,3262.0,33.0,7.0,977.0,3302.0,7.0,0.0,0.0,98.0,1.0,0.0,7.0,99.0,0.0,0.0,
San Luis Obispo,376.0,376.0,0.0,793.0,1169.0,717.0,373.0,1.0,13.0,0.0,205.0,0.0,13.0,0.0,139.0,452.0,1016.0,7805.0,1016.0,7805.0,0.0,0.0,53.0,643.0,26.0,0.0,0.0,340.0,7.0,0.0,26.0,347.0,-9.0,9.0,4.0,8.0,8.0,77.0,24.0,202.0,1069.0,8448.0,1066.0,8385.0,17817.0,0.0,60.0,3.0,51.0,10.0,4.0,0.0,12.0,72.0,784.0,997.0,7664.0,62.0,373.0,60.0,0.0,0.0,337.0,1.0,0.0,60.0,338.0,2.0,0.0,0.0,35.0,0.0,0.0,2.0,35.0,0.0,0.0,
San Mateo,4158.0,4158.0,0.0,1412.0,5570.0,1219.0,592.0,0.0,15.0,16.0,548.0,0.0,32.0,0.0,63.0,4351.0,1281.0,13480.0,1279.0,13513.0,2.0,-33.0,117.0,1205.0,51.0,2.0,0.0,522.0,11.0,6.0,53.0,539.0,-3.0,3.0,10.0,11.0,0.0,147.0,57.0,505.0,1398.0,14685.0,1345.0,14047.0,31433.0,53.0,629.0,53.0,456.0,233.0,0.0,0.0,182.0,72.0,1288.0,1326.0,13397.0,141.0,733.0,131.0,9.0,0.0,679.0,27.0,4.0,140.0,710.0,1.0,0.0,0.0,23.0,0.0,0.0,1.0,23.0,0.0,0.0,
Santa Barbara,1060.0,995.0,65.0,1310.0,2370.0,1355.0,707.0,10.0,42.0,1.0,466.0,0.0,57.0,0.0,181.0,1015.0,2480.0,11835.0,2471.0,12302.0,9.0,-467.0,223.0,1183.0,113.0,0.0,0.0,588.0,4.0,2.0,113.0,594.0,-3.0,3.0,2.0,14.0,0.0,1.0,111.0,571.0,2703.0,13018.0,2684.0,12892.0,34715.0,20.0,103.0,19.0,91.0,0.0,42.0,0.0,35.0,177.0,1257.0,2526.0,11761.0,254.0,763.0,244.0,3.0,0.0,670.0,7.0,1.0,247.0,678.0,7.0,0.0,0.0,41.0,1.0,43.0,7.0,85.0,0.0,0.0,
Santa Clara,2736.0,2852.0,-116.0,3602.0,6338.0,3498.0,2218.0,4.0,39.0,5.0,955.0,1.0,22.0,0.0,320.0,2840.0,6591.0,45105.0,6643.0,45064.0,-52.0,41.0,703.0,3493.0,336.0,10.0,2.0,1796.0,31.0,43.0,348.0,1870.0,2.0,-2.0,11.0,29.0,28.0,113.0,314.0,1483.0,7294.0,48598.0,7136.0,46914.0,112295.0,126.0,1183.0,143.0,846.0,1208.0,0.0,15.0,838.0,503.0,4156.0,6791.0,44442.0,516.0,2656.0,501.0,8.0,0.0,2453.0,42.0,25.0,509.0,2520.0,7.0,0.0,0.0,130.0,5.0,1.0,7.0,136.0,0.0,0.0,
Santa Cruz,1387.0,1429.0,-42.0,913.0,2300.0,861.0,449.0,8.0,40.0,0.0,360.0,0.0,62.0,0.0,52.0,1439.0,1141.0,10101.0,1176.0,10131.0,-35.0,-30.0,97.0,885.0,35.0,0.0,0.0,414.0,0.0,0.0,35.0,414.0,0.0,0.0,0.0,9.0,0.0,1.0,62.0,461.0,1238.0,10986.0,1235.0,10931.0,24587.0,3.0,47.0,3.0,47.0,0.0,8.0,0.0,8.0,98.0,1158.0,1140.0,9828.0,120.0,626.0,102.0,0.0,0.0,496.0,1.0,0.0,102.0,497.0,18.0,0.0,0.0,127.0,2.0,0.0,18.0,129.0,0.0,0.0,
Shasta,344.0,352.0,-8.0,1231.0,1575.0,1160.0,630.0,2.0,17.0,0.0,480.0,0.0,5.0,0.0,50.0,415.0,1484.0,10501.0,1484.0,10502.0,0.0,-1.0,96.0,964.0,38.0,1.0,0.0,589.0,0.0,2.0,39.0,591.0,9.0,-9.0,14.0,38.0,9.0,83.0,25.0,261.0,1580.0,11465.0,1576.0,11430.0,25122.0,3.0,27.0,4.0,23.0,21.0,0.0,0.0,12.0,79.0,975.0,1501.0,10490.0,182.0,941.0,180.0,0.0,0.0,903.0,1.0,1.0,180.0,905.0,2.0,0.0,0.0,36.0,0.0,0.0,2.0,36.0,0.0,0.0,
Sierra,1.0,2.0,-1.0,13.0,14.0,11.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,139.0,9.0,139.0,0.0,0.0,1.0,15.0,2.0,0.0,0.0,8.0,0.0,0.0,2.0,8.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,10.0,154.0,10.0,153.0,296.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,9.0,142.0,4.0,14.0,4.0,0.0,0.0,13.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
Siskiyou,122.0,124.0,-2.0,291.0,413.0,287.0,142.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,14.0,126.0,418.0,2547.0,418.0,2547.0,0.0,0.0,33.0,244.0,9.0,0.0,0.0,132.0,0.0,1.0,9.0,133.0,0.0,0.0,1.0,8.0,6.0,20.0,17.0,83.0,451.0,2791.0,451.0,2785.0,6991.0,1.0,3.0,0.0,4.0,3.0,0.0,0.0,2.0,33.0,234.0,418.0,2557.0,52.0,224.0,52.0,0.0,0.0,217.0,0.0,0.0,52.0,217.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,7.0,0.0,0.0,
Solano,819.0,730.0,89.0,1548.0,2367.0,1407.0,869.0,14.0,48.0,6.0,410.0,0.0,72.0,0.0,122.0,960.0,3219.0,17468.0,3273.0,17562.0,-54.0,-94.0,312.0,1400.0,161.0,1.0,0.0,697.0,6.0,4.0,162.0,707.0,0.0,4.0,17.0,35.0,7.0,72.0,126.0,582.0,3531.0,18868.0,3505.0,18692.0,43763.0,177.0,157.0,26.0,131.0,65.0,49.0,0.0,45.0,256.0,1998.0,3275.0,16870.0,324.0,1033.0,312.0,3.0,0.0,991.0,5.0,1.0,315.0,997.0,9.0,0.0,0.0,35.0,1.0,0.0,9.0,36.0,0.0,0.0,
Sonoma,657.0,725.0,-68.0,1424.0,2081.0,1408.0,917.0,7.0,59.0,8.0,450.0,0.0,63.0,0.0,33.0,673.0,1911.0,16131.0,1872.0,16083.0,39.0,48.0,200.0,1247.0,101.0,8.0,0.0,802.0,5.0,1.0,109.0,808.0,1.0,-1.0,2.0,7.0,31.0,141.0,57.0,292.0,2111.0,17378.0,2067.0,17131.0,35635.0,21.0,271.0,42.0,194.0,67.0,0.0,2.0,53.0,98.0,1333.0,2013.0,16045.0,162.0,921.0,154.0,5.0,0.0,703.0,6.0,2.0,159.0,711.0,3.0,0.0,0.0,204.0,6.0,0.0,3.0,210.0,0.0,0.0,
Stanislaus,1292.0,1310.0,-18.0,3385.0,4677.0,3554.0,2071.0,5.0,43.0,0.0,1279.0,0.0,14.0,0.0,204.0,1123.0,6438.0,33905.0,6438.0,33907.0,0.0,-2.0,405.0,2920.0,156.0,0.0,0.0,1905.0,9.0,1.0,156.0,1915.0,-5.0,5.0,22.0,69.0,21.0,184.0,211.0,747.0,6843.0,36825.0,6815.0,36660.0,93850.0,11.0,178.0,26.0,144.0,29.0,2.0,2.0,21.0,450.0,2942.0,6393.0,33883.0,696.0,3024.0,687.0,3.0,0.0,2927.0,11.0,0.0,690.0,2938.0,6.0,0.0,0.0,85.0,1.0,0.0,6.0,86.0,0.0,0.0,
Sutter,170.0,184.0,-14.0,490.0,660.0,530.0,282.0,0.0,4.0,0.0,220.0,0.0,2.0,0.0,28.0,130.0,752.0,4462.0,752.0,4462.0,0.0,0.0,52.0,464.0,13.0,0.0,0.0,265.0,2.0,2.0,13.0,269.0,1.0,-1.0,7.0,14.0,3.0,17.0,28.0,165.0,804.0,4926.0,791.0,4868.0,13143.0,5.0,74.0,13.0,49.0,10.0,0.0,0.0,9.0,48.0,454.0,756.0,4472.0,100.0,454.0,95.0,4.0,0.0,430.0,3.0,0.0,99.0,433.0,1.0,0.0,0.0,21.0,0.0,0.0,1.0,21.0,0.0,0.0,
Tehama,136.0,141.0,-5.0,377.0,513.0,400.0,192.0,2.0,4.0,0.0,171.0,0.0,4.0,0.0,37.0,113.0,712.0,3938.0,712.0,3938.0,0.0,0.0,38.0,355.0,16.0,0.0,0.0,175.0,1.0,0.0,16.0,176.0,6.0,-6.0,4.0,17.0,2.0,28.0,10.0,140.0,750.0,4293.0,747.0,4274.0,11122.0,0.0,20.0,3.0,15.0,3.0,2.0,0.0,4.0,56.0,408.0,694.0,3885.0,64.0,277.0,61.0,1.0,0.0,271.0,1.0,0.0,62.0,272.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,
Trinity,26.0,26.0,0.0,82.0,108.0,88.0,61.0,0.0,1.0,0.0,23.0,0.0,1.0,0.0,4.0,20.0,75.0,874.0,75.0,874.0,0.0,0.0,-1.0,90.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,61.0,-2.0,2.0,0.0,1.0,0.0,9.0,1.0,17.0,74.0,964.0,74.0,963.0,1887.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,75.0,69.0,889.0,9.0,54.0,9.0,0.0,0.0,51.0,0.0,0.0,9.0,51.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,
Tulare,5094.0,5094.0,0.0,2781.0,7875.0,2680.0,1929.0,0.0,22.0,1.0,696.0,0.0,31.0,0.0,54.0,5195.0,24816.0,45679.0,24816.0,45679.0,0.0,0.0,1052.0,4224.0,222.0,3.0,0.0,1668.0,32.0,4.0,225.0,1704.0,1.0,-1.0,481.0,895.0,55.0,361.0,290.0,1265.0,25868.0,49903.0,25796.0,49099.0,123386.0,687.0,754.0,70.0,600.0,258.0,0.0,2.0,204.0,497.0,3695.0,25371.0,46208.0,713.0,2320.0,691.0,6.0,0.0,2138.0,23.0,5.0,697.0,2166.0,16.0,0.0,0.0,146.0,8.0,0.0,16.0,154.0,0.0,0.0,
Tuolumne,99.0,101.0,-2.0,253.0,352.0,255.0,174.0,0.0,12.0,0.0,67.0,0.0,0.0,0.0,14.0,97.0,374.0,2435.0,374.0,2435.0,0.0,0.0,15.0,245.0,11.0,0.0,0.0,161.0,2.0,0.0,11.0,163.0,-11.0,11.0,2.0,6.0,2.0,13.0,11.0,52.0,389.0,2680.0,388.0,2672.0,5610.0,1.0,7.0,1.0,7.0,2.0,0.0,0.0,1.0,17.0,239.0,372.0,2441.0,57.0,212.0,57.0,0.0,0.0,207.0,0.0,0.0,57.0,207.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,
Ventura,3391.0,3391.0,0.0,2858.0,6249.0,2802.0,1849.0,3.0,33.0,0.0,844.0,0.0,86.0,0.0,109.0,3447.0,3547.0,25084.0,3547.0,25084.0,0.0,0.0,172.0,2655.0,83.0,1.0,1.0,1726.0,25.0,13.0,85.0,1764.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,891.0,3719.0,27739.0,3691.0,27291.0,72714.0,37.0,398.0,27.0,310.0,174.0,0.0,1.0,138.0,169.0,2902.0,3550.0,24837.0,287.0,1498.0,278.0,2.0,0.0,1386.0,12.0,5.0,280.0,1403.0,7.0,0.0,0.0,92.0,3.0,0.0,7.0,95.0,0.0,0.0,
Yolo,975.0,975.0,0.0,747.0,1722.0,797.0,425.0,9.0,30.0,2.0,307.0,0.0,46.0,0.0,63.0,925.0,969.0,7214.0,984.0,7107.0,-15.0,107.0,148.0,598.0,64.0,6.0,0.0,348.0,4.0,3.0,70.0,355.0,1.0,-1.0,4.0,16.0,2.0,4.0,71.0,224.0,1117.0,7812.0,1072.0,7601.0,18450.0,18.0,244.0,44.0,136.0,107.0,0.0,1.0,75.0,79.0,728.0,1038.0,7084.0,82.0,488.0,77.0,2.0,0.0,384.0,5.0,2.0,79.0,391.0,3.0,0.0,0.0,93.0,3.0,1.0,3.0,97.0,0.0,0.0,
Yuba,122.0,122.0,0.0,539.0,661.0,520.0,259.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,26.0,141.0,1004.0,4685.0,1004.0,4686.0,0.0,-1.0,34.0,447.0,19.0,0.0,0.0,238.0,1.0,1.0,19.0,240.0,-16.0,16.0,9.0,31.0,2.0,18.0,20.0,142.0,1038.0,5132.0,1031.0,5088.0,13616.0,2.0,50.0,5.0,38.0,9.0,1.0,2.0,6.0,51.0,461.0,987.0,4671.0,117.0,462.0,111.0,1.0,1.0,442.0,2.0,0.0,113.0,444.0,4.0,0.0,0.0,18.0,0.0,0.0,4.0,18.0,0.0,0.0,
