,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,CDSS Use Only
Sacramento,3229.0,3453.0,-224.0,7424.0,10653.0,7374.0,4117.0,7.0,54.0,2.0,2772.0,0.0,207.0,0.0,483.0,3279.0,16837.0,75692.0,16837.0,75692.0,0.0,0.0,1059.0,7542.0,521.0,22.0,0.0,3501.0,42.0,31.0,543.0,3574.0,-397.0,563.0,30.0,129.0,39.0,127.0,844.0,3149.0,17896.0,83234.0,17505.0,81739.0,218091.0,113.0,1834.0,384.0,944.0,746.0,0.0,7.0,551.0,1070.0,7678.0,16826.0,75556.0,1700.0,4840.0,1619.0,39.0,0.0,4483.0,62.0,9.0,1658.0,4554.0,42.0,0.0,0.0,280.0,4.0,2.0,42.0,286.0,0.0,0.0,
San Benito,70.0,73.0,-3.0,223.0,293.0,199.0,117.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,16.0,94.0,363.0,2199.0,362.0,2199.0,1.0,0.0,11.0,188.0,8.0,0.0,0.0,107.0,2.0,0.0,8.0,109.0,-13.0,13.0,3.0,3.0,4.0,9.0,9.0,54.0,374.0,2387.0,369.0,2362.0,6290.0,1.0,33.0,4.0,23.0,4.0,0.0,1.0,2.0,28.0,222.0,346.0,2165.0,38.0,165.0,38.0,0.0,0.0,160.0,3.0,0.0,38.0,163.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,
San Bernardino,2537.0,2580.0,-43.0,12535.0,15072.0,12325.0,7508.0,0.0,4.0,0.0,4481.0,0.0,2.0,0.0,336.0,2747.0,27746.0,134164.0,27747.0,134164.0,-1.0,0.0,1481.0,10442.0,392.0,3.0,0.0,7045.0,52.0,16.0,395.0,7113.0,221.0,-221.0,64.0,162.0,74.0,586.0,727.0,2802.0,29227.0,144606.0,29029.0,143220.0,392345.0,116.0,1317.0,189.0,1044.0,414.0,55.0,9.0,342.0,1610.0,10502.0,27617.0,134104.0,2818.0,11435.0,2780.0,14.0,0.0,11077.0,78.0,15.0,2794.0,11170.0,24.0,0.0,0.0,260.0,4.0,1.0,24.0,265.0,0.0,0.0,
San Diego,4505.0,5038.0,-533.0,10864.0,15369.0,9715.0,5920.0,57.0,379.0,28.0,3265.0,2.0,180.0,6.0,496.0,5654.0,18218.0,116083.0,18206.0,114814.0,12.0,1269.0,1025.0,8575.0,442.0,7.0,1.0,5325.0,106.0,39.0,450.0,5470.0,-6.0,6.0,18.0,57.0,9.0,92.0,554.0,2950.0,19243.0,124658.0,18905.0,122358.0,281244.0,235.0,2429.0,335.0,1675.0,825.0,0.0,3.0,625.0,1028.0,10983.0,18215.0,113675.0,1539.0,5201.0,1468.0,34.0,0.0,4691.0,78.0,18.0,1502.0,4787.0,37.0,0.0,0.0,406.0,6.0,2.0,37.0,414.0,0.0,0.0,
San Francisco,1234.0,1331.0,-97.0,2422.0,3656.0,2179.0,1397.0,10.0,43.0,2.0,644.0,1.0,65.0,0.0,136.0,1477.0,2607.0,28396.0,2677.0,27963.0,-70.0,433.0,222.0,1920.0,87.0,4.0,0.0,1241.0,23.0,42.0,91.0,1306.0,-2.0,2.0,0.0,0.0,0.0,0.0,133.0,612.0,2829.0,30316.0,2660.0,28897.0,50507.0,40.0,1074.0,163.0,667.0,916.0,6.0,6.0,752.0,222.0,2657.0,2607.0,27659.0,218.0,1374.0,194.0,12.0,0.0,1266.0,42.0,14.0,206.0,1322.0,9.0,3.0,0.0,50.0,1.0,1.0,12.0,52.0,0.0,0.0,
San Joaquin  a/,1811.0,1849.0,-38.0,3210.0,5021.0,3113.0,1786.0,4.0,22.0,1.0,1195.0,0.0,8.0,0.0,131.0,1908.0,9187.0,38234.0,9187.0,38234.0,0.0,0.0,328.0,2827.0,177.0,1.0,0.0,1577.0,19.0,12.0,178.0,1608.0,-81.0,81.0,29.0,70.0,36.0,242.0,166.0,826.0,9515.0,41061.0,9444.0,40438.0,117793.0,39.0,597.0,70.0,473.0,183.0,40.0,1.0,150.0,481.0,2865.0,9034.0,38196.0,859.0,3330.0,835.0,11.0,0.0,3190.0,33.0,17.0,846.0,3240.0,12.0,1.0,0.0,85.0,5.0,0.0,13.0,90.0,0.0,0.0,
San Luis Obispo,408.0,408.0,0.0,744.0,1152.0,749.0,392.0,1.0,12.0,0.0,222.0,0.0,21.0,0.0,135.0,403.0,1068.0,7969.0,1068.0,7969.0,0.0,0.0,29.0,658.0,30.0,0.0,0.0,360.0,2.0,0.0,30.0,362.0,-32.0,32.0,0.0,6.0,8.0,69.0,23.0,189.0,1097.0,8627.0,1092.0,8572.0,18195.0,0.0,56.0,5.0,45.0,9.0,2.0,0.0,10.0,56.0,813.0,1041.0,7814.0,92.0,434.0,90.0,0.0,0.0,392.0,4.0,0.0,90.0,396.0,2.0,0.0,0.0,37.0,1.0,0.0,2.0,38.0,0.0,0.0,
San Mateo,3945.0,3945.0,0.0,1352.0,5297.0,1219.0,578.0,0.0,15.0,0.0,567.0,0.0,24.0,0.0,74.0,4078.0,1288.0,13653.0,1311.0,13679.0,-23.0,-26.0,61.0,1147.0,15.0,0.0,0.0,539.0,13.0,11.0,15.0,563.0,-1.0,1.0,10.0,10.0,0.0,159.0,37.0,414.0,1349.0,14800.0,1296.0,14157.0,31681.0,52.0,629.0,53.0,456.0,248.0,0.0,0.0,187.0,62.0,1378.0,1287.0,13422.0,151.0,623.0,144.0,4.0,0.0,556.0,24.0,5.0,148.0,585.0,3.0,0.0,0.0,34.0,4.0,0.0,3.0,38.0,0.0,0.0,
Santa Barbara,912.0,894.0,18.0,1186.0,2098.0,1184.0,656.0,7.0,49.0,12.0,337.0,3.0,127.0,13.0,166.0,914.0,2443.0,12180.0,2591.0,12032.0,-148.0,148.0,201.0,1036.0,80.0,1.0,0.0,571.0,2.0,2.0,81.0,575.0,-1.0,1.0,3.0,16.0,0.0,0.0,118.0,444.0,2644.0,13216.0,2626.0,13091.0,35011.0,19.0,102.0,17.0,91.0,2.0,42.0,1.0,34.0,180.0,1582.0,2464.0,11634.0,229.0,676.0,220.0,1.0,0.0,644.0,2.0,1.0,221.0,647.0,8.0,0.0,0.0,29.0,0.0,0.0,8.0,29.0,0.0,0.0,
Santa Clara,2292.0,2406.0,-114.0,3388.0,5680.0,3099.0,1959.0,6.0,40.0,0.0,824.0,0.0,29.0,0.0,316.0,2581.0,6394.0,45130.0,6448.0,44882.0,-54.0,248.0,683.0,3395.0,279.0,8.0,1.0,1600.0,30.0,41.0,288.0,1671.0,5.0,-5.0,6.0,32.0,29.0,112.0,355.0,1585.0,7077.0,48525.0,6927.0,46827.0,112064.0,124.0,1205.0,142.0,854.0,1196.0,0.0,8.0,844.0,563.0,4374.0,6514.0,44151.0,602.0,2943.0,574.0,12.0,0.0,2756.0,44.0,24.0,586.0,2824.0,16.0,0.0,0.0,112.0,3.0,4.0,16.0,119.0,0.0,0.0,
Santa Cruz,1394.0,1432.0,-38.0,848.0,2242.0,783.0,401.0,1.0,60.0,0.0,314.0,0.0,43.0,0.0,68.0,1459.0,1237.0,10464.0,1308.0,10381.0,-71.0,83.0,75.0,854.0,23.0,0.0,0.0,374.0,3.0,1.0,23.0,378.0,0.0,0.0,0.0,8.0,1.0,0.0,51.0,468.0,1312.0,11318.0,1310.0,11263.0,24111.0,2.0,47.0,2.0,47.0,0.0,8.0,0.0,8.0,109.0,1207.0,1203.0,10111.0,136.0,730.0,116.0,0.0,0.0,569.0,1.0,0.0,116.0,570.0,20.0,0.0,0.0,159.0,0.0,1.0,20.0,160.0,0.0,0.0,
Shasta,330.0,332.0,-2.0,1182.0,1512.0,1113.0,660.0,1.0,8.0,0.0,426.0,0.0,9.0,0.0,27.0,399.0,1561.0,10301.0,1561.0,10302.0,0.0,-1.0,71.0,969.0,38.0,0.0,0.0,621.0,0.0,1.0,38.0,622.0,-2.0,2.0,10.0,31.0,5.0,72.0,20.0,242.0,1632.0,11270.0,1630.0,11234.0,24994.0,3.0,26.0,2.0,24.0,20.0,0.0,0.0,12.0,95.0,998.0,1537.0,10272.0,193.0,912.0,190.0,0.0,0.0,877.0,0.0,0.0,190.0,877.0,3.0,0.0,0.0,35.0,0.0,0.0,3.0,35.0,0.0,0.0,
Sierra,4.0,4.0,0.0,6.0,10.0,6.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,9.0,156.0,9.0,156.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,9.0,162.0,9.0,161.0,303.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,8.0,148.0,1.0,17.0,1.0,0.0,0.0,17.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Siskiyou,100.0,105.0,-5.0,294.0,394.0,255.0,140.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,16.0,139.0,447.0,2570.0,447.0,2570.0,0.0,0.0,20.0,215.0,3.0,0.0,0.0,136.0,0.0,1.0,3.0,137.0,-1.0,1.0,1.0,5.0,5.0,16.0,12.0,56.0,467.0,2785.0,467.0,2776.0,7037.0,1.0,6.0,0.0,7.0,3.0,0.0,0.0,2.0,48.0,246.0,419.0,2539.0,54.0,199.0,53.0,0.0,0.0,197.0,0.0,0.0,53.0,197.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,
Solano,764.0,824.0,-60.0,1492.0,2256.0,1420.0,836.0,6.0,47.0,0.0,472.0,0.0,88.0,0.0,112.0,836.0,3191.0,17338.0,3262.0,17238.0,-71.0,100.0,206.0,1577.0,78.0,2.0,0.0,746.0,5.0,5.0,80.0,756.0,0.0,0.0,9.0,19.0,3.0,88.0,114.0,714.0,3397.0,18915.0,3374.0,18735.0,43392.0,179.0,161.0,23.0,137.0,50.0,42.0,0.0,43.0,177.0,1903.0,3220.0,17012.0,316.0,1217.0,309.0,0.0,0.0,1160.0,5.0,2.0,309.0,1167.0,7.0,0.0,0.0,50.0,0.0,0.0,7.0,50.0,0.0,0.0,
Sonoma,890.0,966.0,-76.0,1309.0,2199.0,1415.0,819.0,1.0,129.0,0.0,543.0,0.0,95.0,0.0,53.0,784.0,1890.0,16154.0,1923.0,15959.0,-33.0,195.0,115.0,1217.0,70.0,0.0,0.0,733.0,11.0,5.0,70.0,749.0,0.0,0.0,2.0,16.0,16.0,178.0,27.0,274.0,2005.0,17371.0,1972.0,17120.0,35512.0,23.0,261.0,32.0,194.0,75.0,0.0,1.0,57.0,98.0,1483.0,1907.0,15888.0,152.0,1230.0,140.0,2.0,0.0,955.0,15.0,2.0,142.0,972.0,10.0,0.0,0.0,252.0,6.0,0.0,10.0,258.0,0.0,0.0,
Stanislaus,1783.0,1804.0,-21.0,3244.0,5027.0,3713.0,2061.0,9.0,123.0,0.0,1386.0,0.0,47.0,0.0,266.0,1314.0,6429.0,33799.0,6430.0,33800.0,-1.0,-1.0,404.0,2800.0,147.0,3.0,0.0,1903.0,6.0,2.0,150.0,1911.0,-8.0,8.0,15.0,44.0,27.0,137.0,220.0,700.0,6833.0,36599.0,6803.0,36443.0,93726.0,11.0,171.0,29.0,133.0,28.0,3.0,1.0,23.0,493.0,2877.0,6340.0,33722.0,675.0,3033.0,660.0,4.0,0.0,2966.0,18.0,1.0,664.0,2985.0,10.0,1.0,0.0,47.0,1.0,0.0,11.0,48.0,0.0,0.0,
Sutter,167.0,174.0,-7.0,488.0,655.0,499.0,251.0,0.0,3.0,0.0,211.0,0.0,2.0,0.0,37.0,156.0,797.0,4484.0,797.0,4485.0,0.0,-1.0,12.0,437.0,16.0,0.0,0.0,230.0,4.0,1.0,16.0,235.0,-39.0,39.0,8.0,28.0,1.0,31.0,26.0,104.0,809.0,4921.0,796.0,4861.0,13206.0,5.0,75.0,13.0,50.0,9.0,4.0,0.0,10.0,60.0,409.0,749.0,4512.0,95.0,400.0,92.0,1.0,0.0,385.0,1.0,2.0,93.0,388.0,2.0,0.0,0.0,12.0,0.0,0.0,2.0,12.0,0.0,0.0,
Tehama,127.0,131.0,-4.0,421.0,548.0,414.0,226.0,1.0,3.0,0.0,144.0,0.0,2.0,0.0,44.0,134.0,719.0,3985.0,719.0,3985.0,0.0,0.0,28.0,348.0,17.0,0.0,0.0,207.0,1.0,1.0,17.0,209.0,-16.0,16.0,4.0,20.0,3.0,21.0,20.0,82.0,747.0,4333.0,743.0,4310.0,11253.0,0.0,25.0,4.0,18.0,5.0,2.0,0.0,5.0,49.0,330.0,698.0,4003.0,84.0,343.0,84.0,0.0,0.0,332.0,2.0,0.0,84.0,334.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,
Trinity,21.0,21.0,0.0,83.0,104.0,82.0,57.0,0.0,1.0,0.0,21.0,0.0,1.0,0.0,4.0,22.0,77.0,842.0,77.0,842.0,0.0,0.0,13.0,62.0,3.0,0.0,0.0,54.0,0.0,0.0,3.0,54.0,6.0,-6.0,1.0,1.0,1.0,3.0,2.0,10.0,90.0,904.0,90.0,902.0,1827.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,7.0,37.0,83.0,867.0,16.0,34.0,16.0,0.0,0.0,34.0,0.0,0.0,16.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Tulare,4631.0,4631.0,0.0,2606.0,7237.0,2393.0,1731.0,3.0,5.0,2.0,597.0,0.0,19.0,0.0,63.0,4844.0,23772.0,44334.0,23772.0,44334.0,0.0,0.0,954.0,3725.0,172.0,1.0,0.0,1526.0,19.0,13.0,173.0,1558.0,2.0,-2.0,382.0,702.0,63.0,325.0,334.0,1142.0,24726.0,48059.0,24653.0,47234.0,123915.0,117.0,761.0,70.0,613.0,266.0,4.0,3.0,212.0,529.0,3896.0,24197.0,44163.0,838.0,2541.0,822.0,7.0,0.0,2391.0,37.0,4.0,829.0,2432.0,9.0,0.0,0.0,107.0,2.0,0.0,9.0,109.0,0.0,0.0,
Tuolumne,88.0,89.0,-1.0,246.0,334.0,233.0,145.0,1.0,10.0,0.0,70.0,0.0,1.0,0.0,18.0,101.0,388.0,2460.0,388.0,2460.0,0.0,0.0,24.0,209.0,15.0,0.0,0.0,130.0,0.0,0.0,15.0,130.0,-3.0,3.0,2.0,5.0,0.0,17.0,10.0,54.0,412.0,2669.0,410.0,2663.0,5662.0,1.0,6.0,2.0,5.0,2.0,0.0,0.0,1.0,24.0,241.0,388.0,2428.0,39.0,217.0,39.0,0.0,0.0,212.0,0.0,0.0,39.0,212.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,
Ventura,2920.0,2920.0,0.0,2539.0,5459.0,2299.0,1484.0,3.0,33.0,0.0,715.0,0.0,128.0,0.0,100.0,3160.0,3549.0,25701.0,3549.0,25701.0,0.0,0.0,168.0,2248.0,74.0,2.0,0.0,1380.0,21.0,7.0,76.0,1408.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,840.0,3717.0,27949.0,3695.0,27510.0,72299.0,34.0,401.0,22.0,315.0,155.0,0.0,0.0,124.0,203.0,3184.0,3514.0,24765.0,321.0,1463.0,306.0,2.0,0.0,1334.0,21.0,3.0,308.0,1358.0,13.0,0.0,0.0,103.0,1.0,1.0,13.0,105.0,0.0,0.0,
Yolo,770.0,770.0,0.0,611.0,1381.0,500.0,280.0,5.0,26.0,0.0,170.0,0.0,31.0,0.0,50.0,881.0,934.0,7260.0,968.0,7137.0,-34.0,123.0,116.0,442.0,34.0,0.0,0.0,240.0,4.0,2.0,34.0,246.0,-1.0,1.0,2.0,11.0,0.0,5.0,81.0,179.0,1050.0,7702.0,1009.0,7488.0,18120.0,12.0,231.0,40.0,131.0,117.0,0.0,1.0,83.0,89.0,780.0,961.0,6922.0,91.0,512.0,85.0,3.0,0.0,423.0,8.0,2.0,88.0,433.0,3.0,0.0,0.0,78.0,0.0,1.0,3.0,79.0,0.0,0.0,
Yuba,135.0,140.0,-5.0,473.0,608.0,475.0,225.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,23.0,133.0,992.0,4675.0,992.0,4675.0,0.0,0.0,48.0,402.0,15.0,0.0,0.0,208.0,1.0,1.0,15.0,210.0,8.0,-8.0,5.0,23.0,2.0,39.0,18.0,138.0,1040.0,5077.0,1033.0,5041.0,13511.0,2.0,41.0,6.0,31.0,8.0,0.0,1.0,5.0,35.0,427.0,1005.0,4650.0,11.0,3999.0,10.0,0.0,0.0,3985.0,2.0,0.0,10.0,3987.0,1.0,0.0,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,
