,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,CDSS Use Only
Sacramento,3524.0,3784.0,-260.0,9068.0,12592.0,7858.0,4731.0,6.0,108.0,1.0,2576.0,0.0,99.0,0.0,550.0,4734.0,16619.0,70889.0,16619.0,70889.0,0.0,0.0,1447.0,8627.0,535.0,6.0,0.0,4106.0,51.0,33.0,541.0,4190.0,-131.0,-45.0,14.0,84.0,50.0,221.0,973.0,4177.0,18066.0,79516.0,17698.0,78150.0,214035.0,93.0,1756.0,365.0,912.0,614.0,0.0,3.0,454.0,964.0,6546.0,17102.0,72970.0,1501.0,4540.0,1447.0,24.0,0.0,4247.0,60.0,20.0,1471.0,4327.0,29.0,1.0,0.0,207.0,4.0,2.0,30.0,213.0,0.0,0.0,
San Benito,167.0,170.0,-3.0,315.0,482.0,355.0,216.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,20.0,127.0,364.0,2176.0,364.0,2140.0,0.0,36.0,38.0,254.0,19.0,0.0,0.0,191.0,4.0,2.0,19.0,197.0,6.0,-6.0,2.0,4.0,0.0,11.0,11.0,48.0,402.0,2430.0,399.0,2403.0,6483.0,1.0,28.0,3.0,24.0,3.0,0.0,0.0,3.0,13.0,165.0,389.0,2265.0,48.0,252.0,48.0,0.0,0.0,243.0,5.0,0.0,48.0,248.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,
San Bernardino,3017.0,3051.0,-34.0,15213.0,18230.0,14204.0,7931.0,0.0,21.0,0.0,5614.0,0.0,11.0,0.0,659.0,4026.0,27548.0,129587.0,27315.0,128246.0,233.0,1341.0,1135.0,10911.0,422.0,2.0,1.0,7418.0,59.0,29.0,425.0,7506.0,99.0,-99.0,66.0,159.0,51.0,353.0,494.0,2992.0,28683.0,140498.0,28504.0,139139.0,386437.0,95.0,1308.0,172.0,1043.0,385.0,38.0,7.0,316.0,1109.0,8953.0,27574.0,131545.0,2991.0,12683.0,2948.0,17.0,0.0,12230.0,95.0,20.0,2965.0,12345.0,26.0,0.0,0.0,333.0,5.0,0.0,26.0,338.0,0.0,0.0,
San Diego,4676.0,5327.0,-651.0,12009.0,16685.0,10118.0,5794.0,12.0,136.0,5.0,3922.0,1.0,422.0,0.0,397.0,6567.0,17628.0,110331.0,17542.0,108776.0,86.0,1555.0,1053.0,9145.0,338.0,4.0,0.0,5314.0,99.0,39.0,342.0,5452.0,-4.0,4.0,27.0,45.0,20.0,141.0,668.0,3503.0,18681.0,119476.0,18384.0,117279.0,272683.0,234.0,2404.0,294.0,1660.0,712.0,0.0,3.0,537.0,955.0,8753.0,17726.0,110723.0,1371.0,5092.0,1317.0,16.0,0.0,4595.0,95.0,12.0,1333.0,4702.0,38.0,0.0,0.0,381.0,6.0,3.0,38.0,390.0,0.0,0.0,
San Francisco,1255.0,1357.0,-102.0,2875.0,4130.0,2335.0,1483.0,10.0,40.0,0.0,716.0,0.0,59.0,0.0,136.0,1795.0,2607.0,27226.0,2590.0,27091.0,17.0,135.0,227.0,2222.0,69.0,2.0,1.0,1338.0,29.0,44.0,72.0,1411.0,-3.0,3.0,0.0,0.0,0.0,0.0,158.0,808.0,2834.0,29448.0,2659.0,28288.0,49690.0,32.0,1022.0,171.0,608.0,763.0,4.0,4.0,552.0,215.0,2271.0,2619.0,27177.0,200.0,1100.0,180.0,14.0,0.0,1018.0,30.0,9.0,194.0,1057.0,5.0,1.0,0.0,40.0,2.0,1.0,6.0,43.0,0.0,0.0,
San Joaquin  a/,1813.0,1845.0,-32.0,3843.0,5656.0,3298.0,1845.0,2.0,14.0,0.0,1319.0,0.0,18.0,0.0,134.0,2358.0,9174.0,36536.0,9156.0,36279.0,18.0,257.0,427.0,2658.0,161.0,3.0,0.0,1656.0,19.0,6.0,164.0,1681.0,39.0,-39.0,23.0,70.0,64.0,197.0,137.0,749.0,9601.0,39194.0,9517.0,38604.0,115275.0,33.0,596.0,80.0,448.0,179.0,29.0,4.0,142.0,361.0,2465.0,9240.0,36729.0,916.0,3355.0,894.0,12.0,0.0,3243.0,25.0,5.0,906.0,3273.0,10.0,0.0,0.0,80.0,2.0,0.0,10.0,82.0,0.0,0.0,
San Luis Obispo,423.0,423.0,0.0,979.0,1402.0,847.0,471.0,9.0,22.0,1.0,240.0,0.0,58.0,0.0,135.0,555.0,1047.0,7437.0,1047.0,7437.0,0.0,0.0,90.0,757.0,39.0,0.0,0.0,432.0,0.0,0.0,39.0,432.0,15.0,-15.0,1.0,2.0,3.0,78.0,32.0,260.0,1137.0,8194.0,1132.0,8146.0,17930.0,0.0,48.0,5.0,40.0,6.0,4.0,0.0,8.0,47.0,630.0,1090.0,7564.0,88.0,395.0,86.0,0.0,0.0,366.0,4.0,1.0,86.0,371.0,2.0,0.0,0.0,24.0,0.0,0.0,2.0,24.0,0.0,0.0,
San Mateo,3572.0,3572.0,0.0,1641.0,5213.0,1417.0,700.0,1.0,10.0,0.0,658.0,0.0,81.0,0.0,59.0,3796.0,1387.0,12888.0,1409.0,12929.0,-22.0,-41.0,79.0,1396.0,25.0,1.0,0.0,640.0,23.0,11.0,26.0,674.0,-2.0,2.0,24.0,24.0,0.0,156.0,31.0,540.0,1466.0,14284.0,1414.0,13677.0,31232.0,52.0,604.0,52.0,447.0,214.0,0.0,0.0,160.0,79.0,1168.0,1387.0,13116.0,97.0,608.0,93.0,3.0,0.0,560.0,20.0,4.0,96.0,584.0,1.0,0.0,0.0,23.0,1.0,0.0,1.0,24.0,0.0,0.0,
Santa Barbara,1820.0,1678.0,142.0,1907.0,3727.0,2148.0,1299.0,56.0,430.0,19.0,633.0,5.0,229.0,18.0,179.0,1579.0,2411.0,10997.0,2323.0,11146.0,88.0,-149.0,323.0,1726.0,195.0,0.0,0.0,1095.0,6.0,3.0,195.0,1104.0,-2.0,2.0,4.0,7.0,0.0,1.0,126.0,612.0,2734.0,12723.0,2724.0,12609.0,34695.0,13.0,103.0,10.0,92.0,0.0,30.0,0.0,22.0,131.0,929.0,2603.0,11794.0,307.0,761.0,301.0,2.0,0.0,730.0,2.0,0.0,303.0,732.0,4.0,0.0,0.0,29.0,0.0,0.0,4.0,29.0,0.0,0.0,
Santa Clara,2386.0,2533.0,-147.0,3968.0,6354.0,3026.0,1904.0,9.0,96.0,0.0,895.0,0.0,32.0,0.0,227.0,3328.0,6188.0,42924.0,6170.0,42796.0,18.0,128.0,604.0,3814.0,197.0,2.0,0.0,1620.0,32.0,53.0,199.0,1705.0,-1.0,1.0,16.0,37.0,10.0,131.0,380.0,1940.0,6792.0,46738.0,6688.0,45179.0,109939.0,89.0,1142.0,103.0,801.0,1073.0,0.0,1.0,758.0,505.0,3842.0,6287.0,42896.0,584.0,2829.0,565.0,7.0,0.0,2629.0,50.0,14.0,572.0,2693.0,12.0,0.0,0.0,128.0,6.0,2.0,12.0,136.0,0.0,0.0,
Santa Cruz,1436.0,1509.0,-73.0,1231.0,2667.0,1075.0,594.0,7.0,159.0,0.0,409.0,0.0,79.0,0.0,72.0,1592.0,1288.0,9450.0,1253.0,9449.0,35.0,1.0,131.0,1191.0,35.0,0.0,0.0,559.0,0.0,0.0,35.0,559.0,0.0,0.0,0.0,6.0,3.0,6.0,93.0,620.0,1419.0,10641.0,1418.0,10575.0,23443.0,1.0,58.0,1.0,58.0,0.0,8.0,0.0,8.0,78.0,959.0,1341.0,9682.0,139.0,704.0,133.0,1.0,0.0,541.0,5.0,1.0,134.0,547.0,5.0,0.0,0.0,157.0,0.0,0.0,5.0,157.0,0.0,0.0,
Shasta,417.0,426.0,-9.0,1315.0,1732.0,1215.0,690.0,0.0,25.0,0.0,468.0,0.0,20.0,0.0,57.0,517.0,1542.0,9552.0,1540.0,9506.0,2.0,46.0,56.0,1004.0,30.0,0.0,0.0,658.0,2.0,0.0,30.0,660.0,-14.0,14.0,8.0,29.0,8.0,72.0,24.0,229.0,1598.0,10556.0,1595.0,10521.0,24106.0,3.0,26.0,3.0,23.0,19.0,0.0,0.0,12.0,55.0,792.0,1543.0,9764.0,155.0,995.0,152.0,1.0,0.0,974.0,2.0,0.0,153.0,976.0,2.0,0.0,0.0,19.0,0.0,0.0,2.0,19.0,0.0,0.0,
Sierra,3.0,3.0,0.0,13.0,16.0,11.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,9.0,149.0,9.0,147.0,0.0,2.0,4.0,7.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,7.0,2.0,-2.0,0.0,0.0,0.0,1.0,0.0,1.0,13.0,156.0,13.0,156.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,13.0,140.0,3.0,13.0,3.0,0.0,0.0,12.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
Siskiyou,145.0,147.0,-2.0,351.0,496.0,327.0,155.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,23.0,169.0,447.0,2498.0,447.0,2462.0,0.0,36.0,42.0,216.0,16.0,0.0,0.0,138.0,1.0,0.0,16.0,139.0,9.0,-9.0,5.0,10.0,1.0,10.0,11.0,66.0,489.0,2714.0,489.0,2709.0,7038.0,2.0,2.0,0.0,4.0,1.0,0.0,0.0,1.0,30.0,183.0,459.0,2531.0,48.0,239.0,48.0,0.0,0.0,236.0,1.0,1.0,48.0,238.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
Solano,826.0,1084.0,-258.0,1730.0,2556.0,1542.0,946.0,5.0,52.0,0.0,473.0,0.0,89.0,0.0,123.0,1014.0,3201.0,16214.0,3212.0,16081.0,-11.0,133.0,280.0,1804.0,101.0,2.0,0.0,836.0,5.0,2.0,103.0,843.0,0.0,0.0,14.0,17.0,4.0,92.0,159.0,852.0,3481.0,18018.0,3455.0,17841.0,42265.0,178.0,160.0,26.0,133.0,56.0,45.0,0.0,44.0,186.0,1573.0,3295.0,16445.0,314.0,1202.0,298.0,3.0,0.0,1143.0,10.0,0.0,301.0,1153.0,13.0,0.0,0.0,48.0,1.0,0.0,13.0,49.0,0.0,0.0,
Sonoma,985.0,1073.0,-88.0,1830.0,2815.0,1338.0,785.0,3.0,122.0,1.0,502.0,0.0,112.0,0.0,50.0,1477.0,1947.0,15474.0,1942.0,15397.0,5.0,77.0,105.0,1185.0,69.0,2.0,0.0,706.0,6.0,2.0,71.0,714.0,-2.0,2.0,0.0,5.0,14.0,146.0,22.0,318.0,2052.0,16659.0,2016.0,16439.0,34543.0,18.0,242.0,36.0,174.0,58.0,0.0,0.0,46.0,86.0,1272.0,1966.0,15387.0,167.0,1068.0,162.0,3.0,0.0,812.0,10.0,3.0,165.0,825.0,2.0,0.0,0.0,234.0,9.0,0.0,2.0,243.0,0.0,0.0,
Stanislaus,1363.0,1381.0,-18.0,3896.0,5259.0,3449.0,2000.0,8.0,86.0,0.0,1224.0,0.0,42.0,0.0,225.0,1810.0,6588.0,33401.0,6501.0,32938.0,87.0,463.0,375.0,2848.0,127.0,1.0,1.0,1860.0,9.0,2.0,129.0,1871.0,23.0,-23.0,18.0,37.0,23.0,93.0,182.0,870.0,6963.0,36249.0,6933.0,36109.0,93886.0,9.0,150.0,29.0,113.0,30.0,8.0,1.0,27.0,370.0,2536.0,6593.0,33713.0,644.0,3427.0,626.0,3.0,0.0,3305.0,9.0,2.0,629.0,3316.0,15.0,0.0,0.0,110.0,1.0,0.0,15.0,111.0,0.0,0.0,
Sutter,229.0,239.0,-10.0,609.0,838.0,608.0,321.0,1.0,17.0,0.0,241.0,0.0,6.0,0.0,46.0,230.0,779.0,4235.0,777.0,4184.0,2.0,51.0,67.0,456.0,28.0,0.0,0.0,288.0,3.0,2.0,28.0,293.0,11.0,-11.0,3.0,21.0,4.0,18.0,21.0,135.0,846.0,4691.0,836.0,4631.0,12871.0,4.0,69.0,10.0,49.0,10.0,2.0,0.0,11.0,38.0,354.0,808.0,4337.0,110.0,482.0,109.0,1.0,0.0,453.0,5.0,1.0,110.0,459.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,
Tehama,133.0,137.0,-4.0,473.0,606.0,397.0,213.0,0.0,7.0,0.0,126.0,0.0,3.0,0.0,58.0,209.0,685.0,3686.0,681.0,3672.0,4.0,14.0,35.0,361.0,12.0,0.0,0.0,200.0,1.0,0.0,12.0,201.0,0.0,0.0,4.0,12.0,7.0,21.0,12.0,127.0,720.0,4047.0,716.0,4026.0,10630.0,0.0,21.0,4.0,17.0,3.0,2.0,0.0,4.0,46.0,234.0,674.0,3813.0,59.0,145.0,59.0,0.0,0.0,138.0,0.0,0.0,59.0,138.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,7.0,0.0,0.0,
Trinity,29.0,29.0,0.0,86.0,115.0,79.0,48.0,0.0,2.0,0.0,26.0,0.0,0.0,0.0,5.0,36.0,70.0,728.0,70.0,727.0,0.0,1.0,11.0,65.0,4.0,0.0,0.0,44.0,0.0,0.0,4.0,44.0,3.0,-3.0,0.0,0.0,1.0,7.0,3.0,17.0,81.0,793.0,81.0,790.0,1661.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,64.0,81.0,729.0,4.0,42.0,4.0,0.0,0.0,42.0,0.0,0.0,4.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Tulare,4284.0,4284.0,0.0,3446.0,7730.0,3334.0,2587.0,0.0,0.0,2.0,689.0,0.0,0.0,0.0,56.0,4396.0,21702.0,38317.0,21702.0,38317.0,0.0,0.0,927.0,4840.0,267.0,2.0,0.0,2258.0,49.0,11.0,269.0,2318.0,-3.0,3.0,274.0,528.0,12.0,453.0,375.0,1538.0,22629.0,43157.0,22554.0,42418.0,121419.0,162.0,729.0,73.0,584.0,203.0,14.0,2.0,155.0,365.0,2786.0,22264.0,40371.0,748.0,2444.0,734.0,1.0,0.0,2314.0,28.0,5.0,735.0,2347.0,13.0,0.0,0.0,95.0,1.0,1.0,13.0,97.0,0.0,0.0,
Tuolumne,91.0,91.0,0.0,331.0,422.0,297.0,197.0,0.0,13.0,0.0,80.0,0.0,3.0,0.0,20.0,125.0,377.0,2340.0,374.0,2329.0,3.0,11.0,16.0,255.0,7.0,0.0,0.0,190.0,0.0,0.0,7.0,190.0,0.0,0.0,2.0,8.0,2.0,20.0,5.0,37.0,393.0,2595.0,392.0,2590.0,5462.0,0.0,4.0,1.0,3.0,3.0,0.0,0.0,2.0,20.0,180.0,373.0,2415.0,34.0,249.0,34.0,0.0,0.0,245.0,0.0,0.0,34.0,245.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,
Ventura,2877.0,2877.0,0.0,3239.0,6116.0,2836.0,1821.0,17.0,119.0,0.0,878.0,0.0,264.0,0.0,137.0,3280.0,3454.0,25035.0,3454.0,25035.0,0.0,0.0,226.0,3000.0,96.0,0.0,0.0,1693.0,26.0,6.0,96.0,1725.0,-2.0,2.0,0.0,0.0,0.0,0.0,132.0,1273.0,3680.0,28035.0,3668.0,27622.0,70513.0,34.0,363.0,12.0,295.0,149.0,0.0,0.0,118.0,163.0,2550.0,3517.0,25485.0,302.0,1555.0,293.0,2.0,0.0,1491.0,13.0,0.0,295.0,1504.0,7.0,0.0,0.0,51.0,0.0,0.0,7.0,51.0,0.0,0.0,
Yolo,654.0,654.0,0.0,761.0,1415.0,576.0,326.0,10.0,38.0,0.0,188.0,0.0,24.0,0.0,62.0,839.0,888.0,6708.0,878.0,6628.0,10.0,80.0,104.0,592.0,37.0,1.0,0.0,278.0,6.0,4.0,38.0,288.0,-1.0,1.0,4.0,9.0,2.0,6.0,61.0,288.0,992.0,7300.0,955.0,7098.0,17647.0,17.0,229.0,36.0,134.0,99.0,0.0,1.0,68.0,61.0,634.0,931.0,6666.0,87.0,442.0,79.0,3.0,0.0,385.0,7.0,2.0,82.0,394.0,5.0,0.0,0.0,48.0,0.0,0.0,5.0,48.0,0.0,0.0,
Yuba,263.0,265.0,-2.0,649.0,912.0,627.0,360.0,0.0,2.0,0.0,252.0,0.0,1.0,0.0,15.0,285.0,981.0,4477.0,980.0,4466.0,1.0,11.0,23.0,528.0,18.0,0.0,0.0,337.0,4.0,1.0,18.0,342.0,-17.0,17.0,3.0,14.0,8.0,39.0,11.0,116.0,1004.0,5005.0,995.0,4966.0,13215.0,3.0,43.0,8.0,32.0,8.0,0.0,1.0,7.0,28.0,369.0,976.0,4636.0,106.0,511.0,106.0,0.0,0.0,498.0,3.0,1.0,106.0,502.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,
