,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,CDSS Use Only
Sacramento,2707.0,3059.0,-352.0,7586.0,10293.0,7451.0,4295.0,7.0,41.0,95.0,2409.0,0.0,53.0,0.0,652.0,2842.0,17005.0,77197.0,17005.0,77197.0,0.0,0.0,1128.0,8331.0,626.0,25.0,2.0,3576.0,34.0,32.0,653.0,3642.0,-329.0,1086.0,17.0,99.0,38.0,177.0,749.0,3327.0,18133.0,85528.0,17704.0,84055.0,221073.0,126.0,1860.0,420.0,924.0,747.0,0.0,9.0,549.0,1088.0,7570.0,17045.0,77958.0,1179.0,3982.0,1123.0,24.0,2.0,3632.0,51.0,19.0,1149.0,3702.0,30.0,0.0,0.0,271.0,9.0,0.0,30.0,280.0,0.0,0.0,
San Benito,138.0,141.0,-3.0,214.0,352.0,236.0,108.0,0.0,1.0,0.0,107.0,0.0,0.0,0.0,21.0,116.0,326.0,2189.0,326.0,2190.0,0.0,-1.0,3.0,224.0,6.0,0.0,0.0,102.0,0.0,0.0,6.0,102.0,-13.0,13.0,2.0,8.0,2.0,15.0,6.0,86.0,329.0,2413.0,325.0,2390.0,6103.0,1.0,29.0,4.0,21.0,2.0,0.0,0.0,2.0,29.0,300.0,300.0,2113.0,31.0,146.0,31.0,0.0,0.0,143.0,2.0,0.0,31.0,145.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
San Bernardino,2637.0,2688.0,-51.0,12800.0,15437.0,12763.0,8070.0,0.0,1.0,1.0,4410.0,0.0,2.0,0.0,282.0,2674.0,27909.0,138049.0,27909.0,138052.0,0.0,-3.0,1741.0,11399.0,444.0,1.0,0.0,7542.0,61.0,22.0,445.0,7625.0,362.0,-362.0,74.0,138.0,90.0,673.0,770.0,3325.0,29650.0,149448.0,29443.0,148002.0,401854.0,112.0,1366.0,197.0,1077.0,445.0,64.0,10.0,369.0,1679.0,11184.0,27971.0,138264.0,2904.0,12583.0,2852.0,23.0,0.0,12163.0,102.0,14.0,2875.0,12279.0,29.0,0.0,0.0,298.0,6.0,0.0,29.0,304.0,0.0,0.0,
San Diego,5302.0,5574.0,-272.0,11489.0,16791.0,10552.0,6452.0,346.0,421.0,96.0,3623.0,15.0,257.0,8.0,373.0,6239.0,20477.0,116678.0,19583.0,115031.0,894.0,1647.0,2185.0,9164.0,948.0,22.0,6.0,5359.0,80.0,37.0,976.0,5476.0,-3.0,3.0,14.0,46.0,28.0,121.0,1170.0,3518.0,22662.0,125842.0,22255.0,123713.0,286478.0,220.0,2328.0,387.0,1564.0,763.0,0.0,20.0,565.0,1174.0,10177.0,21488.0,115665.0,1602.0,5634.0,1540.0,30.0,1.0,5144.0,85.0,10.0,1571.0,5239.0,31.0,0.0,0.0,388.0,7.0,0.0,31.0,395.0,0.0,0.0,
San Francisco,1322.0,1461.0,-139.0,2521.0,3843.0,2407.0,1620.0,12.0,34.0,9.0,668.0,1.0,51.0,0.0,110.0,1436.0,2361.0,28100.0,2530.0,27814.0,-169.0,286.0,401.0,2162.0,173.0,7.0,1.0,1384.0,24.0,31.0,181.0,1439.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,723.0,2762.0,30262.0,2596.0,28801.0,50553.0,46.0,1063.0,165.0,683.0,929.0,0.0,1.0,778.0,256.0,2313.0,2506.0,27949.0,202.0,901.0,184.0,14.0,2.0,818.0,40.0,18.0,200.0,876.0,2.0,0.0,0.0,23.0,1.0,1.0,2.0,25.0,0.0,0.0,
San Joaquin  a/,2024.0,2085.0,-61.0,3327.0,5351.0,3530.0,1976.0,5.0,45.0,0.0,1383.0,0.0,22.0,0.0,171.0,1821.0,8979.0,38886.0,8980.0,38889.0,-1.0,-3.0,364.0,3202.0,201.0,2.0,0.0,1732.0,29.0,12.0,203.0,1773.0,-109.0,109.0,37.0,92.0,48.0,298.0,185.0,930.0,9343.0,42088.0,9285.0,41476.0,119112.0,46.0,566.0,57.0,464.0,183.0,36.0,1.0,148.0,474.0,3037.0,8869.0,39051.0,971.0,3472.0,950.0,9.0,0.0,3323.0,40.0,9.0,959.0,3372.0,12.0,0.0,0.0,98.0,2.0,0.0,12.0,100.0,0.0,0.0,
San Luis Obispo,452.0,452.0,0.0,834.0,1286.0,825.0,422.0,0.0,11.0,0.0,244.0,0.0,26.0,0.0,159.0,461.0,997.0,7664.0,997.0,7664.0,0.0,0.0,75.0,768.0,47.0,0.0,0.0,370.0,4.0,1.0,47.0,375.0,-7.0,7.0,1.0,11.0,7.0,74.0,27.0,301.0,1072.0,8432.0,1069.0,8368.0,17707.0,0.0,63.0,3.0,52.0,10.0,4.0,0.0,12.0,65.0,798.0,1007.0,7634.0,73.0,349.0,73.0,0.0,0.0,311.0,1.0,0.0,73.0,312.0,0.0,0.0,0.0,36.0,1.0,0.0,0.0,37.0,0.0,0.0,
San Mateo,4351.0,4351.0,0.0,1529.0,5880.0,1497.0,720.0,6.0,20.0,27.0,685.0,2.0,62.0,0.0,65.0,4383.0,1320.0,13384.0,1326.0,13397.0,-6.0,-13.0,181.0,1249.0,91.0,6.0,1.0,594.0,21.0,7.0,98.0,622.0,-2.0,2.0,13.0,13.0,0.0,152.0,72.0,460.0,1501.0,14633.0,1439.0,14018.0,31484.0,47.0,625.0,61.0,442.0,223.0,0.0,1.0,173.0,77.0,1282.0,1424.0,13351.0,126.0,587.0,119.0,5.0,0.0,557.0,9.0,4.0,124.0,570.0,2.0,0.0,0.0,17.0,0.0,0.0,2.0,17.0,0.0,0.0,
Santa Barbara,1018.0,1015.0,3.0,1473.0,2491.0,1359.0,839.0,11.0,52.0,2.0,425.0,0.0,51.0,0.0,93.0,1132.0,2555.0,11594.0,2526.0,11761.0,29.0,-167.0,269.0,1283.0,126.0,1.0,0.0,703.0,9.0,0.0,127.0,712.0,0.0,0.0,4.0,29.0,0.0,0.0,138.0,542.0,2824.0,12877.0,2805.0,12753.0,34620.0,21.0,99.0,19.0,93.0,0.0,37.0,0.0,31.0,215.0,1321.0,2609.0,11556.0,247.0,768.0,238.0,3.0,0.0,715.0,5.0,1.0,241.0,721.0,6.0,0.0,0.0,46.0,1.0,0.0,6.0,47.0,0.0,0.0,
Santa Clara,2666.0,2840.0,-174.0,3690.0,6356.0,3450.0,2139.0,5.0,39.0,4.0,955.0,0.0,48.0,0.0,352.0,2906.0,6707.0,44830.0,6791.0,44442.0,-84.0,388.0,701.0,3716.0,327.0,12.0,1.0,1713.0,29.0,57.0,340.0,1799.0,3.0,-3.0,14.0,43.0,26.0,125.0,318.0,1752.0,7408.0,48546.0,7233.0,46946.0,112323.0,121.0,1158.0,160.0,810.0,1116.0,0.0,15.0,790.0,612.0,4188.0,6796.0,44358.0,469.0,2678.0,444.0,10.0,1.0,2458.0,54.0,28.0,455.0,2540.0,14.0,0.0,0.0,134.0,2.0,2.0,14.0,138.0,0.0,0.0,
Santa Cruz,1399.0,1439.0,-40.0,980.0,2379.0,859.0,498.0,4.0,53.0,0.0,300.0,0.0,42.0,0.0,61.0,1520.0,1140.0,9893.0,1140.0,9828.0,0.0,65.0,136.0,1013.0,52.0,0.0,0.0,444.0,1.0,1.0,52.0,446.0,0.0,0.0,1.0,3.0,0.0,1.0,83.0,563.0,1276.0,10906.0,1273.0,10859.0,23042.0,3.0,38.0,3.0,38.0,0.0,9.0,0.0,9.0,94.0,1161.0,1182.0,9745.0,122.0,639.0,106.0,0.0,0.0,525.0,2.0,0.0,106.0,527.0,16.0,0.0,0.0,111.0,1.0,0.0,16.0,112.0,0.0,0.0,
Shasta,412.0,415.0,-3.0,1118.0,1530.0,1124.0,591.0,3.0,20.0,0.0,498.0,0.0,9.0,0.0,35.0,406.0,1501.0,10490.0,1501.0,10490.0,0.0,0.0,90.0,965.0,32.0,0.0,0.0,553.0,4.0,2.0,32.0,559.0,6.0,-6.0,8.0,38.0,8.0,103.0,36.0,271.0,1591.0,11455.0,1588.0,11414.0,25132.0,3.0,29.0,3.0,26.0,25.0,0.0,0.0,15.0,84.0,987.0,1507.0,10468.0,179.0,914.0,177.0,0.0,0.0,885.0,3.0,2.0,177.0,890.0,2.0,0.0,0.0,24.0,0.0,0.0,2.0,24.0,0.0,0.0,
Sierra,3.0,3.0,0.0,12.0,15.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,9.0,142.0,9.0,142.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,147.0,10.0,147.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,135.0,0.0,12.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
Siskiyou,122.0,126.0,-4.0,297.0,419.0,310.0,148.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,21.0,109.0,418.0,2557.0,418.0,2557.0,0.0,0.0,33.0,244.0,12.0,0.0,0.0,136.0,0.0,0.0,12.0,136.0,1.0,-1.0,0.0,9.0,3.0,19.0,17.0,81.0,451.0,2801.0,451.0,2796.0,7019.0,1.0,3.0,0.0,4.0,2.0,0.0,0.0,1.0,25.0,264.0,426.0,2537.0,53.0,238.0,52.0,0.0,0.0,226.0,1.0,0.0,52.0,227.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,11.0,0.0,0.0,
Solano,842.0,960.0,-118.0,1600.0,2442.0,1557.0,893.0,11.0,53.0,5.0,531.0,1.0,117.0,0.0,128.0,885.0,3257.0,17033.0,3275.0,16870.0,-18.0,163.0,366.0,1655.0,163.0,1.0,0.0,719.0,4.0,6.0,164.0,729.0,3.0,0.0,13.0,25.0,15.0,120.0,171.0,781.0,3623.0,18688.0,3597.0,18512.0,43233.0,176.0,154.0,26.0,131.0,55.0,44.0,0.0,45.0,189.0,1869.0,3434.0,16819.0,290.0,1097.0,281.0,2.0,0.0,1023.0,9.0,1.0,283.0,1033.0,7.0,0.0,0.0,62.0,0.0,2.0,7.0,64.0,0.0,0.0,
Sonoma,617.0,673.0,-56.0,1361.0,1978.0,1364.0,861.0,2.0,35.0,14.0,440.0,0.0,38.0,0.0,49.0,614.0,2046.0,16143.0,2013.0,16045.0,33.0,98.0,199.0,1197.0,122.0,0.0,0.0,725.0,12.0,2.0,122.0,739.0,-1.0,1.0,5.0,4.0,18.0,153.0,55.0,300.0,2245.0,17340.0,2196.0,17104.0,35821.0,23.0,271.0,47.0,188.0,61.0,0.0,2.0,48.0,99.0,1377.0,2146.0,15963.0,167.0,803.0,164.0,1.0,0.0,606.0,8.0,0.0,165.0,614.0,2.0,0.0,0.0,185.0,3.0,1.0,2.0,189.0,0.0,0.0,
Stanislaus,1107.0,1123.0,-16.0,3289.0,4396.0,3258.0,1915.0,6.0,28.0,0.0,1219.0,0.0,14.0,0.0,124.0,1138.0,6392.0,33882.0,6393.0,33883.0,-1.0,-1.0,377.0,2882.0,133.0,1.0,0.0,1773.0,6.0,2.0,134.0,1781.0,-30.0,30.0,19.0,66.0,29.0,201.0,225.0,804.0,6769.0,36764.0,6740.0,36596.0,93378.0,13.0,179.0,27.0,146.0,30.0,2.0,2.0,22.0,448.0,3204.0,6321.0,33560.0,723.0,3102.0,710.0,5.0,0.0,2989.0,17.0,1.0,715.0,3007.0,8.0,0.0,0.0,95.0,0.0,0.0,8.0,95.0,0.0,0.0,
Sutter,117.0,130.0,-13.0,521.0,638.0,481.0,238.0,1.0,4.0,0.0,208.0,0.0,4.0,0.0,35.0,157.0,756.0,4471.0,756.0,4472.0,0.0,-1.0,27.0,432.0,11.0,0.0,0.0,226.0,1.0,0.0,11.0,227.0,-20.0,20.0,9.0,21.0,5.0,30.0,22.0,134.0,783.0,4903.0,771.0,4850.0,13023.0,6.0,63.0,12.0,44.0,10.0,0.0,0.0,9.0,54.0,476.0,729.0,4427.0,87.0,394.0,84.0,2.0,0.0,370.0,5.0,1.0,86.0,376.0,1.0,0.0,0.0,18.0,0.0,0.0,1.0,18.0,0.0,0.0,
Tehama,111.0,113.0,-2.0,411.0,522.0,407.0,191.0,1.0,5.0,0.0,161.0,0.0,4.0,0.0,55.0,115.0,694.0,3884.0,694.0,3885.0,0.0,-1.0,4.0,391.0,12.0,0.0,0.0,176.0,3.0,0.0,12.0,179.0,-34.0,34.0,4.0,15.0,3.0,30.0,19.0,133.0,698.0,4275.0,695.0,4255.0,10947.0,0.0,19.0,3.0,16.0,3.0,2.0,0.0,4.0,41.0,390.0,657.0,3885.0,63.0,323.0,63.0,0.0,0.0,308.0,4.0,0.0,63.0,312.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,
Trinity,19.0,20.0,-1.0,103.0,122.0,84.0,52.0,0.0,2.0,0.0,31.0,0.0,0.0,0.0,1.0,38.0,69.0,889.0,69.0,889.0,0.0,0.0,4.0,68.0,1.0,0.0,0.0,51.0,0.0,0.0,1.0,51.0,3.0,-3.0,0.0,2.0,0.0,4.0,0.0,14.0,73.0,957.0,73.0,957.0,1870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,76.0,70.0,881.0,4.0,44.0,4.0,0.0,0.0,43.0,0.0,0.0,4.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
Tulare,5195.0,5195.0,0.0,2779.0,7974.0,2591.0,1923.0,11.0,18.0,6.0,601.0,0.0,45.0,0.0,61.0,5383.0,25371.0,46208.0,25371.0,46208.0,0.0,0.0,1234.0,4116.0,271.0,5.0,1.0,1613.0,26.0,7.0,277.0,1646.0,0.0,0.0,490.0,809.0,73.0,409.0,394.0,1252.0,26605.0,50324.0,26528.0,49566.0,122983.0,679.0,731.0,74.0,573.0,236.0,0.0,3.0,185.0,532.0,3398.0,26073.0,46926.0,680.0,2051.0,662.0,3.0,0.0,1914.0,26.0,4.0,665.0,1944.0,15.0,0.0,0.0,105.0,1.0,1.0,15.0,107.0,0.0,0.0,
Tuolumne,93.0,97.0,-4.0,259.0,352.0,246.0,149.0,0.0,11.0,0.0,74.0,0.0,3.0,0.0,23.0,106.0,372.0,2441.0,372.0,2441.0,0.0,0.0,4.0,243.0,7.0,0.0,0.0,141.0,1.0,0.0,7.0,142.0,-18.0,18.0,1.0,8.0,1.0,17.0,13.0,58.0,376.0,2684.0,375.0,2676.0,5623.0,1.0,7.0,1.0,7.0,2.0,0.0,0.0,1.0,21.0,231.0,355.0,2453.0,38.0,224.0,38.0,0.0,0.0,217.0,0.0,0.0,38.0,217.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,
Ventura,3447.0,3447.0,0.0,3041.0,6488.0,2851.0,1876.0,4.0,44.0,0.0,894.0,0.0,186.0,0.0,81.0,3637.0,3550.0,24837.0,3550.0,24837.0,0.0,0.0,188.0,2790.0,92.0,1.0,0.0,1743.0,27.0,13.0,93.0,1783.0,-1.0,1.0,0.0,0.0,0.0,0.0,96.0,1006.0,3738.0,27627.0,3711.0,27165.0,73365.0,37.0,420.0,26.0,324.0,172.0,0.0,1.0,138.0,199.0,2936.0,3539.0,24691.0,280.0,1362.0,276.0,0.0,0.0,1265.0,18.0,0.0,276.0,1283.0,4.0,0.0,0.0,78.0,1.0,0.0,4.0,79.0,0.0,0.0,
Yolo,925.0,925.0,0.0,882.0,1807.0,767.0,466.0,23.0,56.0,4.0,231.0,1.0,48.0,0.0,66.0,1040.0,1057.0,7224.0,1038.0,7084.0,19.0,140.0,156.0,641.0,79.0,2.0,1.0,379.0,5.0,0.0,82.0,384.0,0.0,0.0,4.0,7.0,2.0,7.0,68.0,243.0,1213.0,7865.0,1167.0,7674.0,18359.0,18.0,242.0,43.0,130.0,104.0,0.0,3.0,61.0,86.0,682.0,1127.0,7183.0,79.0,466.0,74.0,4.0,0.0,377.0,8.0,2.0,78.0,387.0,1.0,0.0,0.0,76.0,3.0,0.0,1.0,79.0,0.0,0.0,
Yuba,140.0,141.0,-1.0,514.0,654.0,497.0,257.0,0.0,0.0,0.0,223.0,0.0,0.0,0.0,17.0,157.0,987.0,4671.0,987.0,4671.0,0.0,0.0,33.0,449.0,13.0,0.0,0.0,244.0,0.0,0.0,13.0,244.0,-14.0,14.0,9.0,32.0,4.0,36.0,21.0,123.0,1020.0,5120.0,1013.0,5074.0,13554.0,1.0,51.0,6.0,38.0,9.0,2.0,1.0,8.0,48.0,442.0,972.0,4678.0,115.0,478.0,111.0,1.0,0.0,451.0,4.0,0.0,112.0,455.0,3.0,0.0,0.0,22.0,1.0,0.0,3.0,23.0,0.0,0.0,
