county,apps_rcvd_during_month,online_apps_rcvd_during_month,apps_disposed_during_month,apps_approved,pacf_apps_approved_over_30d,nacf_apps_approved_over_30d,total_apps_approved_over_30d,pacf_apps_denied,nacf_apps_denied,total_apps_denied,pacf_apps_denied_because_ineligible,nacf_apps_denied_because_ineligible,total_apps_denied_because_ineligible,pacf_apps_denied_procedural_reasons,nacf_apps_denied_procedural_reasons,total_apps_denied_procedural_reasons,pacf_apps_denied_over_30d,nacf_apps_denied_over_30d,total_apps_denied_over_30d,pacf_apps_withdrawn,nacf_apps_withdrawn,total_apps_withdrawn,pacf_apps_processed_under_ES_disposed_during_month,nacf_apps_processed_under_ES_disposed_during_month,total_apps_processed_under_ES_disposed_during_month,pacf_found_entitled_to_ES,nacf_found_entitled_to_ES,total_found_entitled_to_ES,pacf_benefits_issued_1_to_3d,nacf_benefits_issued_1_to_3d,total_benefits_issued_1_to_3d,pacf_benefits_issued_4_to_7d,nacf_benefits_issued_4_to_7d,total_benefits_issued_4_to_7d,pacf_benefits_issued_over_7d,nacf_benefits_issued_over_7d,total_benefits_issued_over_7d,pacf_found_not_entitled_to_ES,nacf_found_not_entitled_to_ES,total_found_not_entitled_to_ES,pacf_cases_brought_from_begin_month,nacf_cases_brought_from_begin_month,total_cases_brought_from_begin_month,pacf_item_8_from_last_month_report,nacf_item_8_from_last_month_report,total_item_8_from_last_month_report,pacf_adjustment,nacf_adjustment,total_adjustment,pacf_cases_added_during_month,nacf_cases_added_during_month,total_cases_added_during_month,pacf_federal_apps_approved,pacf_fed_st_apps_approved,pacf_state_apps_approved,nacf_federal_apps_approved,nacf_fed_st_apps_approved,nacf_state_apps_approved,pacf_apps_approved,nacf_apps_approved,total_apps_approved,pacf_change_assist_status_PACF_or_NACF,nacf_change_assist_status_PACF_or_NACF,total_change_assist_status_PACF_or_NACF,pacf_intercounty_transfers,nacf_intercounty_transfers,total_intercounty_transfers,pacf_cases_reinstated_benefits_prorated_during_month,nacf_cases_reinstated_benefits_prorated_during_month,total_cases_reinstated_benefits_prorated_during_month,pacf_other_approvals,nacf_other_approvals,total_other_approvals,pacf_total_cases_open_during_month,nacf_total_cases_open_during_month,total_total_cases_open_during_month,pacf_pure_federal_cases,nacf_pure_federal_cases,total_pure_federal_cases,federal_persons_in_6A_and_6B,state_persons_single_fed_st_combined_cases,state_persons_families_fed_st_combined_cases,pacf_fed_st_combined_cases,nacf_fed_st_combined_cases,total_fed_st_combined_cases,state_persons_single_pure_state_cases,state_persons_families_pure_state_cases,pacf_pure_state_cases,nacf_pure_state_cases,total_pure_state_cases,pacf_cases_discontinued_during_month,nacf_cases_discontinued_during_month,total_cases_discontinued_during_month,pacf_household_discontinued_failed_to_complete_app,nacf_household_discontinued_failed_to_complete_app,total_household_discontinued_failed_to_complete_app,pacf_cases_brought_forward_at_end_month,nacf_cases_brought_forward_at_end_month,total_cases_brought_forward_at_end_month,pacf_recertification_disposed_during_month,nacf_recertification_disposed_during_month,total_recertification_disposed_during_month,pacf_federal_determined_continuing_eligible,pacf_fed_st_determined_continuing_eligible,pacf_state_determined_continuing_eligible,nacf_federal_determined_continuing_eligible,nacf_fed_st_determined_continuing_eligible,nacf_state_determined_continuing_eligible,pacf_determined_continuing_eligible,nacf_determined_continuing_eligible,total_determined_continuing_eligible,pacf_federal_determined_ineligible,pacf_fed_st_determined_ineligible,pacf_state_determined_ineligible,nacf_federal_determined_ineligible,nacf_fed_st_determined_ineligible,nacf_state_determined_ineligible,pacf_determined_ineligible,nacf_determined_ineligible,total_determined_ineligible,pacf_overdue_recertifications_during_month,nacf_overdue_recertifications_during_month,total_overdue_recertifications_during_month,year,month,quarter,fulldate
Riverside,10776.0,3119.0,10271.0,5874.0,0.0,34.0,34.0,2.0,4040.0,4042.0,2.0,1498.0,1500.0,0.0,2542.0,2542.0,0.0,22.0,22.0,0.0,355.0,355.0,249.0,10022.0,10271.0,179.0,4039.0,4218.0,171.0,3697.0,3868.0,3.0,207.0,210.0,5.0,135.0,140.0,70.0,5983.0,6053.0,13678.0,99910.0,113588.0,13679.0,99914.0,113593.0,-1.0,-4.0,-5.0,557.0,9473.0,10030.0,286.0,3.0,0.0,5544.0,31.0,10.0,289.0,5585.0,5874.0,-133.0,133.0,0.0,35.0,226.0,261.0,81.0,1645.0,1726.0,285.0,1884.0,2169.0,14235.0,109383.0,123618.0,14137.0,108499.0,122636.0,270674.0,109.0,836.0,96.0,723.0,819.0,197.0,16.0,2.0,161.0,163.0,743.0,9551.0,10294.0,0.0,105.0,105.0,13492.0,99832.0,113324.0,990.0,4616.0,5606.0,978.0,9.0,0.0,4511.0,42.0,11.0,987.0,4564.0,5551.0,3.0,0.0,0.0,50.0,2.0,0.0,3.0,52.0,55.0,0.0,0.0,0.0,2017,JUL,3.0,2017-07-01
Sacramento,7760.0,2247.0,6141.0,3768.0,2.0,16.0,18.0,3.0,2203.0,2206.0,2.0,645.0,647.0,1.0,1558.0,1559.0,0.0,93.0,93.0,0.0,167.0,167.0,218.0,5923.0,6141.0,110.0,1720.0,1830.0,109.0,1706.0,1815.0,1.0,12.0,13.0,0.0,2.0,2.0,108.0,4203.0,4311.0,12999.0,77475.0,90474.0,12878.0,77075.0,89953.0,121.0,400.0,521.0,642.0,7232.0,7874.0,364.0,13.0,0.0,3326.0,38.0,27.0,377.0,3391.0,3768.0,-322.0,322.0,0.0,19.0,92.0,111.0,50.0,846.0,896.0,518.0,2581.0,3099.0,13641.0,84707.0,98348.0,13081.0,83009.0,96090.0,205773.0,124.0,2664.0,550.0,1150.0,1700.0,742.0,15.0,10.0,548.0,558.0,891.0,8054.0,8945.0,0.0,0.0,0.0,12750.0,76653.0,89403.0,963.0,4231.0,5194.0,891.0,40.0,0.0,3862.0,76.0,14.0,931.0,3952.0,4883.0,31.0,1.0,0.0,270.0,8.0,1.0,32.0,279.0,311.0,0.0,0.0,0.0,2017,JUL,3.0,2017-07-01
San Benito,142.0,39.0,128.0,64.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,11.0,11.0,0.0,44.0,44.0,0.0,2.0,2.0,0.0,9.0,9.0,4.0,124.0,128.0,3.0,37.0,40.0,3.0,36.0,39.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,87.0,88.0,233.0,1833.0,2066.0,233.0,1833.0,2066.0,0.0,0.0,0.0,-2.0,136.0,134.0,4.0,0.0,0.0,58.0,2.0,0.0,4.0,60.0,64.0,-10.0,10.0,0.0,0.0,2.0,2.0,1.0,16.0,17.0,3.0,48.0,51.0,231.0,1969.0,2200.0,230.0,1948.0,2178.0,4872.0,4.0,20.0,1.0,20.0,21.0,1.0,0.0,0.0,1.0,1.0,19.0,198.0,217.0,0.0,0.0,0.0,212.0,1771.0,1983.0,25.0,89.0,114.0,25.0,0.0,0.0,82.0,3.0,0.0,25.0,85.0,110.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2017,JUL,3.0,2017-07-01
San Bernardino,12250.0,3380.0,11896.0,8230.0,4.0,59.0,63.0,2.0,3373.0,3375.0,2.0,1341.0,1343.0,0.0,2032.0,2032.0,0.0,40.0,40.0,0.0,291.0,291.0,338.0,11556.0,11894.0,235.0,5444.0,5679.0,204.0,5120.0,5324.0,22.0,203.0,225.0,9.0,121.0,130.0,103.0,6112.0,6215.0,21806.0,133227.0,155033.0,21807.0,133228.0,155035.0,-1.0,-1.0,-2.0,993.0,12333.0,13326.0,384.0,3.0,0.0,7778.0,45.0,20.0,387.0,7843.0,8230.0,-127.0,127.0,0.0,53.0,259.0,312.0,72.0,1279.0,1351.0,608.0,2825.0,3433.0,22799.0,145560.0,168359.0,22658.0,144346.0,167004.0,364015.0,106.0,1090.0,134.0,901.0,1035.0,376.0,67.0,7.0,313.0,320.0,1543.0,13415.0,14958.0,0.0,41.0,41.0,21256.0,132145.0,153401.0,1373.0,5772.0,7145.0,1361.0,9.0,1.0,5679.0,48.0,7.0,1371.0,5734.0,7105.0,2.0,0.0,0.0,36.0,2.0,0.0,2.0,38.0,40.0,0.0,0.0,0.0,2017,JUL,3.0,2017-07-01
San Diego,11807.0,4874.0,10567.0,5846.0,5.0,135.0,140.0,11.0,4319.0,4330.0,11.0,4312.0,4323.0,0.0,7.0,7.0,2.0,621.0,623.0,0.0,391.0,391.0,159.0,6835.0,6994.0,87.0,2210.0,2297.0,82.0,2113.0,2195.0,4.0,78.0,82.0,1.0,19.0,20.0,72.0,4625.0,4697.0,11272.0,111707.0,122979.0,11242.0,110892.0,122134.0,30.0,815.0,845.0,510.0,9726.0,10236.0,227.0,8.0,0.0,5511.0,77.0,23.0,235.0,5611.0,5846.0,-149.0,149.0,0.0,16.0,128.0,144.0,19.0,301.0,320.0,389.0,3537.0,3926.0,11782.0,121433.0,133215.0,11467.0,119111.0,130578.0,268029.0,230.0,2404.0,305.0,1647.0,1952.0,847.0,37.0,10.0,675.0,685.0,807.0,10865.0,11672.0,0.0,8.0,8.0,10975.0,110568.0,121543.0,932.0,5704.0,6636.0,864.0,16.0,0.0,5051.0,84.0,26.0,880.0,5161.0,6041.0,52.0,0.0,0.0,525.0,14.0,4.0,52.0,543.0,595.0,0.0,0.0,0.0,2017,JUL,3.0,2017-07-01
San Francisco,2975.0,1024.0,2364.0,1494.0,1.0,12.0,13.0,0.0,750.0,750.0,0.0,296.0,296.0,0.0,454.0,454.0,0.0,32.0,32.0,0.0,120.0,120.0,46.0,1906.0,1952.0,29.0,676.0,705.0,25.0,606.0,631.0,3.0,45.0,48.0,1.0,25.0,26.0,17.0,1230.0,1247.0,1975.0,29351.0,31326.0,1963.0,29319.0,31282.0,12.0,32.0,44.0,102.0,2588.0,2690.0,68.0,1.0,1.0,1329.0,47.0,48.0,70.0,1424.0,1494.0,-63.0,63.0,0.0,4.0,43.0,47.0,17.0,320.0,337.0,74.0,738.0,812.0,2077.0,31939.0,34016.0,1936.0,30355.0,32291.0,49885.0,103.0,1066.0,131.0,717.0,848.0,1137.0,44.0,10.0,867.0,877.0,167.0,2831.0,2998.0,0.0,0.0,0.0,1910.0,29108.0,31018.0,134.0,1192.0,1326.0,121.0,11.0,0.0,1105.0,33.0,22.0,132.0,1160.0,1292.0,2.0,0.0,0.0,32.0,0.0,0.0,2.0,32.0,34.0,0.0,0.0,0.0,2017,JUL,3.0,2017-07-01
San Joaquin,3138.0,1181.0,2966.0,1890.0,2.0,27.0,29.0,0.0,929.0,929.0,0.0,497.0,497.0,0.0,432.0,432.0,0.0,16.0,16.0,0.0,147.0,147.0,117.0,2845.0,2962.0,79.0,1190.0,1269.0,75.0,1071.0,1146.0,3.0,58.0,61.0,1.0,61.0,62.0,38.0,1655.0,1693.0,6264.0,39046.0,45310.0,6265.0,39047.0,45312.0,-1.0,-1.0,-2.0,247.0,3171.0,3418.0,142.0,3.0,0.0,1713.0,26.0,6.0,145.0,1745.0,1890.0,-78.0,78.0,0.0,28.0,92.0,120.0,45.0,538.0,583.0,107.0,718.0,825.0,6511.0,42217.0,48728.0,6456.0,41653.0,48109.0,106935.0,38.0,555.0,54.0,416.0,470.0,189.0,19.0,1.0,148.0,149.0,367.0,3635.0,4002.0,0.0,2.0,2.0,6144.0,38582.0,44726.0,406.0,1772.0,2178.0,401.0,4.0,0.0,1712.0,24.0,3.0,405.0,1739.0,2144.0,0.0,1.0,0.0,32.0,0.0,1.0,1.0,33.0,34.0,0.0,0.0,0.0,2017,JUL,3.0,2017-07-01
San Luis Obispo,633.0,134.0,596.0,358.0,0.0,3.0,3.0,0.0,144.0,144.0,0.0,12.0,12.0,0.0,132.0,132.0,0.0,14.0,14.0,0.0,94.0,94.0,34.0,303.0,337.0,29.0,211.0,240.0,29.0,205.0,234.0,0.0,5.0,5.0,0.0,1.0,1.0,5.0,92.0,97.0,772.0,7900.0,8672.0,772.0,7900.0,8672.0,0.0,0.0,0.0,28.0,785.0,813.0,16.0,0.0,0.0,337.0,5.0,0.0,16.0,342.0,358.0,-19.0,19.0,0.0,2.0,10.0,12.0,11.0,128.0,139.0,18.0,286.0,304.0,800.0,8685.0,9485.0,793.0,8653.0,9446.0,16794.0,0.0,37.0,7.0,25.0,32.0,5.0,4.0,0.0,7.0,7.0,48.0,888.0,936.0,0.0,0.0,0.0,752.0,7797.0,8549.0,59.0,417.0,476.0,58.0,0.0,0.0,363.0,1.0,2.0,58.0,366.0,424.0,1.0,0.0,0.0,51.0,0.0,0.0,1.0,51.0,52.0,0.0,0.0,0.0,2017,JUL,3.0,2017-07-01
San Mateo,1103.0,333.0,950.0,491.0,0.0,12.0,12.0,0.0,387.0,387.0,0.0,387.0,387.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,72.0,72.0,15.0,853.0,868.0,7.0,326.0,333.0,4.0,288.0,292.0,2.0,25.0,27.0,1.0,13.0,14.0,8.0,527.0,535.0,632.0,11804.0,12436.0,649.0,11869.0,12518.0,-17.0,-65.0,-82.0,30.0,1023.0,1053.0,9.0,0.0,0.0,460.0,15.0,7.0,9.0,482.0,491.0,-15.0,15.0,0.0,19.0,20.0,39.0,0.0,162.0,162.0,17.0,344.0,361.0,662.0,12827.0,13489.0,646.0,12309.0,12955.0,25328.0,35.0,489.0,16.0,385.0,401.0,167.0,10.0,0.0,133.0,133.0,46.0,1113.0,1159.0,0.0,0.0,0.0,616.0,11714.0,12330.0,52.0,572.0,624.0,51.0,0.0,0.0,541.0,14.0,2.0,51.0,557.0,608.0,1.0,0.0,0.0,15.0,0.0,0.0,1.0,15.0,16.0,0.0,0.0,0.0,2017,JUL,3.0,2017-07-01
Santa Barbara,1486.0,851.0,1211.0,758.0,0.0,14.0,14.0,1.0,391.0,392.0,0.0,164.0,164.0,1.0,227.0,228.0,0.0,40.0,40.0,0.0,61.0,61.0,31.0,446.0,477.0,22.0,276.0,298.0,22.0,250.0,272.0,0.0,18.0,18.0,0.0,8.0,8.0,9.0,170.0,179.0,1804.0,14957.0,16761.0,1858.0,14602.0,16460.0,-54.0,355.0,301.0,73.0,1316.0,1389.0,46.0,0.0,0.0,694.0,13.0,5.0,46.0,712.0,758.0,-48.0,48.0,0.0,1.0,28.0,29.0,16.0,179.0,195.0,58.0,349.0,407.0,1877.0,16273.0,18150.0,1861.0,16084.0,17945.0,36703.0,16.0,144.0,16.0,131.0,147.0,0.0,70.0,0.0,58.0,58.0,130.0,1641.0,1771.0,0.0,0.0,0.0,1747.0,14632.0,16379.0,125.0,627.0,752.0,120.0,0.0,0.0,586.0,9.0,0.0,120.0,595.0,715.0,5.0,0.0,0.0,32.0,0.0,0.0,5.0,32.0,37.0,0.0,0.0,0.0,2017,JUL,3.0,2017-07-01
Santa Clara,3157.0,962.0,2524.0,1489.0,1.0,13.0,14.0,4.0,762.0,766.0,1.0,295.0,296.0,3.0,467.0,470.0,0.0,17.0,17.0,0.0,269.0,269.0,29.0,1621.0,1650.0,12.0,500.0,512.0,12.0,492.0,504.0,0.0,6.0,6.0,0.0,2.0,2.0,17.0,1121.0,1138.0,3430.0,40415.0,43845.0,3664.0,40045.0,43709.0,-234.0,370.0,136.0,344.0,2788.0,3132.0,113.0,2.0,0.0,1308.0,30.0,36.0,115.0,1374.0,1489.0,97.0,-97.0,0.0,9.0,51.0,60.0,11.0,122.0,133.0,112.0,1338.0,1450.0,3774.0,43203.0,46977.0,3684.0,41848.0,45532.0,89378.0,93.0,1022.0,88.0,775.0,863.0,783.0,18.0,2.0,580.0,582.0,176.0,3422.0,3598.0,0.0,0.0,0.0,3598.0,39781.0,43379.0,278.0,2657.0,2935.0,262.0,4.0,0.0,2265.0,47.0,12.0,266.0,2324.0,2590.0,12.0,0.0,0.0,324.0,7.0,2.0,12.0,333.0,345.0,0.0,0.0,0.0,2017,JUL,3.0,2017-07-01
Santa Cruz,737.0,213.0,693.0,406.0,0.0,9.0,9.0,0.0,247.0,247.0,0.0,69.0,69.0,0.0,178.0,178.0,0.0,48.0,48.0,0.0,40.0,40.0,9.0,452.0,461.0,4.0,181.0,185.0,4.0,178.0,182.0,0.0,2.0,2.0,0.0,1.0,1.0,5.0,271.0,276.0,961.0,12356.0,13317.0,983.0,12274.0,13257.0,-22.0,82.0,60.0,29.0,906.0,935.0,16.0,0.0,0.0,387.0,2.0,1.0,16.0,390.0,406.0,-15.0,15.0,0.0,0.0,18.0,18.0,0.0,5.0,5.0,28.0,478.0,506.0,990.0,13262.0,14252.0,988.0,13204.0,14192.0,25160.0,2.0,60.0,2.0,48.0,50.0,0.0,12.0,0.0,10.0,10.0,54.0,1241.0,1295.0,0.0,0.0,0.0,936.0,12021.0,12957.0,72.0,518.0,590.0,66.0,1.0,0.0,491.0,2.0,0.0,67.0,493.0,560.0,5.0,0.0,0.0,25.0,0.0,0.0,5.0,25.0,30.0,0.0,0.0,0.0,2017,JUL,3.0,2017-07-01
Shasta,1041.0,260.0,1012.0,563.0,3.0,30.0,33.0,0.0,429.0,429.0,0.0,142.0,142.0,0.0,287.0,287.0,0.0,9.0,9.0,0.0,20.0,20.0,13.0,999.0,1012.0,7.0,393.0,400.0,7.0,376.0,383.0,0.0,11.0,11.0,0.0,6.0,6.0,6.0,606.0,612.0,1087.0,10300.0,11387.0,1087.0,10300.0,11387.0,0.0,0.0,0.0,84.0,1045.0,1129.0,18.0,1.0,0.0,539.0,4.0,1.0,19.0,544.0,563.0,16.0,-16.0,0.0,7.0,29.0,36.0,5.0,189.0,194.0,37.0,299.0,336.0,1171.0,11345.0,12516.0,1167.0,11303.0,12470.0,23330.0,5.0,26.0,4.0,25.0,29.0,18.0,3.0,0.0,17.0,17.0,68.0,1119.0,1187.0,0.0,6.0,6.0,1103.0,10226.0,11329.0,91.0,518.0,609.0,91.0,0.0,0.0,506.0,2.0,2.0,91.0,510.0,601.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,2017,JUL,3.0,2017-07-01
Sierra,11.0,0.0,11.0,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,11.0,11.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,11.0,138.0,149.0,11.0,138.0,149.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,3.0,11.0,152.0,163.0,11.0,151.0,162.0,270.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,14.0,0.0,0.0,0.0,10.0,139.0,149.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,JUL,3.0,2017-07-01
Siskiyou,239.0,63.0,231.0,107.0,0.0,1.0,1.0,0.0,112.0,112.0,0.0,51.0,51.0,0.0,61.0,61.0,0.0,1.0,1.0,0.0,12.0,12.0,2.0,229.0,231.0,1.0,82.0,83.0,1.0,67.0,68.0,0.0,8.0,8.0,0.0,7.0,7.0,1.0,147.0,148.0,331.0,2563.0,2894.0,331.0,2563.0,2894.0,0.0,0.0,0.0,17.0,205.0,222.0,3.0,0.0,0.0,102.0,2.0,0.0,3.0,104.0,107.0,-3.0,3.0,0.0,0.0,9.0,9.0,1.0,25.0,26.0,16.0,64.0,80.0,348.0,2768.0,3116.0,348.0,2758.0,3106.0,6384.0,4.0,6.0,0.0,8.0,8.0,3.0,0.0,0.0,2.0,2.0,32.0,251.0,283.0,0.0,2.0,2.0,316.0,2517.0,2833.0,25.0,92.0,117.0,25.0,0.0,0.0,91.0,0.0,0.0,25.0,91.0,116.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2017,JUL,3.0,2017-07-01
Solano,1499.0,477.0,1208.0,739.0,0.0,18.0,18.0,0.0,387.0,387.0,0.0,123.0,123.0,0.0,264.0,264.0,0.0,43.0,43.0,0.0,82.0,82.0,16.0,723.0,739.0,13.0,408.0,421.0,13.0,399.0,412.0,0.0,6.0,6.0,0.0,3.0,3.0,3.0,315.0,318.0,2155.0,17238.0,19393.0,2228.0,16963.0,19191.0,-73.0,275.0,202.0,171.0,1395.0,1566.0,41.0,1.0,0.0,691.0,3.0,3.0,42.0,697.0,739.0,35.0,-35.0,0.0,10.0,38.0,48.0,3.0,140.0,143.0,81.0,555.0,636.0,2326.0,18633.0,20959.0,2306.0,18420.0,20726.0,39004.0,200.0,170.0,20.0,150.0,170.0,85.0,64.0,0.0,63.0,63.0,159.0,1821.0,1980.0,0.0,0.0,0.0,2167.0,16812.0,18979.0,143.0,899.0,1042.0,140.0,1.0,0.0,852.0,10.0,1.0,141.0,863.0,1004.0,2.0,0.0,0.0,35.0,1.0,0.0,2.0,36.0,38.0,0.0,0.0,0.0,2017,JUL,3.0,2017-07-01
Sonoma,964.0,375.0,822.0,422.0,0.0,5.0,5.0,0.0,361.0,361.0,0.0,95.0,95.0,0.0,266.0,266.0,0.0,35.0,35.0,0.0,39.0,39.0,11.0,811.0,822.0,7.0,411.0,418.0,7.0,380.0,387.0,0.0,26.0,26.0,0.0,5.0,5.0,4.0,400.0,404.0,1194.0,15068.0,16262.0,1190.0,14591.0,15781.0,4.0,477.0,481.0,19.0,894.0,913.0,15.0,0.0,0.0,402.0,3.0,2.0,15.0,407.0,422.0,-32.0,32.0,0.0,4.0,11.0,15.0,10.0,150.0,160.0,22.0,294.0,316.0,1213.0,15962.0,17175.0,1183.0,15691.0,16874.0,30326.0,19.0,286.0,30.0,228.0,258.0,56.0,3.0,0.0,43.0,43.0,59.0,1400.0,1459.0,0.0,0.0,0.0,1154.0,14562.0,15716.0,82.0,706.0,788.0,78.0,1.0,0.0,658.0,14.0,3.0,79.0,675.0,754.0,3.0,0.0,0.0,29.0,2.0,0.0,3.0,31.0,34.0,0.0,3.0,3.0,2017,JUL,3.0,2017-07-01
Stanislaus,2804.0,697.0,2785.0,1761.0,5.0,22.0,27.0,1.0,929.0,930.0,1.0,524.0,525.0,0.0,405.0,405.0,0.0,10.0,10.0,0.0,94.0,94.0,59.0,2726.0,2785.0,30.0,1202.0,1232.0,25.0,1149.0,1174.0,4.0,39.0,43.0,1.0,14.0,15.0,29.0,1524.0,1553.0,4906.0,32339.0,37245.0,4906.0,32339.0,37245.0,0.0,0.0,0.0,205.0,2846.0,3051.0,76.0,0.0,1.0,1675.0,8.0,1.0,77.0,1684.0,1761.0,-26.0,26.0,0.0,15.0,90.0,105.0,31.0,488.0,519.0,108.0,558.0,666.0,5111.0,35185.0,40296.0,5078.0,34983.0,40061.0,83415.0,13.0,225.0,32.0,175.0,207.0,30.0,5.0,1.0,27.0,28.0,295.0,3257.0,3552.0,0.0,0.0,0.0,4816.0,31928.0,36744.0,371.0,1397.0,1768.0,370.0,1.0,0.0,1379.0,10.0,0.0,371.0,1389.0,1760.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,2017,JUL,3.0,2017-07-01
Sutter,345.0,95.0,349.0,186.0,0.0,2.0,2.0,0.0,143.0,143.0,0.0,62.0,62.0,0.0,81.0,81.0,0.0,3.0,3.0,0.0,20.0,20.0,7.0,342.0,349.0,5.0,137.0,142.0,4.0,127.0,131.0,1.0,8.0,9.0,0.0,2.0,2.0,2.0,205.0,207.0,666.0,4391.0,5057.0,666.0,4391.0,5057.0,0.0,0.0,0.0,24.0,439.0,463.0,7.0,0.0,0.0,176.0,3.0,0.0,7.0,179.0,186.0,-12.0,12.0,0.0,5.0,27.0,32.0,2.0,84.0,86.0,22.0,137.0,159.0,690.0,4830.0,5520.0,675.0,4781.0,5456.0,12571.0,4.0,58.0,14.0,38.0,52.0,14.0,2.0,1.0,11.0,12.0,53.0,442.0,495.0,0.0,0.0,0.0,637.0,4388.0,5025.0,44.0,226.0,270.0,41.0,2.0,0.0,214.0,2.0,0.0,43.0,216.0,259.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,10.0,11.0,0.0,0.0,0.0,2017,JUL,3.0,2017-07-01
Tehama,408.0,70.0,334.0,196.0,1.0,15.0,16.0,0.0,117.0,117.0,0.0,24.0,24.0,0.0,93.0,93.0,0.0,4.0,4.0,0.0,21.0,21.0,3.0,331.0,334.0,2.0,140.0,142.0,2.0,134.0,136.0,0.0,5.0,5.0,0.0,1.0,1.0,1.0,191.0,192.0,451.0,3529.0,3980.0,451.0,3529.0,3980.0,0.0,0.0,0.0,-10.0,384.0,374.0,5.0,0.0,0.0,191.0,0.0,0.0,5.0,191.0,196.0,-23.0,23.0,0.0,1.0,20.0,21.0,3.0,42.0,45.0,4.0,108.0,112.0,441.0,3913.0,4354.0,441.0,3902.0,4343.0,9379.0,0.0,10.0,0.0,10.0,10.0,1.0,0.0,0.0,1.0,1.0,18.0,353.0,371.0,0.0,5.0,5.0,423.0,3560.0,3983.0,28.0,168.0,196.0,28.0,0.0,0.0,164.0,0.0,0.0,28.0,164.0,192.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2017,JUL,3.0,2017-07-01
Trinity,75.0,7.0,68.0,40.0,0.0,2.0,2.0,0.0,28.0,28.0,0.0,10.0,10.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.0,68.0,0.0,28.0,28.0,0.0,17.0,17.0,0.0,9.0,9.0,0.0,2.0,2.0,1.0,39.0,40.0,59.0,821.0,880.0,59.0,821.0,880.0,0.0,0.0,0.0,5.0,81.0,86.0,1.0,0.0,0.0,39.0,0.0,0.0,1.0,39.0,40.0,4.0,-4.0,0.0,0.0,4.0,4.0,0.0,22.0,22.0,0.0,20.0,20.0,64.0,902.0,966.0,64.0,900.0,964.0,1685.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,109.0,110.0,0.0,0.0,0.0,63.0,793.0,856.0,2.0,25.0,27.0,2.0,0.0,0.0,25.0,0.0,0.0,2.0,25.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,JUL,3.0,2017-07-01
Tulare,2676.0,384.0,2352.0,1855.0,5.0,27.0,32.0,0.0,432.0,432.0,0.0,371.0,371.0,0.0,61.0,61.0,0.0,38.0,38.0,0.0,65.0,65.0,41.0,1510.0,1551.0,11.0,791.0,802.0,10.0,728.0,738.0,1.0,52.0,53.0,0.0,11.0,11.0,30.0,719.0,749.0,7048.0,43564.0,50612.0,7085.0,43688.0,50773.0,-37.0,-124.0,-161.0,369.0,3691.0,4060.0,135.0,1.0,0.0,1675.0,30.0,14.0,136.0,1719.0,1855.0,-32.0,32.0,0.0,19.0,52.0,71.0,38.0,487.0,525.0,208.0,1401.0,1609.0,7417.0,47255.0,54672.0,7354.0,46340.0,53694.0,118293.0,120.0,888.0,62.0,709.0,771.0,253.0,2.0,1.0,206.0,207.0,400.0,3809.0,4209.0,0.0,0.0,0.0,7017.0,43446.0,50463.0,454.0,2315.0,2769.0,445.0,3.0,0.0,2198.0,32.0,3.0,448.0,2233.0,2681.0,6.0,0.0,0.0,76.0,6.0,0.0,6.0,82.0,88.0,0.0,0.0,0.0,2017,JUL,3.0,2017-07-01
