county,apps_rcvd_during_month,online_apps_rcvd_during_month,apps_disposed_during_month,apps_approved,pacf_apps_approved_over_30d,nacf_apps_approved_over_30d,total_apps_approved_over_30d,pacf_apps_denied,nacf_apps_denied,total_apps_denied,pacf_apps_denied_because_ineligible,nacf_apps_denied_because_ineligible,total_apps_denied_because_ineligible,pacf_apps_denied_procedural_reasons,nacf_apps_denied_procedural_reasons,total_apps_denied_procedural_reasons,pacf_apps_denied_over_30d,nacf_apps_denied_over_30d,total_apps_denied_over_30d,pacf_apps_withdrawn,nacf_apps_withdrawn,total_apps_withdrawn,pacf_apps_processed_under_ES_disposed_during_month,nacf_apps_processed_under_ES_disposed_during_month,total_apps_processed_under_ES_disposed_during_month,pacf_found_entitled_to_ES,nacf_found_entitled_to_ES,total_found_entitled_to_ES,pacf_benefits_issued_1_to_3d,nacf_benefits_issued_1_to_3d,total_benefits_issued_1_to_3d,pacf_benefits_issued_4_to_7d,nacf_benefits_issued_4_to_7d,total_benefits_issued_4_to_7d,pacf_benefits_issued_over_7d,nacf_benefits_issued_over_7d,total_benefits_issued_over_7d,pacf_found_not_entitled_to_ES,nacf_found_not_entitled_to_ES,total_found_not_entitled_to_ES,pacf_cases_brought_from_begin_month,nacf_cases_brought_from_begin_month,total_cases_brought_from_begin_month,pacf_item_8_from_last_month_report,nacf_item_8_from_last_month_report,total_item_8_from_last_month_report,pacf_adjustment,nacf_adjustment,total_adjustment,pacf_cases_added_during_month,nacf_cases_added_during_month,total_cases_added_during_month,pacf_federal_apps_approved,pacf_fed_st_apps_approved,pacf_state_apps_approved,nacf_federal_apps_approved,nacf_fed_st_apps_approved,nacf_state_apps_approved,pacf_apps_approved,nacf_apps_approved,total_apps_approved,pacf_change_assist_status_PACF_or_NACF,nacf_change_assist_status_PACF_or_NACF,total_change_assist_status_PACF_or_NACF,pacf_intercounty_transfers,nacf_intercounty_transfers,total_intercounty_transfers,pacf_cases_reinstated_benefits_prorated_during_month,nacf_cases_reinstated_benefits_prorated_during_month,total_cases_reinstated_benefits_prorated_during_month,pacf_other_approvals,nacf_other_approvals,total_other_approvals,pacf_total_cases_open_during_month,nacf_total_cases_open_during_month,total_total_cases_open_during_month,pacf_pure_federal_cases,nacf_pure_federal_cases,total_pure_federal_cases,federal_persons_in_6A_and_6B,state_persons_single_fed_st_combined_cases,state_persons_families_fed_st_combined_cases,pacf_fed_st_combined_cases,nacf_fed_st_combined_cases,total_fed_st_combined_cases,state_persons_single_pure_state_cases,state_persons_families_pure_state_cases,pacf_pure_state_cases,nacf_pure_state_cases,total_pure_state_cases,pacf_cases_discontinued_during_month,nacf_cases_discontinued_during_month,total_cases_discontinued_during_month,pacf_household_discontinued_failed_to_complete_app,nacf_household_discontinued_failed_to_complete_app,total_household_discontinued_failed_to_complete_app,pacf_cases_brought_forward_at_end_month,nacf_cases_brought_forward_at_end_month,total_cases_brought_forward_at_end_month,pacf_recertification_disposed_during_month,nacf_recertification_disposed_during_month,total_recertification_disposed_during_month,pacf_federal_determined_continuing_eligible,pacf_fed_st_determined_continuing_eligible,pacf_state_determined_continuing_eligible,nacf_federal_determined_continuing_eligible,nacf_fed_st_determined_continuing_eligible,nacf_state_determined_continuing_eligible,pacf_determined_continuing_eligible,nacf_determined_continuing_eligible,total_determined_continuing_eligible,pacf_federal_determined_ineligible,pacf_fed_st_determined_ineligible,pacf_state_determined_ineligible,nacf_federal_determined_ineligible,nacf_fed_st_determined_ineligible,nacf_state_determined_ineligible,pacf_determined_ineligible,nacf_determined_ineligible,total_determined_ineligible,pacf_overdue_recertifications_during_month,nacf_overdue_recertifications_during_month,total_overdue_recertifications_during_month,year,month,quarter,fulldate
Plumas,83.0,14.0,75.0,49.0,0.0,2.0,2.0,0.0,20.0,20.0,0.0,9.0,9.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,74.0,75.0,0.0,28.0,28.0,0.0,22.0,22.0,0.0,4.0,4.0,0.0,2.0,2.0,1.0,46.0,47.0,80.0,1016.0,1096.0,80.0,1016.0,1096.0,0.0,0.0,0.0,5.0,82.0,87.0,1.0,0.0,0.0,48.0,0.0,0.0,1.0,48.0,49.0,1.0,-1.0,0.0,1.0,2.0,3.0,0.0,16.0,16.0,2.0,17.0,19.0,85.0,1098.0,1183.0,85.0,1097.0,1182.0,2110.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,70.0,72.0,0.0,0.0,0.0,83.0,1028.0,1111.0,4.0,40.0,44.0,4.0,0.0,0.0,40.0,0.0,0.0,4.0,40.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
Riverside,8762.0,2232.0,8587.0,5236.0,2.0,18.0,20.0,3.0,3040.0,3043.0,3.0,1227.0,1230.0,0.0,1813.0,1813.0,0.0,19.0,19.0,0.0,308.0,308.0,233.0,8354.0,8587.0,166.0,3603.0,3769.0,161.0,3441.0,3602.0,1.0,95.0,96.0,4.0,67.0,71.0,67.0,4751.0,4818.0,14124.0,100684.0,114808.0,14124.0,100684.0,114808.0,0.0,0.0,0.0,443.0,8539.0,8982.0,248.0,7.0,0.0,4953.0,24.0,4.0,255.0,4981.0,5236.0,-198.0,198.0,0.0,27.0,243.0,270.0,97.0,1454.0,1551.0,262.0,1663.0,1925.0,14567.0,109223.0,123790.0,14462.0,108283.0,122745.0,271780.0,108.0,886.0,97.0,769.0,866.0,204.0,30.0,8.0,171.0,179.0,762.0,9486.0,10248.0,0.0,103.0,103.0,13805.0,99737.0,113542.0,927.0,4304.0,5231.0,921.0,4.0,0.0,4232.0,28.0,1.0,925.0,4261.0,5186.0,2.0,0.0,0.0,43.0,0.0,0.0,2.0,43.0,45.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
Sacramento,7298.0,2010.0,5851.0,3661.0,3.0,23.0,26.0,2.0,2005.0,2007.0,1.0,626.0,627.0,1.0,1379.0,1380.0,0.0,51.0,51.0,0.0,183.0,183.0,245.0,5606.0,5851.0,116.0,1715.0,1831.0,115.0,1709.0,1824.0,1.0,5.0,6.0,0.0,1.0,1.0,129.0,3891.0,4020.0,13428.0,78011.0,91439.0,13331.0,77560.0,90891.0,97.0,451.0,548.0,641.0,7346.0,7987.0,368.0,19.0,0.0,3217.0,33.0,24.0,387.0,3274.0,3661.0,-327.0,327.0,0.0,22.0,103.0,125.0,53.0,668.0,721.0,506.0,2974.0,3480.0,14069.0,85357.0,99426.0,13483.0,83239.0,96722.0,208081.0,126.0,2675.0,577.0,1536.0,2113.0,782.0,19.0,9.0,582.0,591.0,896.0,8391.0,9287.0,0.0,0.0,0.0,13173.0,76966.0,90139.0,957.0,4215.0,5172.0,885.0,43.0,0.0,3834.0,74.0,16.0,928.0,3924.0,4852.0,27.0,2.0,0.0,280.0,11.0,0.0,29.0,291.0,320.0,0.0,1.0,1.0,2017,APR,2.0,2017-04-01
San Benito,157.0,31.0,154.0,96.0,0.0,1.0,1.0,0.0,44.0,44.0,0.0,18.0,18.0,0.0,26.0,26.0,0.0,3.0,3.0,0.0,14.0,14.0,2.0,152.0,154.0,2.0,70.0,72.0,2.0,66.0,68.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,82.0,82.0,253.0,1951.0,2204.0,254.0,1951.0,2205.0,-1.0,0.0,-1.0,14.0,163.0,177.0,3.0,0.0,0.0,91.0,1.0,1.0,3.0,93.0,96.0,1.0,-1.0,0.0,2.0,18.0,20.0,0.0,7.0,7.0,8.0,46.0,54.0,267.0,2114.0,2381.0,266.0,2094.0,2360.0,5265.0,3.0,18.0,1.0,18.0,19.0,2.0,0.0,0.0,2.0,2.0,16.0,217.0,233.0,0.0,1.0,1.0,251.0,1897.0,2148.0,17.0,84.0,101.0,17.0,0.0,0.0,76.0,0.0,0.0,17.0,76.0,93.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
San Bernardino,11014.0,2928.0,10747.0,7800.0,6.0,36.0,42.0,2.0,2692.0,2694.0,2.0,1183.0,1185.0,0.0,1509.0,1509.0,0.0,24.0,24.0,0.0,253.0,253.0,334.0,10412.0,10746.0,250.0,5177.0,5427.0,230.0,4961.0,5191.0,11.0,123.0,134.0,9.0,93.0,102.0,84.0,5235.0,5319.0,22481.0,134326.0,156807.0,22482.0,134328.0,156810.0,-1.0,-2.0,-3.0,1004.0,11478.0,12482.0,382.0,4.0,0.0,7358.0,46.0,10.0,386.0,7414.0,7800.0,-89.0,89.0,0.0,68.0,244.0,312.0,91.0,1121.0,1212.0,548.0,2610.0,3158.0,23485.0,145804.0,169289.0,23333.0,144574.0,167907.0,366529.0,116.0,1122.0,143.0,907.0,1050.0,389.0,65.0,9.0,323.0,332.0,1490.0,12715.0,14205.0,0.0,28.0,28.0,21995.0,133089.0,155084.0,1384.0,5761.0,7145.0,1374.0,7.0,1.0,5669.0,30.0,6.0,1382.0,5705.0,7087.0,2.0,0.0,0.0,55.0,1.0,0.0,2.0,56.0,58.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
San Diego,9753.0,3281.0,9562.0,5362.0,5.0,96.0,101.0,9.0,3765.0,3774.0,9.0,3758.0,3767.0,0.0,7.0,7.0,2.0,380.0,382.0,0.0,426.0,426.0,154.0,5917.0,6071.0,76.0,2220.0,2296.0,74.0,2153.0,2227.0,2.0,47.0,49.0,0.0,20.0,20.0,78.0,3697.0,3775.0,11722.0,112178.0,123900.0,11652.0,111460.0,123112.0,70.0,718.0,788.0,611.0,9560.0,10171.0,238.0,6.0,0.0,5018.0,62.0,38.0,244.0,5118.0,5362.0,-147.0,147.0,0.0,17.0,128.0,145.0,14.0,342.0,356.0,483.0,3825.0,4308.0,12333.0,121738.0,134071.0,12016.0,119311.0,131327.0,269824.0,241.0,2443.0,307.0,1675.0,1982.0,935.0,39.0,10.0,752.0,762.0,833.0,10943.0,11776.0,0.0,7.0,7.0,11500.0,110795.0,122295.0,877.0,5530.0,6407.0,809.0,18.0,0.0,4861.0,84.0,18.0,827.0,4963.0,5790.0,50.0,0.0,0.0,549.0,12.0,6.0,50.0,567.0,617.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
San Francisco,2498.0,721.0,2190.0,1442.0,0.0,23.0,23.0,1.0,647.0,648.0,0.0,204.0,204.0,1.0,443.0,444.0,0.0,38.0,38.0,0.0,100.0,100.0,49.0,1606.0,1655.0,29.0,679.0,708.0,29.0,645.0,674.0,0.0,16.0,16.0,0.0,18.0,18.0,20.0,927.0,947.0,2044.0,29272.0,31316.0,2017.0,29153.0,31170.0,27.0,119.0,146.0,56.0,2498.0,2554.0,48.0,2.0,1.0,1320.0,26.0,45.0,51.0,1391.0,1442.0,-69.0,69.0,0.0,2.0,54.0,56.0,15.0,264.0,279.0,57.0,720.0,777.0,2100.0,31770.0,33870.0,1981.0,30142.0,32123.0,49866.0,99.0,1109.0,111.0,763.0,874.0,1145.0,54.0,8.0,865.0,873.0,145.0,2492.0,2637.0,0.0,0.0,0.0,1955.0,29278.0,31233.0,124.0,1168.0,1292.0,119.0,3.0,1.0,1081.0,42.0,26.0,123.0,1149.0,1272.0,1.0,0.0,0.0,17.0,2.0,0.0,1.0,19.0,20.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
San Joaquin,2736.0,914.0,2644.0,1775.0,3.0,35.0,38.0,1.0,745.0,746.0,1.0,399.0,400.0,0.0,346.0,346.0,0.0,13.0,13.0,0.0,123.0,123.0,83.0,2560.0,2643.0,53.0,1101.0,1154.0,48.0,1025.0,1073.0,3.0,40.0,43.0,2.0,36.0,38.0,30.0,1459.0,1489.0,6588.0,39658.0,46246.0,6588.0,39659.0,46247.0,0.0,-1.0,-1.0,178.0,2993.0,3171.0,113.0,4.0,0.0,1631.0,19.0,8.0,117.0,1658.0,1775.0,-98.0,98.0,0.0,15.0,111.0,126.0,48.0,472.0,520.0,96.0,654.0,750.0,6766.0,42651.0,49417.0,6709.0,42070.0,48779.0,108912.0,39.0,553.0,57.0,427.0,484.0,199.0,19.0,0.0,154.0,154.0,340.0,3358.0,3698.0,0.0,4.0,4.0,6426.0,39293.0,45719.0,349.0,1780.0,2129.0,347.0,2.0,0.0,1723.0,20.0,6.0,349.0,1749.0,2098.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
San Luis Obispo,615.0,131.0,611.0,362.0,1.0,8.0,9.0,0.0,167.0,167.0,0.0,43.0,43.0,0.0,124.0,124.0,0.0,12.0,12.0,0.0,82.0,82.0,8.0,310.0,318.0,3.0,217.0,220.0,3.0,214.0,217.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,93.0,98.0,836.0,8056.0,8892.0,836.0,8056.0,8892.0,0.0,0.0,0.0,44.0,704.0,748.0,15.0,0.0,0.0,344.0,1.0,2.0,15.0,347.0,362.0,-22.0,22.0,0.0,3.0,11.0,14.0,6.0,125.0,131.0,42.0,199.0,241.0,880.0,8760.0,9640.0,875.0,8720.0,9595.0,17248.0,0.0,42.0,5.0,31.0,36.0,7.0,4.0,0.0,9.0,9.0,66.0,787.0,853.0,0.0,0.0,0.0,814.0,7973.0,8787.0,52.0,417.0,469.0,51.0,0.0,0.0,382.0,2.0,0.0,51.0,384.0,435.0,1.0,0.0,0.0,33.0,0.0,0.0,1.0,33.0,34.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
San Mateo,923.0,184.0,886.0,487.0,0.0,7.0,7.0,0.0,333.0,333.0,0.0,333.0,333.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,66.0,66.0,15.0,853.0,868.0,7.0,326.0,333.0,4.0,288.0,292.0,2.0,25.0,27.0,1.0,13.0,14.0,8.0,527.0,535.0,674.0,12126.0,12800.0,688.0,12160.0,12848.0,-14.0,-34.0,-48.0,39.0,964.0,1003.0,4.0,0.0,0.0,459.0,16.0,8.0,4.0,483.0,487.0,-11.0,11.0,0.0,22.0,23.0,45.0,0.0,141.0,141.0,24.0,306.0,330.0,713.0,13090.0,13803.0,694.0,12552.0,13246.0,26038.0,33.0,506.0,19.0,396.0,415.0,175.0,10.0,0.0,142.0,142.0,33.0,1025.0,1058.0,0.0,0.0,0.0,680.0,12065.0,12745.0,53.0,567.0,620.0,53.0,0.0,0.0,523.0,20.0,4.0,53.0,547.0,600.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
Santa Barbara,1248.0,368.0,1086.0,728.0,2.0,6.0,8.0,0.0,296.0,296.0,0.0,122.0,122.0,0.0,174.0,174.0,0.0,27.0,27.0,0.0,62.0,62.0,13.0,443.0,456.0,6.0,289.0,295.0,6.0,270.0,276.0,0.0,10.0,10.0,0.0,9.0,9.0,7.0,154.0,161.0,2556.0,15059.0,17615.0,2399.0,15232.0,17631.0,157.0,-173.0,-16.0,-115.0,1447.0,1332.0,39.0,0.0,0.0,672.0,9.0,8.0,39.0,689.0,728.0,-218.0,218.0,0.0,1.0,26.0,27.0,5.0,156.0,161.0,58.0,358.0,416.0,2441.0,16506.0,18947.0,2422.0,16310.0,18732.0,39453.0,21.0,143.0,19.0,133.0,152.0,0.0,74.0,0.0,63.0,63.0,162.0,1744.0,1906.0,0.0,0.0,0.0,2279.0,14762.0,17041.0,114.0,683.0,797.0,112.0,1.0,0.0,653.0,7.0,2.0,113.0,662.0,775.0,1.0,0.0,0.0,21.0,0.0,0.0,1.0,21.0,22.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
Santa Clara,2650.0,539.0,2459.0,1482.0,1.0,14.0,15.0,0.0,717.0,717.0,0.0,246.0,246.0,0.0,471.0,471.0,0.0,16.0,16.0,0.0,260.0,260.0,45.0,1556.0,1601.0,19.0,536.0,555.0,17.0,518.0,535.0,2.0,14.0,16.0,0.0,4.0,4.0,26.0,1020.0,1046.0,3675.0,41304.0,44979.0,3856.0,41009.0,44865.0,-181.0,295.0,114.0,364.0,2892.0,3256.0,119.0,1.0,0.0,1286.0,34.0,42.0,120.0,1362.0,1482.0,92.0,-92.0,0.0,12.0,50.0,62.0,16.0,121.0,137.0,124.0,1451.0,1575.0,4039.0,44196.0,48235.0,3945.0,42748.0,46693.0,91894.0,99.0,1090.0,92.0,824.0,916.0,858.0,16.0,2.0,624.0,626.0,206.0,3622.0,3828.0,0.0,0.0,0.0,3833.0,40574.0,44407.0,288.0,2702.0,2990.0,273.0,6.0,0.0,2325.0,50.0,20.0,279.0,2395.0,2674.0,9.0,0.0,0.0,292.0,8.0,7.0,9.0,307.0,316.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
Santa Cruz,776.0,238.0,724.0,497.0,1.0,14.0,15.0,0.0,182.0,182.0,0.0,51.0,51.0,0.0,131.0,131.0,0.0,22.0,22.0,0.0,45.0,45.0,5.0,471.0,476.0,4.0,213.0,217.0,4.0,211.0,215.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,258.0,259.0,1060.0,12693.0,13753.0,1050.0,12664.0,13714.0,10.0,29.0,39.0,44.0,1064.0,1108.0,11.0,0.0,0.0,484.0,2.0,0.0,11.0,486.0,497.0,-18.0,18.0,0.0,1.0,24.0,25.0,0.0,2.0,2.0,50.0,534.0,584.0,1104.0,13757.0,14861.0,1100.0,13702.0,14802.0,26695.0,4.0,57.0,4.0,47.0,51.0,0.0,11.0,0.0,8.0,8.0,83.0,1297.0,1380.0,0.0,0.0,0.0,1021.0,12460.0,13481.0,53.0,588.0,641.0,51.0,1.0,0.0,566.0,0.0,0.0,52.0,566.0,618.0,1.0,0.0,0.0,22.0,0.0,0.0,1.0,22.0,23.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
Shasta,929.0,184.0,907.0,529.0,1.0,22.0,23.0,0.0,354.0,354.0,0.0,118.0,118.0,0.0,236.0,236.0,0.0,4.0,4.0,0.0,24.0,24.0,17.0,890.0,907.0,12.0,381.0,393.0,12.0,372.0,384.0,0.0,7.0,7.0,0.0,2.0,2.0,5.0,509.0,514.0,1153.0,10457.0,11610.0,1153.0,10457.0,11610.0,0.0,0.0,0.0,62.0,956.0,1018.0,20.0,0.0,0.0,509.0,0.0,0.0,20.0,509.0,529.0,-1.0,1.0,0.0,8.0,40.0,48.0,6.0,167.0,173.0,29.0,239.0,268.0,1215.0,11413.0,12628.0,1211.0,11372.0,12583.0,23428.0,2.0,27.0,4.0,23.0,27.0,20.0,0.0,0.0,18.0,18.0,102.0,1040.0,1142.0,0.0,15.0,15.0,1113.0,10373.0,11486.0,57.0,365.0,422.0,57.0,0.0,0.0,357.0,1.0,0.0,57.0,358.0,415.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
Sierra,5.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,1.0,3.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,148.0,157.0,9.0,148.0,157.0,0.0,0.0,0.0,2.0,6.0,8.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,11.0,154.0,165.0,11.0,154.0,165.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,12.0,0.0,0.0,0.0,10.0,143.0,153.0,1.0,7.0,8.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
Siskiyou,218.0,75.0,214.0,104.0,0.0,1.0,1.0,0.0,99.0,99.0,0.0,45.0,45.0,0.0,54.0,54.0,0.0,2.0,2.0,0.0,11.0,11.0,7.0,207.0,214.0,6.0,78.0,84.0,6.0,63.0,69.0,0.0,6.0,6.0,0.0,9.0,9.0,1.0,129.0,130.0,351.0,2586.0,2937.0,351.0,2586.0,2937.0,0.0,0.0,0.0,30.0,214.0,244.0,7.0,0.0,0.0,97.0,0.0,0.0,7.0,97.0,104.0,7.0,-7.0,0.0,2.0,6.0,8.0,1.0,23.0,24.0,13.0,95.0,108.0,381.0,2800.0,3181.0,380.0,2789.0,3169.0,6600.0,0.0,12.0,1.0,9.0,10.0,3.0,0.0,0.0,2.0,2.0,33.0,225.0,258.0,0.0,2.0,2.0,348.0,2575.0,2923.0,12.0,129.0,141.0,11.0,0.0,0.0,129.0,0.0,0.0,11.0,129.0,140.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
Solano,1310.0,342.0,1103.0,667.0,2.0,12.0,14.0,0.0,369.0,369.0,0.0,108.0,108.0,0.0,261.0,261.0,0.0,29.0,29.0,0.0,67.0,67.0,14.0,646.0,660.0,9.0,355.0,364.0,9.0,349.0,358.0,0.0,6.0,6.0,0.0,0.0,0.0,5.0,291.0,296.0,2260.0,17380.0,19640.0,2362.0,17055.0,19417.0,-102.0,325.0,223.0,191.0,1321.0,1512.0,48.0,1.0,0.0,612.0,4.0,2.0,49.0,618.0,667.0,48.0,-48.0,0.0,6.0,64.0,70.0,5.0,111.0,116.0,83.0,576.0,659.0,2451.0,18701.0,21152.0,2429.0,18497.0,20926.0,39446.0,195.0,174.0,22.0,147.0,169.0,83.0,58.0,0.0,57.0,57.0,157.0,1761.0,1918.0,0.0,0.0,0.0,2294.0,16940.0,19234.0,161.0,858.0,1019.0,156.0,0.0,0.0,823.0,8.0,1.0,156.0,832.0,988.0,5.0,0.0,0.0,26.0,0.0,0.0,5.0,26.0,31.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
Sonoma,876.0,316.0,777.0,393.0,0.0,6.0,6.0,1.0,341.0,342.0,0.0,100.0,100.0,1.0,241.0,242.0,0.0,30.0,30.0,0.0,42.0,42.0,9.0,768.0,777.0,4.0,356.0,360.0,3.0,319.0,322.0,1.0,26.0,27.0,0.0,11.0,11.0,5.0,412.0,417.0,1340.0,15343.0,16683.0,1311.0,14702.0,16013.0,29.0,641.0,670.0,0.0,745.0,745.0,15.0,2.0,0.0,370.0,4.0,2.0,17.0,376.0,393.0,-32.0,32.0,0.0,0.0,17.0,17.0,5.0,145.0,150.0,10.0,175.0,185.0,1340.0,16088.0,17428.0,1302.0,15810.0,17112.0,30959.0,19.0,300.0,38.0,230.0,268.0,62.0,3.0,0.0,48.0,48.0,70.0,1425.0,1495.0,0.0,0.0,0.0,1270.0,14663.0,15933.0,85.0,733.0,818.0,80.0,3.0,0.0,689.0,18.0,1.0,83.0,708.0,791.0,2.0,0.0,0.0,23.0,2.0,0.0,2.0,25.0,27.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
Stanislaus,2586.0,528.0,2541.0,1714.0,5.0,54.0,59.0,1.0,698.0,699.0,1.0,377.0,378.0,0.0,321.0,321.0,0.0,8.0,8.0,0.0,128.0,128.0,56.0,2484.0,2540.0,35.0,1153.0,1188.0,25.0,1101.0,1126.0,5.0,33.0,38.0,5.0,19.0,24.0,21.0,1331.0,1352.0,5122.0,32425.0,37547.0,5122.0,32426.0,37548.0,0.0,-1.0,-1.0,167.0,2733.0,2900.0,72.0,0.0,0.0,1634.0,6.0,2.0,72.0,1642.0,1714.0,-38.0,38.0,0.0,22.0,123.0,145.0,32.0,398.0,430.0,79.0,532.0,611.0,5289.0,35158.0,40447.0,5258.0,34946.0,40204.0,84069.0,20.0,219.0,31.0,181.0,212.0,32.0,8.0,0.0,31.0,31.0,308.0,2856.0,3164.0,0.0,0.0,0.0,4981.0,32302.0,37283.0,326.0,1337.0,1663.0,326.0,0.0,0.0,1313.0,9.0,0.0,326.0,1322.0,1648.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
Sutter,423.0,100.0,410.0,225.0,0.0,1.0,1.0,0.0,164.0,164.0,0.0,56.0,56.0,0.0,108.0,108.0,0.0,2.0,2.0,0.0,21.0,21.0,17.0,392.0,409.0,15.0,169.0,184.0,12.0,164.0,176.0,1.0,4.0,5.0,2.0,1.0,3.0,2.0,223.0,225.0,663.0,4563.0,5226.0,663.0,4563.0,5226.0,0.0,0.0,0.0,53.0,456.0,509.0,16.0,0.0,0.0,208.0,0.0,1.0,16.0,209.0,225.0,-6.0,6.0,0.0,6.0,28.0,34.0,6.0,70.0,76.0,31.0,143.0,174.0,716.0,5019.0,5735.0,701.0,4957.0,5658.0,13040.0,6.0,72.0,15.0,49.0,64.0,15.0,3.0,0.0,13.0,13.0,34.0,482.0,516.0,0.0,0.0,0.0,682.0,4537.0,5219.0,42.0,185.0,227.0,40.0,2.0,0.0,180.0,0.0,0.0,42.0,180.0,222.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
Tehama,340.0,45.0,320.0,175.0,0.0,7.0,7.0,0.0,125.0,125.0,0.0,36.0,36.0,0.0,89.0,89.0,0.0,4.0,4.0,0.0,20.0,20.0,4.0,315.0,319.0,4.0,126.0,130.0,4.0,121.0,125.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0,189.0,189.0,454.0,3594.0,4048.0,454.0,3594.0,4048.0,0.0,0.0,0.0,11.0,315.0,326.0,7.0,0.0,0.0,168.0,0.0,0.0,7.0,168.0,175.0,-10.0,10.0,0.0,6.0,19.0,25.0,1.0,33.0,34.0,7.0,85.0,92.0,465.0,3909.0,4374.0,464.0,3894.0,4358.0,9422.0,0.0,15.0,1.0,13.0,14.0,1.0,2.0,0.0,2.0,2.0,22.0,359.0,381.0,0.0,4.0,4.0,443.0,3550.0,3993.0,24.0,139.0,163.0,24.0,0.0,0.0,134.0,0.0,0.0,24.0,134.0,158.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
Trinity,65.0,3.0,75.0,55.0,0.0,4.0,4.0,0.0,20.0,20.0,0.0,5.0,5.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0,43.0,43.0,0.0,28.0,28.0,0.0,8.0,8.0,0.0,7.0,7.0,0.0,32.0,32.0,56.0,847.0,903.0,56.0,847.0,903.0,0.0,0.0,0.0,-3.0,96.0,93.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,55.0,55.0,-4.0,4.0,0.0,0.0,4.0,4.0,1.0,21.0,22.0,0.0,12.0,12.0,53.0,943.0,996.0,53.0,942.0,995.0,1758.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,96.0,99.0,0.0,0.0,0.0,50.0,847.0,897.0,1.0,22.0,23.0,1.0,0.0,0.0,21.0,0.0,0.0,1.0,21.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2017,APR,2.0,2017-04-01
