county,apps_rcvd_during_month,online_apps_rcvd_during_month,apps_disposed_during_month,apps_approved,pacf_apps_approved_over_30d,nacf_apps_approved_over_30d,total_apps_approved_over_30d,pacf_apps_denied,nacf_apps_denied,total_apps_denied,pacf_apps_denied_because_ineligible,nacf_apps_denied_because_ineligible,total_apps_denied_because_ineligible,pacf_apps_denied_procedural_reasons,nacf_apps_denied_procedural_reasons,total_apps_denied_procedural_reasons,pacf_apps_denied_over_30d,nacf_apps_denied_over_30d,total_apps_denied_over_30d,pacf_apps_withdrawn,nacf_apps_withdrawn,total_apps_withdrawn,pacf_apps_processed_under_ES_disposed_during_month,nacf_apps_processed_under_ES_disposed_during_month,total_apps_processed_under_ES_disposed_during_month,pacf_found_entitled_to_ES,nacf_found_entitled_to_ES,total_found_entitled_to_ES,pacf_benefits_issued_1_to_3d,nacf_benefits_issued_1_to_3d,total_benefits_issued_1_to_3d,pacf_benefits_issued_4_to_7d,nacf_benefits_issued_4_to_7d,total_benefits_issued_4_to_7d,pacf_benefits_issued_over_7d,nacf_benefits_issued_over_7d,total_benefits_issued_over_7d,pacf_found_not_entitled_to_ES,nacf_found_not_entitled_to_ES,total_found_not_entitled_to_ES,pacf_cases_brought_from_begin_month,nacf_cases_brought_from_begin_month,total_cases_brought_from_begin_month,pacf_item_8_from_last_month_report,nacf_item_8_from_last_month_report,total_item_8_from_last_month_report,pacf_adjustment,nacf_adjustment,total_adjustment,pacf_cases_added_during_month,nacf_cases_added_during_month,total_cases_added_during_month,pacf_federal_apps_approved,pacf_fed_st_apps_approved,pacf_state_apps_approved,nacf_federal_apps_approved,nacf_fed_st_apps_approved,nacf_state_apps_approved,pacf_apps_approved,nacf_apps_approved,total_apps_approved,pacf_change_assist_status_PACF_or_NACF,nacf_change_assist_status_PACF_or_NACF,total_change_assist_status_PACF_or_NACF,pacf_intercounty_transfers,nacf_intercounty_transfers,total_intercounty_transfers,pacf_cases_reinstated_benefits_prorated_during_month,nacf_cases_reinstated_benefits_prorated_during_month,total_cases_reinstated_benefits_prorated_during_month,pacf_other_approvals,nacf_other_approvals,total_other_approvals,pacf_total_cases_open_during_month,nacf_total_cases_open_during_month,total_total_cases_open_during_month,pacf_pure_federal_cases,nacf_pure_federal_cases,total_pure_federal_cases,federal_persons_in_6A_and_6B,state_persons_single_fed_st_combined_cases,state_persons_families_fed_st_combined_cases,pacf_fed_st_combined_cases,nacf_fed_st_combined_cases,total_fed_st_combined_cases,state_persons_single_pure_state_cases,state_persons_families_pure_state_cases,pacf_pure_state_cases,nacf_pure_state_cases,total_pure_state_cases,pacf_cases_discontinued_during_month,nacf_cases_discontinued_during_month,total_cases_discontinued_during_month,pacf_household_discontinued_failed_to_complete_app,nacf_household_discontinued_failed_to_complete_app,total_household_discontinued_failed_to_complete_app,pacf_cases_brought_forward_at_end_month,nacf_cases_brought_forward_at_end_month,total_cases_brought_forward_at_end_month,pacf_recertification_disposed_during_month,nacf_recertification_disposed_during_month,total_recertification_disposed_during_month,pacf_federal_determined_continuing_eligible,pacf_fed_st_determined_continuing_eligible,pacf_state_determined_continuing_eligible,nacf_federal_determined_continuing_eligible,nacf_fed_st_determined_continuing_eligible,nacf_state_determined_continuing_eligible,pacf_determined_continuing_eligible,nacf_determined_continuing_eligible,total_determined_continuing_eligible,pacf_federal_determined_ineligible,pacf_fed_st_determined_ineligible,pacf_state_determined_ineligible,nacf_federal_determined_ineligible,nacf_fed_st_determined_ineligible,nacf_state_determined_ineligible,pacf_determined_ineligible,nacf_determined_ineligible,total_determined_ineligible,pacf_overdue_recertifications_during_month,nacf_overdue_recertifications_during_month,total_overdue_recertifications_during_month,year,month,quarter,fulldate
Plumas,76.0,7.0,83.0,49.0,0.0,2.0,2.0,0.0,34.0,34.0,0.0,15.0,15.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,81.0,83.0,1.0,30.0,31.0,1.0,26.0,27.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,51.0,52.0,83.0,1028.0,1111.0,83.0,1028.0,1111.0,0.0,0.0,0.0,2.0,85.0,87.0,3.0,0.0,0.0,46.0,0.0,0.0,3.0,46.0,49.0,-5.0,5.0,0.0,0.0,4.0,4.0,2.0,18.0,20.0,2.0,12.0,14.0,85.0,1113.0,1198.0,85.0,1112.0,1197.0,2184.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,125.0,127.0,0.0,0.0,0.0,83.0,988.0,1071.0,5.0,38.0,43.0,5.0,0.0,0.0,36.0,0.0,0.0,5.0,36.0,41.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
Riverside,10426.0,2851.0,10109.0,6144.0,6.0,13.0,19.0,4.0,3610.0,3614.0,4.0,1421.0,1425.0,0.0,2189.0,2189.0,0.0,8.0,8.0,0.0,351.0,351.0,284.0,9824.0,10108.0,196.0,4196.0,4392.0,184.0,3967.0,4151.0,5.0,140.0,145.0,7.0,89.0,96.0,88.0,5628.0,5716.0,13805.0,99737.0,113542.0,13805.0,99737.0,113542.0,0.0,0.0,0.0,621.0,9728.0,10349.0,294.0,3.0,1.0,5801.0,32.0,13.0,298.0,5846.0,6144.0,-97.0,97.0,0.0,32.0,230.0,262.0,108.0,1615.0,1723.0,280.0,1940.0,2220.0,14426.0,109465.0,123891.0,14322.0,108526.0,122848.0,271353.0,107.0,888.0,96.0,768.0,864.0,208.0,25.0,8.0,171.0,179.0,688.0,9030.0,9718.0,0.0,104.0,104.0,13738.0,100435.0,114173.0,1004.0,4719.0,5723.0,996.0,6.0,0.0,4630.0,38.0,5.0,1002.0,4673.0,5675.0,2.0,0.0,0.0,46.0,0.0,0.0,2.0,46.0,48.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
Sacramento,7898.0,2148.0,6687.0,4158.0,0.0,27.0,27.0,5.0,2334.0,2339.0,1.0,746.0,747.0,4.0,1588.0,1592.0,0.0,83.0,83.0,0.0,190.0,190.0,266.0,6421.0,6687.0,127.0,1824.0,1951.0,127.0,1809.0,1936.0,0.0,12.0,12.0,0.0,3.0,3.0,139.0,4597.0,4736.0,13254.0,77319.0,90573.0,13173.0,76966.0,90139.0,81.0,353.0,434.0,675.0,8124.0,8799.0,397.0,8.0,0.0,3676.0,39.0,38.0,405.0,3753.0,4158.0,-327.0,327.0,0.0,11.0,106.0,117.0,58.0,759.0,817.0,528.0,3179.0,3707.0,13929.0,85443.0,99372.0,13362.0,83242.0,96604.0,206722.0,117.0,2711.0,563.0,1630.0,2193.0,762.0,15.0,4.0,571.0,575.0,909.0,8359.0,9268.0,0.0,0.0,0.0,13020.0,77084.0,90104.0,1029.0,4358.0,5387.0,950.0,46.0,1.0,3950.0,77.0,17.0,997.0,4044.0,5041.0,31.0,0.0,1.0,308.0,5.0,1.0,32.0,314.0,346.0,9.0,28.0,37.0,2017,MAY,2.0,2017-05-01
San Benito,146.0,28.0,158.0,88.0,0.0,1.0,1.0,0.0,65.0,65.0,0.0,17.0,17.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,156.0,158.0,2.0,58.0,60.0,2.0,55.0,57.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,98.0,98.0,251.0,1897.0,2148.0,251.0,1897.0,2148.0,0.0,0.0,0.0,-9.0,185.0,176.0,3.0,0.0,0.0,83.0,2.0,0.0,3.0,85.0,88.0,-22.0,22.0,0.0,4.0,7.0,11.0,1.0,7.0,8.0,5.0,64.0,69.0,242.0,2082.0,2324.0,241.0,2061.0,2302.0,5150.0,4.0,20.0,1.0,20.0,21.0,1.0,0.0,0.0,1.0,1.0,9.0,165.0,174.0,0.0,0.0,0.0,233.0,1917.0,2150.0,7.0,91.0,98.0,7.0,0.0,0.0,86.0,1.0,0.0,7.0,87.0,94.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
San Bernardino,12413.0,3329.0,12165.0,8654.0,3.0,35.0,38.0,5.0,3208.0,3213.0,5.0,1348.0,1353.0,0.0,1860.0,1860.0,0.0,24.0,24.0,0.0,298.0,298.0,409.0,11753.0,12162.0,291.0,5636.0,5927.0,268.0,5372.0,5640.0,12.0,152.0,164.0,11.0,112.0,123.0,118.0,6117.0,6235.0,21995.0,133088.0,155083.0,21995.0,133089.0,155084.0,0.0,-1.0,-1.0,1267.0,12790.0,14057.0,474.0,4.0,0.0,8105.0,47.0,24.0,478.0,8176.0,8654.0,-94.0,94.0,0.0,69.0,256.0,325.0,104.0,1453.0,1557.0,710.0,2811.0,3521.0,23262.0,145878.0,169140.0,23116.0,144642.0,167758.0,365382.0,121.0,1093.0,138.0,908.0,1046.0,390.0,72.0,8.0,328.0,336.0,1303.0,12037.0,13340.0,1.0,37.0,38.0,21959.0,133841.0,155800.0,1635.0,6153.0,7788.0,1622.0,11.0,0.0,6050.0,40.0,11.0,1633.0,6101.0,7734.0,2.0,0.0,0.0,50.0,2.0,0.0,2.0,52.0,54.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
San Diego,10863.0,3777.0,10389.0,6004.0,2.0,114.0,116.0,9.0,3930.0,3939.0,9.0,3923.0,3932.0,0.0,7.0,7.0,3.0,565.0,568.0,0.0,446.0,446.0,102.0,5576.0,5678.0,53.0,2109.0,2162.0,50.0,2049.0,2099.0,3.0,47.0,50.0,0.0,13.0,13.0,49.0,3467.0,3516.0,11512.0,111472.0,122984.0,11500.0,110795.0,122295.0,12.0,677.0,689.0,698.0,10150.0,10848.0,231.0,7.0,1.0,5640.0,87.0,38.0,239.0,5765.0,6004.0,-43.0,43.0,0.0,9.0,134.0,143.0,14.0,324.0,338.0,479.0,3884.0,4363.0,12210.0,121622.0,133832.0,11890.0,119212.0,131102.0,269329.0,245.0,2424.0,308.0,1673.0,1981.0,926.0,44.0,12.0,737.0,749.0,733.0,10687.0,11420.0,0.0,8.0,8.0,11477.0,110935.0,122412.0,946.0,5931.0,6877.0,870.0,20.0,0.0,5266.0,103.0,22.0,890.0,5391.0,6281.0,55.0,1.0,0.0,529.0,10.0,1.0,56.0,540.0,596.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
San Francisco,2793.0,833.0,2357.0,1517.0,0.0,15.0,15.0,0.0,735.0,735.0,0.0,251.0,251.0,0.0,484.0,484.0,0.0,31.0,31.0,0.0,105.0,105.0,50.0,1734.0,1784.0,32.0,731.0,763.0,29.0,683.0,712.0,2.0,32.0,34.0,1.0,16.0,17.0,18.0,1003.0,1021.0,1968.0,29358.0,31326.0,1955.0,29278.0,31233.0,13.0,80.0,93.0,149.0,2542.0,2691.0,63.0,1.0,0.0,1384.0,31.0,38.0,64.0,1453.0,1517.0,-15.0,15.0,0.0,2.0,49.0,51.0,19.0,240.0,259.0,79.0,785.0,864.0,2117.0,31900.0,34017.0,1989.0,30310.0,32299.0,49912.0,95.0,1071.0,121.0,732.0,853.0,1136.0,53.0,7.0,858.0,865.0,155.0,2509.0,2664.0,0.0,0.0,0.0,1962.0,29391.0,31353.0,131.0,1282.0,1413.0,122.0,7.0,0.0,1194.0,39.0,19.0,129.0,1252.0,1381.0,2.0,0.0,0.0,29.0,1.0,0.0,2.0,30.0,32.0,0.0,1.0,1.0,2017,MAY,2.0,2017-05-01
San Joaquin,3072.0,1099.0,3067.0,2011.0,2.0,30.0,32.0,0.0,884.0,884.0,0.0,432.0,432.0,0.0,452.0,452.0,0.0,16.0,16.0,0.0,172.0,172.0,104.0,2962.0,3066.0,63.0,1200.0,1263.0,56.0,1114.0,1170.0,2.0,47.0,49.0,5.0,39.0,44.0,41.0,1762.0,1803.0,6426.0,39292.0,45718.0,6426.0,39293.0,45719.0,0.0,-1.0,-1.0,244.0,3371.0,3615.0,131.0,1.0,1.0,1844.0,20.0,14.0,133.0,1878.0,2011.0,-94.0,94.0,0.0,28.0,107.0,135.0,44.0,534.0,578.0,133.0,758.0,891.0,6670.0,42663.0,49333.0,6616.0,42072.0,48688.0,108514.0,38.0,559.0,53.0,428.0,481.0,209.0,28.0,1.0,163.0,164.0,346.0,3436.0,3782.0,0.0,0.0,0.0,6324.0,39227.0,45551.0,457.0,2073.0,2530.0,454.0,2.0,0.0,2021.0,17.0,8.0,456.0,2046.0,2502.0,0.0,1.0,0.0,26.0,1.0,0.0,1.0,27.0,28.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
San Luis Obispo,794.0,199.0,723.0,430.0,0.0,10.0,10.0,0.0,180.0,180.0,0.0,62.0,62.0,0.0,118.0,118.0,0.0,7.0,7.0,0.0,113.0,113.0,15.0,365.0,380.0,12.0,244.0,256.0,11.0,238.0,249.0,1.0,5.0,6.0,0.0,1.0,1.0,3.0,121.0,124.0,814.0,7973.0,8787.0,814.0,7973.0,8787.0,0.0,0.0,0.0,38.0,846.0,884.0,16.0,0.0,0.0,412.0,2.0,0.0,16.0,414.0,430.0,-19.0,19.0,0.0,4.0,21.0,25.0,5.0,106.0,111.0,32.0,286.0,318.0,852.0,8819.0,9671.0,847.0,8781.0,9628.0,17166.0,0.0,40.0,5.0,30.0,35.0,7.0,4.0,0.0,8.0,8.0,59.0,851.0,910.0,0.0,0.0,0.0,793.0,7968.0,8761.0,71.0,405.0,476.0,69.0,1.0,0.0,367.0,1.0,0.0,70.0,368.0,438.0,1.0,0.0,0.0,36.0,1.0,0.0,1.0,37.0,38.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
San Mateo,1077.0,216.0,1057.0,525.0,0.0,13.0,13.0,40.0,420.0,460.0,40.0,420.0,460.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,72.0,72.0,15.0,853.0,868.0,7.0,326.0,333.0,4.0,288.0,292.0,2.0,25.0,27.0,1.0,13.0,14.0,8.0,527.0,535.0,659.0,11989.0,12648.0,680.0,12065.0,12745.0,-21.0,-76.0,-97.0,50.0,1012.0,1062.0,14.0,0.0,0.0,487.0,12.0,12.0,14.0,511.0,525.0,-6.0,6.0,0.0,27.0,27.0,54.0,0.0,151.0,151.0,15.0,317.0,332.0,709.0,13001.0,13710.0,692.0,12462.0,13154.0,25776.0,36.0,505.0,17.0,397.0,414.0,179.0,10.0,0.0,142.0,142.0,49.0,1038.0,1087.0,0.0,0.0,0.0,660.0,11963.0,12623.0,48.0,620.0,668.0,47.0,1.0,0.0,578.0,15.0,6.0,48.0,599.0,647.0,0.0,0.0,0.0,19.0,1.0,1.0,0.0,21.0,21.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
Santa Barbara,1365.0,370.0,1238.0,808.0,2.0,18.0,20.0,0.0,361.0,361.0,0.0,153.0,153.0,0.0,208.0,208.0,0.0,42.0,42.0,0.0,69.0,69.0,24.0,441.0,465.0,13.0,298.0,311.0,12.0,282.0,294.0,1.0,14.0,15.0,0.0,2.0,2.0,11.0,143.0,154.0,2203.0,14943.0,17146.0,2279.0,14762.0,17041.0,-76.0,181.0,105.0,-6.0,1555.0,1549.0,50.0,1.0,0.0,749.0,7.0,1.0,51.0,757.0,808.0,-149.0,149.0,0.0,2.0,25.0,27.0,17.0,160.0,177.0,73.0,464.0,537.0,2197.0,16498.0,18695.0,2181.0,16304.0,18485.0,38563.0,18.0,151.0,16.0,136.0,152.0,0.0,68.0,0.0,58.0,58.0,163.0,1694.0,1857.0,0.0,0.0,0.0,2034.0,14804.0,16838.0,110.0,692.0,802.0,107.0,2.0,0.0,659.0,3.0,2.0,109.0,664.0,773.0,1.0,0.0,0.0,28.0,0.0,0.0,1.0,28.0,29.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
Santa Clara,2854.0,613.0,2703.0,1637.0,0.0,12.0,12.0,1.0,787.0,788.0,1.0,288.0,289.0,0.0,499.0,499.0,0.0,21.0,21.0,0.0,278.0,278.0,34.0,1669.0,1703.0,14.0,542.0,556.0,14.0,533.0,547.0,0.0,6.0,6.0,0.0,3.0,3.0,20.0,1127.0,1147.0,3629.0,40884.0,44513.0,3833.0,40574.0,44407.0,-204.0,310.0,106.0,355.0,2995.0,3350.0,111.0,0.0,0.0,1468.0,26.0,32.0,111.0,1526.0,1637.0,113.0,-113.0,0.0,12.0,53.0,65.0,8.0,119.0,127.0,111.0,1410.0,1521.0,3984.0,43879.0,47863.0,3886.0,42468.0,46354.0,91187.0,94.0,1068.0,95.0,805.0,900.0,818.0,16.0,3.0,606.0,609.0,213.0,3393.0,3606.0,0.0,0.0,0.0,3771.0,40486.0,44257.0,305.0,2656.0,2961.0,283.0,7.0,1.0,2258.0,56.0,14.0,291.0,2328.0,2619.0,14.0,0.0,0.0,317.0,5.0,6.0,14.0,328.0,342.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
Santa Cruz,904.0,308.0,794.0,524.0,0.0,12.0,12.0,0.0,215.0,215.0,0.0,86.0,86.0,0.0,129.0,129.0,0.0,23.0,23.0,0.0,55.0,55.0,14.0,542.0,556.0,5.0,226.0,231.0,5.0,222.0,227.0,0.0,4.0,4.0,0.0,0.0,0.0,9.0,316.0,325.0,1010.0,12536.0,13546.0,1021.0,12460.0,13481.0,-11.0,76.0,65.0,67.0,1226.0,1293.0,19.0,0.0,0.0,503.0,1.0,1.0,19.0,505.0,524.0,-21.0,21.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,69.0,686.0,755.0,1077.0,13762.0,14839.0,1074.0,13705.0,14779.0,26514.0,3.0,57.0,3.0,48.0,51.0,0.0,12.0,0.0,9.0,9.0,77.0,1179.0,1256.0,0.0,0.0,0.0,1000.0,12583.0,13583.0,82.0,652.0,734.0,81.0,0.0,0.0,620.0,5.0,0.0,81.0,625.0,706.0,1.0,0.0,0.0,27.0,0.0,0.0,1.0,27.0,28.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
Shasta,1079.0,246.0,1059.0,573.0,1.0,31.0,32.0,0.0,466.0,466.0,0.0,164.0,164.0,0.0,302.0,302.0,0.0,11.0,11.0,0.0,20.0,20.0,18.0,1041.0,1059.0,7.0,401.0,408.0,6.0,394.0,400.0,1.0,4.0,5.0,0.0,3.0,3.0,11.0,640.0,651.0,1113.0,10373.0,11486.0,1113.0,10373.0,11486.0,0.0,0.0,0.0,85.0,1076.0,1161.0,20.0,0.0,0.0,551.0,1.0,1.0,20.0,553.0,573.0,-3.0,3.0,0.0,9.0,49.0,58.0,13.0,188.0,201.0,46.0,283.0,329.0,1198.0,11449.0,12647.0,1194.0,11411.0,12605.0,23511.0,2.0,24.0,4.0,20.0,24.0,19.0,3.0,0.0,18.0,18.0,74.0,1090.0,1164.0,0.0,14.0,14.0,1124.0,10359.0,11483.0,80.0,467.0,547.0,80.0,0.0,0.0,462.0,2.0,0.0,80.0,464.0,544.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
Sierra,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,143.0,153.0,10.0,143.0,153.0,0.0,0.0,0.0,2.0,7.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,12.0,150.0,162.0,12.0,150.0,162.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,12.0,142.0,154.0,2.0,4.0,6.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
Siskiyou,230.0,63.0,246.0,137.0,0.0,1.0,1.0,0.0,102.0,102.0,0.0,36.0,36.0,0.0,66.0,66.0,0.0,0.0,0.0,0.0,7.0,7.0,3.0,243.0,246.0,2.0,96.0,98.0,1.0,86.0,87.0,1.0,7.0,8.0,0.0,3.0,3.0,1.0,147.0,148.0,348.0,2575.0,2923.0,348.0,2575.0,2923.0,0.0,0.0,0.0,27.0,219.0,246.0,3.0,0.0,0.0,132.0,1.0,1.0,3.0,134.0,137.0,-1.0,1.0,0.0,1.0,5.0,6.0,3.0,21.0,24.0,21.0,58.0,79.0,375.0,2794.0,3169.0,375.0,2782.0,3157.0,6552.0,1.0,10.0,0.0,9.0,9.0,4.0,0.0,0.0,3.0,3.0,24.0,233.0,257.0,0.0,1.0,1.0,351.0,2561.0,2912.0,23.0,104.0,127.0,23.0,0.0,0.0,103.0,0.0,0.0,23.0,103.0,126.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
Solano,1558.0,417.0,1284.0,774.0,4.0,23.0,27.0,0.0,416.0,416.0,0.0,158.0,158.0,0.0,258.0,258.0,0.0,45.0,45.0,0.0,94.0,94.0,17.0,749.0,766.0,10.0,428.0,438.0,8.0,412.0,420.0,1.0,13.0,14.0,1.0,3.0,4.0,7.0,321.0,328.0,2174.0,17265.0,19439.0,2294.0,16940.0,19234.0,-120.0,325.0,205.0,257.0,1463.0,1720.0,57.0,1.0,0.0,703.0,9.0,4.0,58.0,716.0,774.0,87.0,-87.0,0.0,6.0,34.0,40.0,2.0,124.0,126.0,104.0,676.0,780.0,2431.0,18728.0,21159.0,2408.0,18514.0,20922.0,39397.0,200.0,179.0,23.0,157.0,180.0,79.0,57.0,0.0,57.0,57.0,129.0,1748.0,1877.0,0.0,0.0,0.0,2302.0,16980.0,19282.0,184.0,961.0,1145.0,179.0,2.0,0.0,919.0,7.0,0.0,181.0,926.0,1107.0,3.0,0.0,0.0,35.0,0.0,0.0,3.0,35.0,38.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
Sonoma,951.0,344.0,873.0,440.0,0.0,9.0,9.0,1.0,390.0,391.0,0.0,100.0,100.0,1.0,290.0,291.0,0.0,48.0,48.0,0.0,42.0,42.0,15.0,858.0,873.0,11.0,398.0,409.0,10.0,352.0,362.0,1.0,37.0,38.0,0.0,9.0,9.0,4.0,460.0,464.0,1279.0,15105.0,16384.0,1270.0,14663.0,15933.0,9.0,442.0,451.0,34.0,961.0,995.0,22.0,0.0,0.0,409.0,7.0,2.0,22.0,418.0,440.0,-24.0,24.0,0.0,1.0,14.0,15.0,11.0,157.0,168.0,24.0,348.0,372.0,1313.0,16066.0,17379.0,1276.0,15783.0,17059.0,30820.0,21.0,304.0,37.0,233.0,270.0,65.0,3.0,0.0,50.0,50.0,80.0,1413.0,1493.0,0.0,0.0,0.0,1233.0,14653.0,15886.0,90.0,676.0,766.0,84.0,3.0,0.0,644.0,13.0,1.0,87.0,658.0,745.0,3.0,0.0,0.0,17.0,1.0,0.0,3.0,18.0,21.0,0.0,1.0,1.0,2017,MAY,2.0,2017-05-01
Stanislaus,2837.0,670.0,2850.0,1864.0,3.0,21.0,24.0,1.0,875.0,876.0,1.0,505.0,506.0,0.0,370.0,370.0,0.0,3.0,3.0,0.0,110.0,110.0,72.0,2776.0,2848.0,33.0,1150.0,1183.0,32.0,1083.0,1115.0,0.0,43.0,43.0,1.0,24.0,25.0,39.0,1626.0,1665.0,4980.0,32300.0,37280.0,4981.0,32302.0,37283.0,-1.0,-2.0,-3.0,264.0,2854.0,3118.0,84.0,1.0,0.0,1772.0,7.0,0.0,85.0,1779.0,1864.0,9.0,-9.0,0.0,25.0,92.0,117.0,39.0,468.0,507.0,106.0,524.0,630.0,5244.0,35154.0,40398.0,5214.0,34940.0,40154.0,83890.0,16.0,231.0,30.0,185.0,215.0,30.0,7.0,0.0,29.0,29.0,255.0,2923.0,3178.0,0.0,0.0,0.0,4989.0,32231.0,37220.0,355.0,1230.0,1585.0,353.0,1.0,0.0,1206.0,11.0,0.0,354.0,1217.0,1571.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,13.0,14.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
Sutter,385.0,131.0,372.0,196.0,1.0,2.0,3.0,0.0,162.0,162.0,0.0,71.0,71.0,0.0,91.0,91.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,358.0,372.0,9.0,137.0,146.0,9.0,132.0,141.0,0.0,3.0,3.0,0.0,2.0,2.0,5.0,221.0,226.0,682.0,4537.0,5219.0,682.0,4537.0,5219.0,0.0,0.0,0.0,37.0,460.0,497.0,18.0,0.0,0.0,175.0,3.0,0.0,18.0,178.0,196.0,-10.0,10.0,0.0,3.0,38.0,41.0,4.0,71.0,75.0,22.0,163.0,185.0,719.0,4997.0,5716.0,706.0,4935.0,5641.0,12932.0,6.0,67.0,13.0,49.0,62.0,15.0,3.0,0.0,13.0,13.0,48.0,507.0,555.0,0.0,0.0,0.0,671.0,4490.0,5161.0,41.0,218.0,259.0,41.0,0.0,0.0,210.0,3.0,0.0,41.0,213.0,254.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
Tehama,358.0,40.0,374.0,186.0,0.0,10.0,10.0,0.0,158.0,158.0,0.0,32.0,32.0,0.0,126.0,126.0,0.0,3.0,3.0,0.0,30.0,30.0,5.0,369.0,374.0,5.0,138.0,143.0,5.0,129.0,134.0,0.0,5.0,5.0,0.0,4.0,4.0,0.0,231.0,231.0,443.0,3550.0,3993.0,443.0,3550.0,3993.0,0.0,0.0,0.0,19.0,384.0,403.0,6.0,0.0,0.0,179.0,1.0,0.0,6.0,180.0,186.0,-7.0,7.0,0.0,7.0,25.0,32.0,4.0,60.0,64.0,9.0,112.0,121.0,462.0,3934.0,4396.0,462.0,3921.0,4383.0,9467.0,0.0,13.0,0.0,12.0,12.0,1.0,0.0,0.0,1.0,1.0,20.0,365.0,385.0,0.0,3.0,3.0,442.0,3569.0,4011.0,32.0,149.0,181.0,32.0,0.0,0.0,148.0,0.0,0.0,32.0,148.0,180.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
Trinity,81.0,5.0,81.0,53.0,0.0,1.0,1.0,0.0,28.0,28.0,0.0,5.0,5.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,79.0,81.0,0.0,40.0,40.0,0.0,30.0,30.0,0.0,7.0,7.0,0.0,3.0,3.0,2.0,39.0,41.0,50.0,847.0,897.0,50.0,847.0,897.0,0.0,0.0,0.0,8.0,84.0,92.0,2.0,0.0,0.0,50.0,1.0,0.0,2.0,51.0,53.0,4.0,-4.0,0.0,0.0,7.0,7.0,0.0,15.0,15.0,2.0,15.0,17.0,58.0,931.0,989.0,58.0,929.0,987.0,1740.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,101.0,102.0,0.0,0.0,0.0,57.0,830.0,887.0,3.0,36.0,39.0,3.0,0.0,0.0,36.0,0.0,0.0,3.0,36.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MAY,2.0,2017-05-01
