county,apps_rcvd_during_month,online_apps_rcvd_during_month,apps_disposed_during_month,apps_approved,pacf_apps_approved_over_30d,nacf_apps_approved_over_30d,total_apps_approved_over_30d,pacf_apps_denied,nacf_apps_denied,total_apps_denied,pacf_apps_denied_because_ineligible,nacf_apps_denied_because_ineligible,total_apps_denied_because_ineligible,pacf_apps_denied_procedural_reasons,nacf_apps_denied_procedural_reasons,total_apps_denied_procedural_reasons,pacf_apps_denied_over_30d,nacf_apps_denied_over_30d,total_apps_denied_over_30d,pacf_apps_withdrawn,nacf_apps_withdrawn,total_apps_withdrawn,pacf_apps_processed_under_ES_disposed_during_month,nacf_apps_processed_under_ES_disposed_during_month,total_apps_processed_under_ES_disposed_during_month,pacf_found_entitled_to_ES,nacf_found_entitled_to_ES,total_found_entitled_to_ES,pacf_benefits_issued_1_to_3d,nacf_benefits_issued_1_to_3d,total_benefits_issued_1_to_3d,pacf_benefits_issued_4_to_7d,nacf_benefits_issued_4_to_7d,total_benefits_issued_4_to_7d,pacf_benefits_issued_over_7d,nacf_benefits_issued_over_7d,total_benefits_issued_over_7d,pacf_found_not_entitled_to_ES,nacf_found_not_entitled_to_ES,total_found_not_entitled_to_ES,pacf_cases_brought_from_begin_month,nacf_cases_brought_from_begin_month,total_cases_brought_from_begin_month,pacf_item_8_from_last_month_report,nacf_item_8_from_last_month_report,total_item_8_from_last_month_report,pacf_adjustment,nacf_adjustment,total_adjustment,pacf_cases_added_during_month,nacf_cases_added_during_month,total_cases_added_during_month,pacf_federal_apps_approved,pacf_fed_st_apps_approved,pacf_state_apps_approved,nacf_federal_apps_approved,nacf_fed_st_apps_approved,nacf_state_apps_approved,pacf_apps_approved,nacf_apps_approved,total_apps_approved,pacf_change_assist_status_PACF_or_NACF,nacf_change_assist_status_PACF_or_NACF,total_change_assist_status_PACF_or_NACF,pacf_intercounty_transfers,nacf_intercounty_transfers,total_intercounty_transfers,pacf_cases_reinstated_benefits_prorated_during_month,nacf_cases_reinstated_benefits_prorated_during_month,total_cases_reinstated_benefits_prorated_during_month,pacf_other_approvals,nacf_other_approvals,total_other_approvals,pacf_total_cases_open_during_month,nacf_total_cases_open_during_month,total_total_cases_open_during_month,pacf_pure_federal_cases,nacf_pure_federal_cases,total_pure_federal_cases,federal_persons_in_6A_and_6B,state_persons_single_fed_st_combined_cases,state_persons_families_fed_st_combined_cases,pacf_fed_st_combined_cases,nacf_fed_st_combined_cases,total_fed_st_combined_cases,state_persons_single_pure_state_cases,state_persons_families_pure_state_cases,pacf_pure_state_cases,nacf_pure_state_cases,total_pure_state_cases,pacf_cases_discontinued_during_month,nacf_cases_discontinued_during_month,total_cases_discontinued_during_month,pacf_household_discontinued_failed_to_complete_app,nacf_household_discontinued_failed_to_complete_app,total_household_discontinued_failed_to_complete_app,pacf_cases_brought_forward_at_end_month,nacf_cases_brought_forward_at_end_month,total_cases_brought_forward_at_end_month,pacf_recertification_disposed_during_month,nacf_recertification_disposed_during_month,total_recertification_disposed_during_month,pacf_federal_determined_continuing_eligible,pacf_fed_st_determined_continuing_eligible,pacf_state_determined_continuing_eligible,nacf_federal_determined_continuing_eligible,nacf_fed_st_determined_continuing_eligible,nacf_state_determined_continuing_eligible,pacf_determined_continuing_eligible,nacf_determined_continuing_eligible,total_determined_continuing_eligible,pacf_federal_determined_ineligible,pacf_fed_st_determined_ineligible,pacf_state_determined_ineligible,nacf_federal_determined_ineligible,nacf_fed_st_determined_ineligible,nacf_state_determined_ineligible,pacf_determined_ineligible,nacf_determined_ineligible,total_determined_ineligible,pacf_overdue_recertifications_during_month,nacf_overdue_recertifications_during_month,total_overdue_recertifications_during_month,year,month,quarter,fulldate
Plumas,101.0,24.0,105.0,60.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0,13.0,13.0,0.0,29.0,29.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,104.0,105.0,1.0,44.0,45.0,1.0,37.0,38.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,60.0,60.0,77.0,993.0,1070.0,77.0,993.0,1070.0,0.0,0.0,0.0,8.0,109.0,117.0,1.0,0.0,0.0,59.0,0.0,0.0,1.0,59.0,60.0,4.0,-4.0,0.0,0.0,3.0,3.0,2.0,20.0,22.0,1.0,31.0,32.0,85.0,1102.0,1187.0,85.0,1101.0,1186.0,2142.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,128.0,131.0,0.0,0.0,0.0,82.0,974.0,1056.0,4.0,51.0,55.0,4.0,0.0,0.0,51.0,0.0,0.0,4.0,51.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,JAN,1.0,2017-01-01
Riverside,11249.0,3126.0,10173.0,6312.0,4.0,37.0,41.0,1.0,3520.0,3521.0,1.0,1370.0,1371.0,0.0,2150.0,2150.0,0.0,18.0,18.0,0.0,340.0,340.0,314.0,9858.0,10172.0,218.0,4351.0,4569.0,209.0,4082.0,4291.0,5.0,150.0,155.0,4.0,119.0,123.0,96.0,5507.0,5603.0,14370.0,102014.0,116384.0,14371.0,102015.0,116386.0,-1.0,-1.0,-2.0,616.0,10191.0,10807.0,324.0,4.0,2.0,5926.0,43.0,13.0,330.0,5982.0,6312.0,-151.0,151.0,0.0,20.0,156.0,176.0,105.0,1711.0,1816.0,312.0,2191.0,2503.0,14986.0,112205.0,127191.0,14872.0,111191.0,126063.0,280321.0,116.0,930.0,104.0,826.0,930.0,226.0,30.0,10.0,188.0,198.0,746.0,10638.0,11384.0,0.0,84.0,84.0,14240.0,101567.0,115807.0,801.0,4395.0,5196.0,797.0,4.0,0.0,4305.0,36.0,0.0,801.0,4341.0,5142.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,54.0,54.0,0.0,0.0,0.0,2017,JAN,1.0,2017-01-01
Sacramento,7744.0,2420.0,6376.0,4091.0,4.0,53.0,57.0,3.0,2094.0,2097.0,1.0,731.0,732.0,2.0,1363.0,1365.0,0.0,103.0,103.0,0.0,188.0,188.0,282.0,6094.0,6376.0,145.0,1956.0,2101.0,145.0,1942.0,2087.0,0.0,12.0,12.0,0.0,2.0,2.0,137.0,4138.0,4275.0,13330.0,77517.0,90847.0,13232.0,77089.0,90321.0,98.0,428.0,526.0,940.0,8010.0,8950.0,413.0,8.0,0.0,3584.0,48.0,38.0,421.0,3670.0,4091.0,-131.0,131.0,0.0,19.0,84.0,103.0,64.0,685.0,749.0,567.0,3440.0,4007.0,14270.0,85527.0,99797.0,13675.0,83495.0,97170.0,208815.0,137.0,2651.0,586.0,1462.0,2048.0,765.0,27.0,9.0,570.0,579.0,857.0,8097.0,8954.0,0.0,17.0,17.0,13413.0,77430.0,90843.0,880.0,4182.0,5062.0,835.0,28.0,0.0,3825.0,69.0,10.0,863.0,3904.0,4767.0,15.0,2.0,0.0,269.0,4.0,5.0,17.0,278.0,295.0,0.0,1.0,1.0,2017,JAN,1.0,2017-01-01
San Benito,192.0,53.0,146.0,93.0,1.0,9.0,10.0,1.0,41.0,42.0,1.0,11.0,12.0,0.0,30.0,30.0,0.0,1.0,1.0,0.0,11.0,11.0,5.0,140.0,145.0,3.0,59.0,62.0,3.0,55.0,58.0,0.0,3.0,3.0,0.0,1.0,1.0,2.0,81.0,83.0,236.0,1911.0,2147.0,236.0,1911.0,2147.0,0.0,0.0,0.0,23.0,190.0,213.0,8.0,0.0,0.0,85.0,0.0,0.0,8.0,85.0,93.0,4.0,-4.0,0.0,1.0,7.0,8.0,3.0,20.0,23.0,7.0,82.0,89.0,259.0,2101.0,2360.0,258.0,2081.0,2339.0,5260.0,3.0,19.0,1.0,19.0,20.0,1.0,0.0,0.0,1.0,1.0,9.0,224.0,233.0,0.0,0.0,0.0,250.0,1877.0,2127.0,14.0,114.0,128.0,14.0,0.0,0.0,110.0,1.0,0.0,14.0,111.0,125.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2017,JAN,1.0,2017-01-01
San Bernardino,13957.0,3779.0,12512.0,9146.0,7.0,53.0,60.0,5.0,3006.0,3011.0,5.0,1336.0,1341.0,0.0,1670.0,1670.0,1.0,30.0,31.0,0.0,355.0,355.0,413.0,12097.0,12510.0,285.0,6247.0,6532.0,260.0,5872.0,6132.0,20.0,252.0,272.0,5.0,123.0,128.0,128.0,5850.0,5978.0,22882.0,135324.0,158206.0,22882.0,135325.0,158207.0,0.0,-1.0,-1.0,1271.0,13860.0,15131.0,468.0,2.0,0.0,8585.0,60.0,31.0,470.0,8676.0,9146.0,-59.0,59.0,0.0,63.0,202.0,265.0,91.0,1272.0,1363.0,706.0,3651.0,4357.0,24153.0,149184.0,173337.0,23990.0,147905.0,171895.0,376219.0,111.0,1160.0,155.0,919.0,1074.0,429.0,51.0,8.0,360.0,368.0,1457.0,13535.0,14992.0,0.0,31.0,31.0,22696.0,135649.0,158345.0,1495.0,6626.0,8121.0,1485.0,8.0,0.0,6515.0,36.0,16.0,1493.0,6567.0,8060.0,2.0,0.0,0.0,58.0,1.0,0.0,2.0,59.0,61.0,0.0,0.0,0.0,2017,JAN,1.0,2017-01-01
San Diego,12220.0,4502.0,9691.0,5421.0,5.0,119.0,124.0,9.0,3841.0,3850.0,9.0,3836.0,3845.0,0.0,5.0,5.0,1.0,433.0,434.0,0.0,420.0,420.0,159.0,7369.0,7528.0,89.0,2557.0,2646.0,88.0,2488.0,2576.0,1.0,56.0,57.0,0.0,13.0,13.0,70.0,4812.0,4882.0,11938.0,114535.0,126473.0,11920.0,113778.0,125698.0,18.0,757.0,775.0,784.0,9556.0,10340.0,194.0,2.0,1.0,5098.0,91.0,35.0,197.0,5224.0,5421.0,78.0,-78.0,0.0,7.0,83.0,90.0,13.0,260.0,273.0,489.0,4067.0,4556.0,12722.0,124091.0,136813.0,12418.0,121622.0,134040.0,277499.0,271.0,2480.0,298.0,1729.0,2027.0,907.0,51.0,6.0,740.0,746.0,841.0,11875.0,12716.0,0.0,9.0,9.0,11881.0,112216.0,124097.0,811.0,5711.0,6522.0,744.0,15.0,0.0,5023.0,80.0,28.0,759.0,5131.0,5890.0,52.0,0.0,0.0,566.0,10.0,4.0,52.0,580.0,632.0,0.0,0.0,0.0,2017,JAN,1.0,2017-01-01
San Francisco,2935.0,905.0,2291.0,1464.0,1.0,26.0,27.0,2.0,739.0,741.0,0.0,248.0,248.0,2.0,491.0,493.0,0.0,40.0,40.0,0.0,86.0,86.0,49.0,1775.0,1824.0,32.0,770.0,802.0,31.0,717.0,748.0,1.0,37.0,38.0,0.0,16.0,16.0,17.0,1005.0,1022.0,2027.0,29120.0,31147.0,2023.0,29123.0,31146.0,4.0,-3.0,1.0,122.0,2718.0,2840.0,48.0,1.0,0.0,1328.0,34.0,53.0,49.0,1415.0,1464.0,-49.0,49.0,0.0,7.0,52.0,59.0,27.0,303.0,330.0,88.0,899.0,987.0,2149.0,31838.0,33987.0,2022.0,30090.0,32112.0,50553.0,105.0,1198.0,119.0,831.0,950.0,1239.0,59.0,8.0,917.0,925.0,140.0,2821.0,2961.0,0.0,2.0,2.0,2009.0,29017.0,31026.0,130.0,1225.0,1355.0,117.0,10.0,2.0,1129.0,36.0,29.0,129.0,1194.0,1323.0,1.0,0.0,0.0,30.0,1.0,0.0,1.0,31.0,32.0,1.0,3.0,4.0,2017,JAN,1.0,2017-01-01
San Joaquin,3633.0,1292.0,3289.0,2171.0,4.0,63.0,67.0,2.0,973.0,975.0,2.0,498.0,500.0,0.0,475.0,475.0,0.0,25.0,25.0,0.0,143.0,143.0,102.0,3183.0,3285.0,73.0,1384.0,1457.0,67.0,1276.0,1343.0,1.0,54.0,55.0,5.0,54.0,59.0,29.0,1799.0,1828.0,6536.0,39757.0,46293.0,6536.0,39757.0,46293.0,0.0,0.0,0.0,324.0,3597.0,3921.0,122.0,2.0,0.0,2018.0,19.0,10.0,124.0,2047.0,2171.0,-21.0,21.0,0.0,26.0,89.0,115.0,60.0,559.0,619.0,135.0,881.0,1016.0,6860.0,43354.0,50214.0,6803.0,42760.0,49563.0,111541.0,42.0,565.0,56.0,439.0,495.0,200.0,16.0,1.0,155.0,156.0,365.0,3676.0,4041.0,1.0,0.0,1.0,6495.0,39678.0,46173.0,391.0,2106.0,2497.0,389.0,2.0,0.0,2052.0,19.0,8.0,391.0,2079.0,2470.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,2017,JAN,1.0,2017-01-01
San Luis Obispo,795.0,161.0,685.0,388.0,3.0,12.0,15.0,0.0,201.0,201.0,0.0,48.0,48.0,0.0,153.0,153.0,0.0,16.0,16.0,0.0,96.0,96.0,12.0,373.0,385.0,5.0,249.0,254.0,4.0,245.0,249.0,1.0,4.0,5.0,0.0,0.0,0.0,7.0,124.0,131.0,821.0,7976.0,8797.0,821.0,7976.0,8797.0,0.0,0.0,0.0,53.0,847.0,900.0,26.0,0.0,0.0,359.0,3.0,0.0,26.0,362.0,388.0,3.0,-3.0,0.0,2.0,12.0,14.0,7.0,122.0,129.0,15.0,354.0,369.0,874.0,8823.0,9697.0,867.0,8779.0,9646.0,17318.0,0.0,53.0,7.0,37.0,44.0,6.0,2.0,0.0,7.0,7.0,51.0,785.0,836.0,0.0,3.0,3.0,823.0,8038.0,8861.0,44.0,428.0,472.0,39.0,0.0,0.0,387.0,4.0,0.0,39.0,391.0,430.0,5.0,0.0,0.0,37.0,0.0,0.0,5.0,37.0,42.0,0.0,0.0,0.0,2017,JAN,1.0,2017-01-01
San Mateo,1178.0,286.0,999.0,544.0,2.0,7.0,9.0,2.0,370.0,372.0,2.0,370.0,372.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,83.0,83.0,16.0,919.0,935.0,7.0,322.0,329.0,5.0,292.0,297.0,1.0,20.0,21.0,1.0,10.0,11.0,9.0,597.0,606.0,728.0,12231.0,12959.0,744.0,12258.0,13002.0,-16.0,-27.0,-43.0,59.0,1181.0,1240.0,14.0,0.0,0.0,508.0,17.0,5.0,14.0,530.0,544.0,2.0,-2.0,0.0,21.0,21.0,42.0,0.0,148.0,148.0,22.0,484.0,506.0,787.0,13412.0,14199.0,759.0,12855.0,13614.0,26953.0,38.0,536.0,28.0,407.0,435.0,188.0,10.0,0.0,150.0,150.0,52.0,1173.0,1225.0,0.0,0.0,0.0,735.0,12239.0,12974.0,58.0,694.0,752.0,57.0,1.0,0.0,643.0,28.0,2.0,58.0,673.0,731.0,0.0,0.0,0.0,16.0,5.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,2017,JAN,1.0,2017-01-01
Santa Barbara,1996.0,475.0,1768.0,1247.0,27.0,89.0,116.0,0.0,456.0,456.0,0.0,173.0,173.0,0.0,283.0,283.0,0.0,44.0,44.0,0.0,65.0,65.0,40.0,538.0,578.0,27.0,329.0,356.0,23.0,296.0,319.0,2.0,20.0,22.0,2.0,13.0,15.0,13.0,209.0,222.0,2115.0,14760.0,16875.0,2022.0,14737.0,16759.0,93.0,23.0,116.0,251.0,1701.0,1952.0,100.0,1.0,0.0,1124.0,16.0,6.0,101.0,1146.0,1247.0,67.0,-67.0,0.0,1.0,23.0,24.0,10.0,156.0,166.0,72.0,443.0,515.0,2366.0,16461.0,18827.0,2344.0,16254.0,18598.0,39105.0,24.0,146.0,22.0,141.0,163.0,0.0,82.0,0.0,66.0,66.0,114.0,1403.0,1517.0,0.0,0.0,0.0,2252.0,15058.0,17310.0,145.0,862.0,1007.0,142.0,1.0,0.0,829.0,6.0,3.0,143.0,838.0,981.0,2.0,0.0,0.0,24.0,0.0,0.0,2.0,24.0,26.0,0.0,0.0,0.0,2017,JAN,1.0,2017-01-01
Santa Clara,2966.0,737.0,2511.0,1532.0,2.0,7.0,9.0,2.0,723.0,725.0,0.0,221.0,221.0,2.0,502.0,504.0,1.0,13.0,14.0,0.0,254.0,254.0,25.0,1449.0,1474.0,10.0,509.0,519.0,10.0,497.0,507.0,0.0,10.0,10.0,0.0,2.0,2.0,15.0,940.0,955.0,3775.0,42851.0,46626.0,3942.0,42595.0,46537.0,-167.0,256.0,89.0,365.0,3260.0,3625.0,99.0,6.0,1.0,1364.0,27.0,35.0,106.0,1426.0,1532.0,50.0,-50.0,0.0,2.0,45.0,47.0,13.0,129.0,142.0,194.0,1710.0,1904.0,4140.0,46111.0,50251.0,4039.0,44627.0,48666.0,96293.0,97.0,1101.0,98.0,826.0,924.0,911.0,22.0,3.0,658.0,661.0,229.0,3852.0,4081.0,0.0,1.0,1.0,3911.0,42259.0,46170.0,323.0,2875.0,3198.0,308.0,3.0,0.0,2481.0,52.0,15.0,311.0,2548.0,2859.0,12.0,0.0,0.0,317.0,7.0,3.0,12.0,327.0,339.0,0.0,0.0,0.0,2017,JAN,1.0,2017-01-01
Santa Cruz,1122.0,346.0,926.0,629.0,0.0,16.0,16.0,0.0,240.0,240.0,0.0,79.0,79.0,0.0,161.0,161.0,0.0,28.0,28.0,0.0,57.0,57.0,17.0,717.0,734.0,6.0,270.0,276.0,6.0,261.0,267.0,0.0,7.0,7.0,0.0,2.0,2.0,11.0,447.0,458.0,1057.0,12270.0,13327.0,1007.0,12263.0,13270.0,50.0,7.0,57.0,38.0,1288.0,1326.0,23.0,0.0,0.0,604.0,2.0,0.0,23.0,606.0,629.0,-27.0,27.0,0.0,1.0,9.0,10.0,0.0,2.0,2.0,41.0,644.0,685.0,1095.0,13558.0,14653.0,1090.0,13505.0,14595.0,26686.0,5.0,49.0,5.0,42.0,47.0,0.0,15.0,0.0,11.0,11.0,68.0,1100.0,1168.0,0.0,2.0,2.0,1027.0,12458.0,13485.0,56.0,678.0,734.0,56.0,0.0,0.0,657.0,1.0,0.0,56.0,658.0,714.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,2017,JAN,1.0,2017-01-01
Shasta,1289.0,337.0,1101.0,616.0,1.0,28.0,29.0,0.0,463.0,463.0,0.0,135.0,135.0,0.0,328.0,328.0,0.0,9.0,9.0,0.0,22.0,22.0,18.0,1083.0,1101.0,9.0,462.0,471.0,8.0,441.0,449.0,1.0,11.0,12.0,0.0,10.0,10.0,9.0,621.0,630.0,1151.0,10416.0,11567.0,1151.0,10416.0,11567.0,0.0,0.0,0.0,86.0,1111.0,1197.0,19.0,0.0,0.0,596.0,1.0,0.0,19.0,597.0,616.0,11.0,-11.0,0.0,7.0,28.0,35.0,15.0,172.0,187.0,34.0,325.0,359.0,1237.0,11527.0,12764.0,1231.0,11484.0,12715.0,23974.0,2.0,31.0,6.0,25.0,31.0,20.0,0.0,0.0,18.0,18.0,87.0,1130.0,1217.0,0.0,7.0,7.0,1150.0,10397.0,11547.0,60.0,401.0,461.0,60.0,0.0,0.0,387.0,1.0,0.0,60.0,388.0,448.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,2017,JAN,1.0,2017-01-01
Sierra,7.0,3.0,8.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0,1.0,4.0,5.0,1.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,13.0,146.0,159.0,13.0,146.0,159.0,0.0,0.0,0.0,3.0,6.0,9.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,6.0,7.0,2.0,-2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,152.0,168.0,16.0,152.0,168.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,16.0,145.0,161.0,0.0,15.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,JAN,1.0,2017-01-01
Siskiyou,254.0,48.0,242.0,128.0,1.0,11.0,12.0,0.0,103.0,103.0,0.0,38.0,38.0,0.0,65.0,65.0,0.0,5.0,5.0,0.0,11.0,11.0,8.0,234.0,242.0,3.0,77.0,80.0,2.0,61.0,63.0,1.0,5.0,6.0,0.0,11.0,11.0,5.0,157.0,162.0,340.0,2536.0,2876.0,340.0,2536.0,2876.0,0.0,0.0,0.0,41.0,252.0,293.0,13.0,0.0,0.0,113.0,2.0,0.0,13.0,115.0,128.0,7.0,-7.0,0.0,3.0,9.0,12.0,1.0,22.0,23.0,17.0,113.0,130.0,381.0,2788.0,3169.0,380.0,2779.0,3159.0,6666.0,0.0,10.0,1.0,7.0,8.0,3.0,0.0,0.0,2.0,2.0,34.0,244.0,278.0,0.0,5.0,5.0,347.0,2544.0,2891.0,17.0,139.0,156.0,17.0,0.0,0.0,137.0,0.0,0.0,17.0,137.0,154.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2017,JAN,1.0,2017-01-01
Solano,1643.0,455.0,1203.0,746.0,5.0,12.0,17.0,0.0,367.0,367.0,0.0,127.0,127.0,0.0,240.0,240.0,0.0,43.0,43.0,0.0,90.0,90.0,17.0,852.0,869.0,14.0,470.0,484.0,14.0,458.0,472.0,0.0,10.0,10.0,0.0,2.0,2.0,3.0,382.0,385.0,2444.0,17078.0,19522.0,2310.0,17045.0,19355.0,134.0,33.0,167.0,19.0,1807.0,1826.0,62.0,0.0,0.0,671.0,11.0,2.0,62.0,684.0,746.0,-153.0,153.0,0.0,11.0,26.0,37.0,5.0,116.0,121.0,94.0,828.0,922.0,2463.0,18885.0,21348.0,2444.0,18665.0,21109.0,40094.0,198.0,172.0,19.0,156.0,175.0,89.0,65.0,0.0,64.0,64.0,162.0,1892.0,2054.0,0.0,0.0,0.0,2301.0,16993.0,19294.0,167.0,1070.0,1237.0,164.0,2.0,0.0,1021.0,9.0,2.0,166.0,1032.0,1198.0,1.0,0.0,0.0,38.0,0.0,0.0,1.0,38.0,39.0,0.0,1.0,1.0,2017,JAN,1.0,2017-01-01
Sonoma,1631.0,348.0,788.0,407.0,0.0,13.0,13.0,0.0,334.0,334.0,0.0,90.0,90.0,0.0,244.0,244.0,0.0,63.0,63.0,0.0,47.0,47.0,6.0,1278.0,1284.0,2.0,313.0,315.0,2.0,174.0,176.0,0.0,82.0,82.0,0.0,57.0,57.0,4.0,965.0,969.0,1372.0,14873.0,16245.0,1373.0,14789.0,16162.0,-1.0,84.0,83.0,15.0,954.0,969.0,18.0,0.0,0.0,381.0,7.0,1.0,18.0,389.0,407.0,-29.0,29.0,0.0,5.0,10.0,15.0,4.0,157.0,161.0,17.0,369.0,386.0,1406.0,16179.0,17585.0,1367.0,15902.0,17269.0,31440.0,25.0,297.0,38.0,225.0,263.0,65.0,4.0,1.0,52.0,53.0,65.0,1490.0,1555.0,0.0,0.0,0.0,1341.0,14689.0,16030.0,89.0,727.0,816.0,83.0,3.0,0.0,694.0,8.0,2.0,86.0,704.0,790.0,2.0,1.0,0.0,23.0,0.0,0.0,3.0,23.0,26.0,0.0,2.0,2.0,2017,JAN,1.0,2017-01-01
Stanislaus,3247.0,828.0,3048.0,2035.0,0.0,51.0,51.0,0.0,852.0,852.0,0.0,426.0,426.0,0.0,426.0,426.0,0.0,10.0,10.0,0.0,161.0,161.0,57.0,2988.0,3045.0,33.0,1347.0,1380.0,32.0,1259.0,1291.0,0.0,50.0,50.0,1.0,38.0,39.0,24.0,1641.0,1665.0,5152.0,32451.0,37603.0,5153.0,32452.0,37605.0,-1.0,-1.0,-2.0,233.0,3233.0,3466.0,70.0,0.0,0.0,1953.0,11.0,1.0,70.0,1965.0,2035.0,-28.0,28.0,0.0,21.0,59.0,80.0,44.0,469.0,513.0,126.0,712.0,838.0,5385.0,35684.0,41069.0,5343.0,35486.0,40829.0,85751.0,15.0,232.0,42.0,173.0,215.0,26.0,6.0,0.0,25.0,25.0,276.0,3182.0,3458.0,0.0,3.0,3.0,5109.0,32502.0,37611.0,319.0,1539.0,1858.0,313.0,5.0,0.0,1514.0,7.0,0.0,318.0,1521.0,1839.0,1.0,0.0,0.0,18.0,0.0,0.0,1.0,18.0,19.0,0.0,0.0,0.0,2017,JAN,1.0,2017-01-01
Sutter,505.0,137.0,445.0,292.0,0.0,2.0,2.0,1.0,136.0,137.0,1.0,49.0,50.0,0.0,87.0,87.0,0.0,3.0,3.0,0.0,16.0,16.0,22.0,423.0,445.0,16.0,215.0,231.0,12.0,207.0,219.0,2.0,7.0,9.0,2.0,1.0,3.0,6.0,208.0,214.0,653.0,4477.0,5130.0,653.0,4477.0,5130.0,0.0,0.0,0.0,66.0,526.0,592.0,23.0,0.0,0.0,267.0,0.0,2.0,23.0,269.0,292.0,17.0,-17.0,0.0,6.0,16.0,22.0,1.0,73.0,74.0,19.0,185.0,204.0,719.0,5003.0,5722.0,703.0,4940.0,5643.0,12967.0,7.0,69.0,16.0,48.0,64.0,19.0,3.0,0.0,15.0,15.0,31.0,431.0,462.0,0.0,0.0,0.0,688.0,4572.0,5260.0,39.0,303.0,342.0,39.0,0.0,0.0,300.0,1.0,0.0,39.0,301.0,340.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2017,JAN,1.0,2017-01-01
Tehama,470.0,64.0,384.0,226.0,0.0,12.0,12.0,0.0,137.0,137.0,0.0,30.0,30.0,0.0,107.0,107.0,0.0,3.0,3.0,0.0,21.0,21.0,4.0,380.0,384.0,1.0,172.0,173.0,1.0,157.0,158.0,0.0,8.0,8.0,0.0,7.0,7.0,3.0,208.0,211.0,447.0,3573.0,4020.0,447.0,3573.0,4020.0,0.0,0.0,0.0,32.0,361.0,393.0,3.0,0.0,0.0,220.0,3.0,0.0,3.0,223.0,226.0,14.0,-14.0,0.0,2.0,14.0,16.0,5.0,44.0,49.0,8.0,94.0,102.0,479.0,3934.0,4413.0,479.0,3908.0,4387.0,9471.0,0.0,29.0,0.0,24.0,24.0,1.0,2.0,0.0,2.0,2.0,13.0,375.0,388.0,0.0,3.0,3.0,466.0,3559.0,4025.0,27.0,144.0,171.0,26.0,1.0,0.0,139.0,1.0,0.0,27.0,140.0,167.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2017,JAN,1.0,2017-01-01
Trinity,73.0,13.0,59.0,44.0,0.0,3.0,3.0,0.0,15.0,15.0,0.0,5.0,5.0,0.0,10.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0,34.0,34.0,0.0,28.0,28.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,25.0,25.0,52.0,866.0,918.0,52.0,866.0,918.0,0.0,0.0,0.0,8.0,83.0,91.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,44.0,44.0,5.0,-5.0,0.0,1.0,5.0,6.0,1.0,20.0,21.0,1.0,19.0,20.0,60.0,949.0,1009.0,60.0,948.0,1008.0,1745.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,112.0,118.0,0.0,0.0,0.0,54.0,837.0,891.0,2.0,42.0,44.0,2.0,0.0,0.0,42.0,0.0,0.0,2.0,42.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,JAN,1.0,2017-01-01
